6895_96175_000000_000000	Her book of books is the Old Testament.	Her book of books is the Old Testament.	true	18.81	21.31	27
6895_96175_000000_000001	Sometimes, at noon or afternoon, I may look abroad from the roof or galleries, and see a remote figure sitting on the sward under the shade of plane or black cypress: and I always know that the book she cons there is the Bible--like an old Rabbi.	Sometimes, at noon or afternoon, I may look abroad from the roof or galleries, and see a remote figure sitting on the sward under the shade of plane or black cypress: and I always know that the book she cons there is the Bible-like an old Rabbi.	false	21.41	38.26	22
6895_96175_000000_000002	She has a passion for stories: and there finds a store.	She has a passion for stories: and there finds a store.	false	38.48	41.83	21
6895_96175_000001_000000	Three nights since when it was pretty late, and the moon very splendid, I saw her passing homewards close to the lake, and shouted down to her, meaning to say 'Good-night'; but she thought that I had called her, and came: and sitting out on the top step we talked for hours, she without the yashmak.	Three nights since when it was pretty late, and the moon very splendid, I saw her passing homewards close to the lake, and shouted down to her, meaning to say 'Good night'; but she thought that I had called her, and came: and sitting out on the top step we talked for hours, she without the yashmak.	true	42.26	62.17	24.981136
6895_96175_000002_000000	We fell to talking about the Bible.	We fell to talking about the Bible.	true	62.3	64.48	25.721853
6895_96175_000002_000001	And says she: 'What did Cain to Abel?'	And says she: 'What did Cain to Abel?'	false	64.64	67.84	24.28413
6895_96175_000003_000000	'He knocked him over,' I replied, liking sometimes to use such idioms, with the double object of teaching and perplexing her.	'He knocked him over,' I replied, liking sometimes to use such idioms, with the double object of teaching and perplexing her.	true	67.94	76.15	23
6895_96175_000004_000000	'Over what?' says she.	'Over what?' says she.	true	76.37	78.04	29.391748
6895_96175_000005_000000	'Over his heels,' said I.	'Over his heels,' said i	true	78.14	79.9	17.89758
6895_96175_000006_000000	'I do not complehend!'	'I do not complehend!'	true	80.15	81.88	22.273336
6895_96175_000007_000000	'He killed him, then.'	'He killed him, then.'	true	81.89	83.29	21.982042
6895_96175_000008_000000	'That I know.	'That I know.	true	83.39	84.49	18.133335
6895_96175_000008_000001	But how did Abel feel when he was killed?	But how did Abel feel when he was killed?	true	84.65	87.28	20.464613
6895_96175_000008_000002	What is it to be _killed_?'	What is it to be underscore killed underscore?'	false	87.41	89.55	25.71179
6895_96175_000009_000000	'Well,' said I, 'you have seen bones all around you, and the bones of your mother, and you can feel the bones in your fingers.	'Well,' said I, 'you have seen bones all around you, and the bones of your mother, and you can feel the bones in your fingers.	true	89.55	97.57	20.18058
6895_96175_000009_000001	Your fingers will become mere bone after you are dead, as die you must.	Your fingers will become mere bone after you are dead, as die you must.	true	97.64	102.67	19
6895_96175_000009_000002	Those bones which you see around you, are, of course, the bones of the men of whom we often speak: and the same thing happened to them which happens to a fish or a butterfly when you catch them, and they lie all still.'	Those bones which you see around you, are, of course, the bones of the men of whom we often speak: and the same thing happened to them which happens to a fish or a butterfly when you catch them, and they lie all still.'	false	102.83	117.28	22.87003
6895_96175_000010_000000	'And the men and the butterfly feel the same after they are dead?'	'And the men and the butterfly feel the same after they are dead?'	true	117.86	121.78	22
6895_96175_000011_000000	'Precisely the same.	'Precisely the same.	true	121.94	123.555	17.462357
6895_96175_000011_000001	They lie in a deep drowse, and dream a nonsense-dream.'	They lie in a deep drowse, and dream a nonsense dream.'	true	123.555	127.6	17
6895_96175_000012_000000	'That is not dleadful.	'That is not dleadful.	true	127.82	129.22	19.306467
6895_96175_000012_000001	I thought that it was much more dleadful.	I thought that it was much more dleadful.	false	129.38	131.26	21.40645
6895_96175_000012_000002	I should not mind dying.'	I should not mind dying.'	true	131.3	132.91	14
6895_96175_000013_000000	'Ah!... so much the better: for it is possible that you may have to die a great deal sooner than you think.'	'Ah!... so much the better: for it is possible that you may have to die a great deal sooner than you think.'	true	133.22	139.06	22.385983
6895_96175_000014_000000	'I should not mind.	'I should not mind.	true	139.13	140.5	17.668215
6895_96175_000014_000001	Why were men so vely aflaid to die?'	Why were men so vely aflaid to die?'	true	140.72	143.32	18
6895_96175_000015_000000	'Because they were all such shocking cowards.'	'Because they were all such shocking cowards.'	true	143.69	146.35	21.682642
6895_96175_000016_000000	'Oh, not all!	'Oh, not all!	true	146.36	147.645	21.65071
6895_96175_000016_000001	not all!'	not all!'	true	147.645	148.66	21.194439
