14_212_000006_000000	Early the next day, a note from Isabella, speaking peace and tenderness in every line, and entreating the immediate presence of her friend on a matter of the utmost importance, hastened Catherine, in the happiest state of confidence and curiosity, to Edgar's Buildings.	Early the next day, a note from Isabella, speaking peace and tenderness in every line, and entreating the immediate presence of her friend on a matter of the utmost importance, hastened Catherine, in the happiest state of confidence and curiosity, to Edgar's Buildings.
14_212_000006_000001	The two youngest Miss Thorpes were by themselves in the parlour; and, on Anne's quitting it to call her sister, Catherine took the opportunity of asking the other for some particulars of their yesterday's party.	The two youngest Miss Thorpes were by themselves in the parlour; and, on Anne's quitting it to call her sister, Catherine took the opportunity of asking the other for some particulars of their yesterday's party.
14_212_000007_000001	It appeared that Blaize Castle had never been thought of; and, as for all the rest, there was nothing to regret for half an instant.	It appeared that Blaize Castle had never been thought of; and, as for all the rest, there was nothing to regret for half an instant.
14_212_000008_000000	"She will never forgive me, I am sure; but, you know, how could I help it?	"She will never forgive me, I am sure; but, you know, how could I help it?
14_212_000009_000004	It sees through everything."	It sees through everything."
14_212_000010_000000	Catherine replied only by a look of wondering ignorance.	Catherine replied only by a look of wondering ignorance.
14_212_000011_000000	"Nay, my beloved, sweetest friend," continued the other, "compose yourself.	"Nay, my beloved, sweetest friend," continued the other, "compose yourself.
14_212_000011_000001	I am amazingly agitated, as you perceive.	I am amazingly agitated, as you perceive.
14_212_000011_000002	Let us sit down and talk in comfort.	Let us sit down and talk in comfort.
14_212_000011_000003	Well, and so you guessed it the moment you had my note? Sly creature!	Well, and so you guessed it the moment you had my note? Sly creature!
14_212_000011_000004	Oh!	Oh!
14_212_000011_000006	Your brother is the most charming of men.	Your brother is the most charming of men.
14_212_000011_000008	But what will your excellent father and mother say?	But what will your excellent father and mother say?
14_212_000011_000009	Oh!	Oh!
14_212_000011_000011	When I think of them I am so agitated!"	When I think of them I am so agitated!"
14_212_000012_000002	Can you--can you really be in love with James?"	Can you-can you really be in love with james?"
14_212_000013_000000	This bold surmise, however, she soon learnt comprehended but half the fact.	This bold surmise, however, she soon learnt comprehended but half the fact.
14_212_000013_000001	The anxious affection, which she was accused of having continually watched in Isabella's every look and action, had, in the course of their yesterday's party, received the delightful confession of an equal love. Her heart and faith were alike engaged to James.	The anxious affection, which she was accused of having continually watched in Isabella's every look and action, had, in the course of their yesterday's party, received the delightful confession of an equal love. Her heart and faith were alike engaged to james.
14_212_000013_000002	Never had Catherine listened to anything so full of interest, wonder, and joy.	Never had Catherine listened to anything so full of interest, wonder, and joy.
14_212_000013_000003	Her brother and her friend engaged!	Her brother and her friend engaged!
14_212_000013_000005	The strength of her feelings she could not express; the nature of them, however, contented her friend.	The strength of her feelings she could not express; the nature of them, however, contented her friend.
14_212_000016_000000	"You are so like your dear brother," continued Isabella, "that I quite doted on you the first moment I saw you.	"You are so like your dear brother," continued Isabella, "that I quite doted on you the first moment I saw you.
14_212_000018_000001	Oh!	Oh!
14_212_000018_000002	Catherine, the many sleepless nights I have had on your brother's account!	Catherine, the many sleepless nights I have had on your brother's account!
14_212_000018_000004	I am grown wretchedly thin, I know; but I will not pain you by describing my anxiety; you have seen enough of it.	I am grown wretchedly thin, I know; but I will not pain you by describing my anxiety; you have seen enough of it.
14_212_000019_000000	Catherine felt that nothing could have been safer; but ashamed of an ignorance little expected, she dared no longer contest the point, nor refuse to have been as full of arch penetration and affectionate sympathy as Isabella chose to consider her.	Catherine felt that nothing could have been safer; but ashamed of an ignorance little expected, she dared no longer contest the point, nor refuse to have been as full of arch penetration and affectionate sympathy as Isabella chose to consider her.
14_212_000022_000000	"Indeed, Isabella, you are too humble.	"Indeed, Isabella, you are too humble.
14_212_000023_000003	Had I the command of millions, were I mistress of the whole world, your brother would be my only choice."	Had I the command of millions, were I mistress of the whole world, your brother would be my only choice."
