3446_144021_000001_000001	She was ketch-rigged, carrying flying-jib, jib, fore-staysail, main-sail, mizzen, and spinnaker.	She was ketch rigged, carrying flying jib, jib, fore staysail, main sail, mizzen, and spinnaker.
3446_144021_000001_000002	There were six feet of head-room below, and she was crown-decked and flush-decked.	There were six feet of head room below, and she was crown decked and flush decked.
3446_144021_000001_000005	A five-horse power engine ran the pumps when it was in order, and on two occasions proved capable of furnishing juice for the search-light.	A five horse power engine ran the pumps when it was in order, and on two occasions proved capable of furnishing juice for the search light.
3446_144021_000002_000004	Caught under full sail in tropic squalls, she buried her rail and deck many times, but stubbornly refused to turn turtle.	Caught under full sail in tropic squalls, she buried her rail and deck many times, but stubbornly refused to turn turtle.
3446_144021_000002_000005	She steered easily, and she could run day and night, without steering, close-by, full-and-by, and with the wind abeam.	She steered easily, and she could run day and night, without steering, close by, full and by, and with the wind abeam.
3446_144021_000003_000002	Then came anarchy.	Then came anarchy.
3446_144021_000003_000003	Six months overdue in the building, I sailed the shell of her to Hawaii to be finished, the engine lashed to the bottom, building materials lashed on deck.	Six months overdue in the building, I sailed the shell of her to Hawaii to be finished, the engine lashed to the bottom, building materials lashed on deck.
3446_144021_000003_000005	As it was, partly built, she cost four times what she ought to have cost.	As it was, partly built, she cost four times what she ought to have cost.
3446_144021_000004_000002	To save themselves, the newspapers could not tell the truth about her.	To save themselves, the newspapers could not tell the truth about her.
3446_144021_000004_000003	When I discharged an incompetent captain, they said I had beaten him to a pulp.	When I discharged an incompetent captain, they said I had beaten him to a pulp.
3446_144021_000004_000004	When one young man returned home to continue at college, it was reported that I was a regular Wolf Larsen, and that my whole crew had deserted because I had beaten it to a pulp.	When one young man returned home to continue at college, it was reported that I was a regular Wolf Larsen, and that my whole crew had deserted because I had beaten it to a pulp.
3446_144021_000005_000005	Down in the uttermost South Sea isle this myth obtained, and I paid accordingly.	Down in the uttermost South Sea isle this myth obtained, and I paid accordingly.
3446_144021_000006_000004	No case like it had ever been reported.	No case like it had ever been reported.
3446_144021_000006_000005	It extended from my hands to my feet so that at times I was as helpless as a child.	It extended from my hands to my feet so that at times I was as helpless as a child.
3446_144021_000007_000000	The Australian specialists agreed that the malady was non-parasitic, and that, therefore, it must be nervous.	The Australian specialists agreed that the malady was non parasitic, and that, therefore, it must be nervous.
3446_144021_000007_000001	It did not mend, and it was impossible for me to continue the voyage.	It did not mend, and it was impossible for me to continue the voyage.
3446_144021_000007_000004	Still further, I reasoned that in my own climate of California I had always maintained a stable nervous equilibrium.	Still further, I reasoned that in my own climate of California I had always maintained a stable nervous equilibrium.
3446_144021_000007_000005	So back I came.	So back I came.
3446_144021_000008_000003	Then I knew.	Then I knew.
