6233_61743_000003_000000	CHAPTER THIRTY NINE.	CHAPTER THIRTY NINE.
6233_61743_000004_000000	THE POOL OF BLOOD.	THE POOL OF BLOOD.
6233_61743_000006_000000	There was reason.	There was reason.
6233_61743_000006_000002	Scouts were sent out in advance; and professed "trackers" employed to pick up, and interpret the "sign."	Scouts were sent out in advance; and professed "trackers" employed to pick up, and interpret the "sign."
6233_61743_000007_000000	On the prairie, extending nearly ten miles to the westward of the Leona, no trail was discovered.	On the prairie, extending nearly ten miles to the westward of the Leona, no trail was discovered.
6233_61743_000007_000001	The turf, hard and dry, only showed the tracks of a horse when going in a gallop.	The turf, hard and dry, only showed the tracks of a horse when going in a gallop.
6233_61743_000007_000002	None such were seen along the route.	None such were seen along the route.
6233_61743_000009_000000	Through this jungle, directly opposite the Fort, there is an opening, through which passes a path--the shortest that leads to the head waters of the Nueces.	Through this jungle, directly opposite the Fort, there is an opening, through which passes a path-the shortest that leads to the head waters of the Nueces.
6233_61743_000009_000002	It may be artificial: some old "war-trail" of the Comanches, erst trodden by their expeditionary parties on the maraud to Tamaulipas, Coahuila, or New Leon.	It may be artificial: some old "war trail" of the Comanches, erst trodden by their expeditionary parties on the maraud to Tamaulipas, Coahuila, or New Leon.
6233_61743_000010_000000	The trackers knew that it conducted to the Alamo; and, therefore, guided the expedition into it.	The trackers knew that it conducted to the Alamo; and, therefore, guided the expedition into it.
6233_61743_000011_000000	Shortly after entering among the trees, one of the latter, who had gone afoot in the advance, was seen standing by the edge of the thicket, as if waiting to announce some recently discovered fact.	Shortly after entering among the trees, one of the latter, who had gone afoot in the advance, was seen standing by the edge of the thicket, as if waiting to announce some recently discovered fact.
6233_61743_000012_000000	"What is it?" demanded the major, spurring ahead of the others, and riding up to the tracker.	"What is it?" demanded the major, spurring ahead of the others, and riding up to the tracker.
6233_61743_000012_000001	"Sign?"	"Sign?"
6233_61743_000013_000001	Look there!	Look there!
6233_61743_000014_000000	"The tracks of a horse."	"The tracks of a horse."
6233_61743_000016_000000	"True.	"True.
6233_61743_000016_000001	There are two."	There are two."
6233_61743_000017_000001	They have gone up this openin' a bit, and come back again."	They have gone up this openin' a bit, and come back again."
6233_61743_000018_000000	"Well, Spangler, my good fellow; what do you make of it?"	"Well, Spangler, my good fellow; what do you make of it?"
6233_61743_000020_000000	"What proof have you of what you say?	"What proof have you of what you say?
6233_61743_000020_000001	Is there a dead body?"	Is there a dead body?"
6233_61743_000021_000000	"No.	"no
6233_61743_000022_000000	"What then?"	"What then?"
6233_61743_000023_000000	"Blood, a regular pool of it--enough to have cleared out the carcass of a hull buffalo.	"Blood, a regular pool of it-enough to have cleared out the carcass of a hull buffalo.
6233_61743_000023_000002	But," continued the scout in a muttered undertone, "if you wish me to follow up the sign as it ought to be done, you'll order the others to stay back--'specially them as are now nearest you."	But," continued the scout in a muttered undertone, "if you wish me to follow up the sign as it ought to be done, you'll order the others to stay back-'specially them as are now nearest you."
6233_61743_000024_000000	This observation appeared to be more particularly pointed at the planter and his nephew; as the tracker, on making it, glanced furtively towards both.	This observation appeared to be more particularly pointed at the planter and his nephew; as the tracker, on making it, glanced furtively towards both.
6233_61743_000025_000000	"By all means," replied the major.	"By all means," replied the major.
6233_61743_000025_000001	"Yes, Spangler, you shall have every facility for your work.	"Yes, Spangler, you shall have every facility for your work.
6233_61743_000025_000004	He can only take me along with him."	He can only take me along with him."
6233_61743_000026_000001	It was obeyed, however, just as if they had been; and one and all kept their places, while the officer, following his scout, rode away from the ground.	It was obeyed, however, just as if they had been; and one and all kept their places, while the officer, following his scout, rode away from the ground.
6233_61743_000027_000000	About fifty yards further on, Spangler came to a stand.	About fifty yards further on, Spangler came to a stand.
6233_61743_000028_000000	"You see that, major?" said he, pointing to the ground.	"You see that, major?" said he, pointing to the ground.
6233_61743_000029_000000	"I should be blind if I didn't," replied the officer.	"I should be blind if I didn't," replied the officer.
6233_61743_000030_000000	"Dead!" pronounced the tracker.	"Dead!" pronounced the tracker.
6233_61743_000030_000001	"Dead before that blood had turned purple--as it is now."	"Dead before that blood had turned purple-as it is now."
6233_61743_000031_000000	"Whose do you think it is, Spangler?"	"Whose do you think it is, Spangler?"
6233_61743_000032_000001	That's why I didn't wish him to come forward."	That's why I didn't wish him to come forward."
6233_61743_000034_000001	That's what is puzzling me."	That's what is puzzling me."
6233_61743_000035_000000	"How! by the Indians, of course?	"How! by the Indians, of course?
