7704_106969_000000_000000	CHAPTER V	CHAPTER five	false	0	20.31	25.844408
7704_106969_000001_000000	First Victories	First Victories	true	20.31	21.61	29.729342
7704_106969_000002_000000	'Please, sir, may I speak to you?'	'Please, sir, may I speak to you?'	true	23.09	24.67	27.105358
7704_106969_000003_000000	Mr. Upton was coming out of church after a choir practice, when Teddy accosted him.	mr Upton was coming out of church after a choir practice, when Teddy accosted him.	false	25.67	29.95	26.86152
7704_106969_000004_000000	He smiled when he saw the boy.	He smiled when he saw the boy.	true	30.8	32.74	25.808678
7704_106969_000004_000001	'You may walk home with me and speak to me as much as you like.'	'You may walk home with me and speak to me as much as you like.'	false	32.99	36.01	26.376398
7704_106969_000005_000000	And so they sauntered up the shady lane, the old rector with his head bent and his hands crossed behind him, and the boy all eager excitement and motion, with suppressed importance in his tone.	And so they sauntered up the shady lane, the old rector with his head bent and his hands crossed behind him, and the boy all eager excitement and motion, with suppressed importance in his tone.	false	36.68	46.57	26.806055
7704_106969_000006_000000	'I want you to give me a name for my enemy, please, sir.'	'I want you to give me a name for my enemy, please, sir.'	true	47.42	50.23	23.315678
7704_106969_000007_000000	Mr. Upton looked amused.	mr Upton looked amused.	true	50.87	52.63	25.391891
7704_106969_000007_000001	'Have you had any battles with him yet?'	'Have you had any battles with him yet?'	true	52.79	54.67	26.781889
7704_106969_000008_000000	'I think I had one yesterday.	'I think I had one yesterday.	true	55.28	56.91	21.333965
7704_106969_000008_000001	May I tell you?	May I tell you?	false	56.91	58.21	24.113071
7704_106969_000008_000002	Granny was very angry with me because I had made Uncle Jake's best handkerchief into a banner of love.	Granny was very angry with me because I had made Uncle Jake's best handkerchief into a banner of love.	true	58.61	64.03	26.431412
7704_106969_000008_000003	I didn't really think it was naughty.	I didn't really think it was naughty.	true	64.43	66.19	23.893005
7704_106969_000008_000004	I wrote "Love" in ink right across it; and I took such pains, for I wanted to show it to Nancy.	I wrote "Love" in ink right across it; and I took such pains, for I wanted to show it to Nancy.	true	66.35	71.65	28.486341
7704_106969_000008_000005	And when I got home granny was so angry that she took me by the collar and she locked me into the back kitchen; and mother was out, and I cried, I was so miserable.	And when I got home granny was so angry that she took me by the collar and she locked me into the back kitchen; and mother was out, and I cried, I was so miserable.	true	71.99	80.86	25.506197
7704_106969_000008_000006	Granny said I would come to the workhouse; she called me the wickedest, mischievousest boy she'd ever seen, and said she would like to give me a good whipping.	Granny said I would come to the workhouse; she called me the wickedest, mischievousest boy she'd ever seen, and said she would like to give me a good whipping.	false	81.8	90.75	25.589823
7704_106969_000008_000007	And at last I got tired of being miserable, and I looked about, and I saw the window was partly open, so I climbed up, and then I thought I would jump out and run away across the fields till mother came home.	And at last I got tired of being miserable, and I looked about, and I saw the window was partly open, so I climbed up, and then I thought I would jump out and run away across the fields till mother came home.	false	90.75	101.74	25.702421
7704_106969_000008_000008	And I was very happy then, and I jumped right out, and then I remembered, but I didn't want to go back again.'	And I was very happy then, and I jumped right out, and then I remembered, but I didn't want to go back again.'	true	101.96	107.74	26.50178
7704_106969_000009_000000	'And then the fight began?' suggested the rector, as the boy paused.	'And then the fight began?' suggested the rector, as the boy paused.	true	108.62	112.69	24.394344
7704_106969_000010_000000	Teddy nodded.	Teddy nodded.	true	113.57	114.7	21.708076
7704_106969_000010_000001	'I asked God to drive my enemy away, but I was an awful long time thinking it out.	'I asked God to drive my enemy away, but I was an awful long time thinking it out.	true	114.86	119.59	26.694134
7704_106969_000010_000002	Is thinking fighting?'	Is thinking fighting?'	true	120.02	121.33	21.488928
7704_106969_000011_000000	'Very often it is.'	'Very often it is.'	true	121.88	123.045	15.557308
7704_106969_000012_000000	'I did fight hard, then; and I climbed in again.	'I did fight hard, then; and I climbed in again.	false	123.045	126.55	26.328554
7704_106969_000012_000001	Was that being a soldier?'	Was that being a soldier?'	true	126.62	127.99	24.60344
7704_106969_000013_000000	'Yes, my boy.'	'Yes, my boy.'	true	128.51	129.79	25.10581
7704_106969_000014_000000	'And granny let me out soon after; and I kissed her and said I was sorry, but I told her how nearly I had run away, and asked her to see that the window was locked next time, so that I shouldn't have to fight so hard.'	'And granny let me out soon after; and I kissed her and said I was sorry, but I told her how nearly I had run away, and asked her to see that the window was locked next time, so that I shouldn't have to fight so hard.'	true	130.01	140.02	24.764425
7704_106969_000015_000000	'You will have plenty of fighting.	'You will have plenty of fighting.	true	140.75	142.39	26.544827
7704_106969_000015_000001	Don't shirk the hottest part of the field; that isn't being brave.'	Don't shirk the hottest part of the field; that isn't being brave.'	true	142.58	146.35	27.363325
7704_106969_000016_000000	'Will you give me a horrid, ugly name, please, sir?'	'Will you give me a horrid, ugly name, please, sir?'	true	147.32	150.13	22.891582
7704_106969_000017_000000	'I thought your enemy's name was Teddy.'	'I thought your enemy's name was Teddy.'	true	150.86	152.92	23.552055
7704_106969_000018_000000	'No, that's mine; I must have a name for him--a different one, you know.'	'No, that's mine; I must have a name for him-a different one, you know.'	true	153.5	157.06	25.747074
7704_106969_000019_000000	'How do you like Ego or Ipse?'	'How do you like Ego or i p s e?'	false	158.03	161.73	27.145094
7704_106969_000020_000000	'What funny names!	'What funny names!	true	161.73	162.94	25.344059
7704_106969_000020_000001	I think I like Ipse best I'll call him Ipse, shall I?'	I think I like i p s e best I'll call him i p s e, shall I?'	false	163.13	166.53	23.959234
7704_106969_000021_000000	But Mr. Upton's thoughts were far away by this time, and presently he said, as if to himself, '"The last enemy that shall be destroyed is death." "Nay, in all these things we are more than conquerors, through Him that loved us." It is a fight with certain victory ahead; then why do we fail?'	But mr Upton's thoughts were far away by this time, and presently he said, as if to himself, '"The last enemy that shall be destroyed is death." "Nay, in all these things we are more than conquerors, through Him that loved us." It is a fight with certain victory ahead; then why do we fail?'	false	166.53	184.63	25.569975
7704_106969_000022_000000	'Shall I fail?' questioned a soft voice by his side.	'Shall I fail?' questioned a soft voice by his side.	false	185.6	188.68	22.580294
7704_106969_000023_000000	'"Without Me ye can do nothing." That's our Captain's word: if you fight without Him, you are done for.'	'"Without Me ye can do nothing." That's our Captain's word: if you fight without Him, you are done for.'	false	189.38	195.76	29.558884
7704_106969_000024_000000	'I think I shall sometimes let Ipse have his way.	'I think I shall sometimes let i p s e have his way.	false	196.67	199.33	22.816408
7704_106969_000024_000001	Will that be deserting to the enemy?'	Will that be deserting to the enemy?'	true	199.43	201.19	22.764154
7704_106969_000025_000000	'It will be sure and certain defeat.'	'It will be sure and certain defeat.'	true	201.89	204.19	23.030222
7704_106969_000026_000000	'But then, of course, my Captain won't let me be beaten, if I stick close to Him.'	'But then, of course, my Captain won't let me be beaten, if I stick close to Him.'	false	204.92	208.69	29.08232
