1535_141642_000002_000000	THE TOAD AND THE BOY	THE TOAD AND THE BOY
1535_141642_000004_000000	In the largest teepee sat a young mother wrapping red porcupine quills about the long fringes of a buckskin cushion.	In the largest teepee sat a young mother wrapping red porcupine quills about the long fringes of a buckskin cushion.
1535_141642_000004_000001	Beside her lay a black-eyed baby boy cooing and laughing.	Beside her lay a black eyed baby boy cooing and laughing.
1535_141642_000004_000002	Reaching and kicking upward with his tiny hands and feet, he played with the dangling strings of his heavy-beaded bonnet hanging empty on a tent pole above him.	Reaching and kicking upward with his tiny hands and feet, he played with the dangling strings of his heavy beaded bonnet hanging empty on a tent pole above him.
1535_141642_000005_000002	It was almost time for the return of her husband.	It was almost time for the return of her husband.
1535_141642_000006_000001	She was strong and swung an ax as skillfully as any man.	She was strong and swung an ax as skillfully as any man.
1535_141642_000006_000002	Her loose buckskin dress was made for such freedom.	Her loose buckskin dress was made for such freedom.
1535_141642_000006_000003	Soon carrying easily a bundle of long willows on her back, with a loop of rope over both her shoulders, she came striding homeward.	Soon carrying easily a bundle of long willows on her back, with a loop of rope over both her shoulders, she came striding homeward.
1535_141642_000007_000003	There was nowhere any sign of the child.	There was nowhere any sign of the child.
1535_141642_000008_000000	Running with clinched fists to the nearest teepees, she called: "Has any one seen my baby?	Running with clinched fists to the nearest teepees, she called: "Has any one seen my baby?
1535_141642_000008_000001	He is gone!	He is gone!
1535_141642_000008_000002	My little son is gone!"	My little son is gone!"
1535_141642_000009_000000	"Hinnu!	"Hinnu!
1535_141642_000009_000001	Hinnu!" exclaimed the women, rising to their feet and rushing out of their wigwams.	Hinnu!" exclaimed the women, rising to their feet and rushing out of their wigwams.
1535_141642_000010_000000	"We have not seen your child!	"We have not seen your child!
1535_141642_000010_000001	What has happened?" queried the women.	What has happened?" queried the women.
1535_141642_000011_000000	With great tears in her eyes the mother told her story.	With great tears in her eyes the mother told her story.
1535_141642_000012_000000	"We will search with you," they said to her as she started off.	"We will search with you," they said to her as she started off.
1535_141642_000013_000000	They met the returning husbands, who turned about and joined in the hunt for the missing child.	They met the returning husbands, who turned about and joined in the hunt for the missing child.
1535_141642_000013_000001	Along the shore of the lakes, among the high-grown reeds, they looked in vain.	Along the shore of the lakes, among the high grown reeds, they looked in vain.
1535_141642_000013_000002	He was nowhere to be found.	He was nowhere to be found.
1535_141642_000013_000003	After many days and nights the search was given up.	After many days and nights the search was given up.
1535_141642_000013_000004	It was sad, indeed, to hear the mother wailing aloud for her little son.	It was sad, indeed, to hear the mother wailing aloud for her little son.
1535_141642_000014_000000	It was growing late in the autumn.	It was growing late in the autumn.
1535_141642_000014_000001	The birds were flying high toward the south.	The birds were flying high toward the south.
1535_141642_000014_000002	The teepees around the lakes were gone, save one lonely dwelling.	The teepees around the lakes were gone, save one lonely dwelling.
1535_141642_000015_000000	Till the winter snow covered the ground and ice covered the lakes, the wailing woman's voice was heard from that solitary wigwam.	Till the winter snow covered the ground and ice covered the lakes, the wailing woman's voice was heard from that solitary wigwam.
1535_141642_000016_000000	Thus ten summers and as many winters have come and gone since the strange disappearance of the little child.	Thus ten summers and as many winters have come and gone since the strange disappearance of the little child.
1535_141642_000016_000001	Every autumn with the hunters came the unhappy parents of the lost baby to search again for him.	Every autumn with the hunters came the unhappy parents of the lost baby to search again for him.
1535_141642_000017_000000	Toward the latter part of the tenth season when, one by one, the teepees were folded and the families went away from the lake region, the mother walked again along the lake shore weeping.	Toward the latter part of the tenth season when, one by one, the teepees were folded and the families went away from the lake region, the mother walked again along the lake shore weeping.
1535_141642_000017_000001	One evening, across the lake from where the crying woman stood, a pair of bright black eyes peered at her through the tall reeds and wild rice.	One evening, across the lake from where the crying woman stood, a pair of bright black eyes peered at her through the tall reeds and wild rice.
1535_141642_000017_000003	His long, loose hair hanging down his brown back and shoulders was carelessly tossed from his round face.	His long, loose hair hanging down his brown back and shoulders was carelessly tossed from his round face.
1535_141642_000017_000004	He wore a loin cloth of woven sweet grass.	He wore a loin cloth of woven sweet grass.
1535_141642_000017_000005	Crouching low to the marshy ground, he listened to the wailing voice.	Crouching low to the marshy ground, he listened to the wailing voice.
1535_141642_000018_000000	At length, when the moaning ceased, he sprang to his feet and ran like a nymph with swift outstretched toes.	At length, when the moaning ceased, he sprang to his feet and ran like a nymph with swift outstretched toes.
1535_141642_000018_000001	He rushed into a small hut of reeds and grasses.	He rushed into a small hut of reeds and grasses.
1535_141642_000019_000000	"Mother!	"Mother!
1535_141642_000019_000001	Mother!	Mother!
1535_141642_000020_000001	"It was the voice of a weeping woman you heard.	"It was the voice of a weeping woman you heard.
1535_141642_000020_000002	My son, do not say you like it.	My son, do not say you like it.
1535_141642_000020_000003	Do not tell me it brought tears to your eyes.	Do not tell me it brought tears to your eyes.
1535_141642_000020_000004	You have never heard me weep.	You have never heard me weep.
1535_141642_000020_000005	I can please your ear and break your heart.	I can please your ear and break your heart.
1535_141642_000020_000006	Listen!" replied the great old toad.	Listen!" replied the great old toad.
1535_141642_000021_000000	Stepping outside, she stood by the entrance way.	Stepping outside, she stood by the entrance way.
1535_141642_000021_000001	She was old and badly puffed out.	She was old and badly puffed out.
