28_12332_000000_000000	We shall have him in our power 312	We shall have him in our power three hundred twelve	false	0	5.01	23.903559
28_12332_000001_000000	Victory!	Victory!	false	5.01	5.49	12
28_12332_000001_000001	316	three hundred sixteen	false	5.49	7.02	28.637857
28_12332_000002_000000	You wished to see me, sir?	You wished to see me, sir?	false	7.02	10.02	19
28_12332_000002_000001	320	three hundred twenty	false	10.02	11.52	20.992834
28_12332_000003_000000	Well, this is a fair knock-out, he ejaculated 325	Well, this is a fair knock-out, he ejaculated three hundred twenty five	false	11.52	17.55	25.277033
28_12332_000004_000000	Harold, your wife has bested me 329	Harold, your wife has bested me three hundred twenty nine	false	17.55	24.57	23.483501
28_12332_000005_000000	I	I	false	24.57	25.065	9
28_12332_000006_000000	THE ADVENTURE OF THE CANTANKEROUS OLD LADY	THE ADVENTURE OF THE CANTANKEROUS OLD LADY	true	25.065	28.06	20
28_12332_000007_000000	On the day when I found myself with twopence in my pocket, I naturally made up my mind to go round the world.	On the day when I found myself with twopence in my pocket, I naturally made up my mind to go round the world.	true	29.84	36.19	25.191242
28_12332_000008_000000	It was my stepfather's death that drove me to it.	It was my stepfather's death that drove me to it.	true	36.47	39.4	32.453682
28_12332_000008_000001	I had never seen my stepfather.	I had never seen my stepfather.	true	39.56	41.68	28.99944
28_12332_000008_000002	Indeed, I never even thought of him as anything more than Colonel Watts-Morgan.	Indeed, I never even thought of him as anything more than Colonel Watts Morgan.	false	41.69	46.48	26
28_12332_000008_000003	I owed him nothing, except my poverty.	I owed him nothing, except my poverty.	true	46.79	49.36	29.255165
28_12332_000008_000004	He married my dear mother when I was a girl at school in Switzerland; and he proceeded to spend her little fortune, left at her sole disposal by my father's will, in paying his gambling debts.	He married my dear mother when I was a girl at school in Switzerland; and he proceeded to spend her little fortune, left at her sole disposal by my father's will, in paying his gambling debts.	true	49.76	62.2	25
28_12332_000008_000005	After that, he carried my dear mother off to Burma; and when he and the climate between them had succeeded in killing her, he made up for his appropriations at the cheapest rate by allowing me just enough to send me to Girton.	After that, he carried my dear mother off to Burma; and when he and the climate between them had succeeded in killing her, he made up for his appropriations at the cheapest rate by allowing me just enough to send me to Girton.	false	62.75	77.8	27.867313
28_12332_000008_000006	So, when the Colonel died, in the year I was leaving college, I did not think it necessary to go into mourning for him.	So, when the Colonel died, in the year I was leaving college, I did not think it necessary to go into mourning for him.	true	78.32	85.12	24.080109
28_12332_000008_000007	Especially as he chose the precise moment when my allowance was due, and bequeathed me nothing but his consolidated liabilities.	Especially as he chose the precise moment when my allowance was due, and bequeathed me nothing but his consolidated liabilities.	true	85.28	93.97	24.04489
28_12332_000009_000000	'Of course you will teach,' said Elsie Petheridge, when I explained my affairs to her.	'Of course you will teach,' said Elsie Petheridge, when I explained my affairs to her.	true	94.82	101.01	26.332714
28_12332_000009_000001	'There is a good demand just now for high-school teachers.'	'There is a good demand just now for high-school teachers.'	false	101.01	104.38	22.02863
28_12332_000010_000000	I looked at her, aghast.	I looked at her, aghast.	true	104.96	106.62	25.45212
28_12332_000010_000001	'_Teach!_ Elsie,' I cried.	'underscore Teach!underscore Elsie,' I cried.	false	106.62	110.47	23.788366
28_12332_000010_000002	(I had come up to town to settle her in at her unfurnished lodgings.) 'Did you say _teach_?	(I had come up to town to settle her in at her unfurnished lodgings.) 'Did you say underscore teach underscore?	false	110.66	117	28.027805
28_12332_000010_000003	That's just like you dear good schoolmistresses!	That's just like you dear good schoolmistresses!	true	117	120.43	27
28_12332_000010_000004	You go to Cambridge, and get examined till the heart and life have been examined out of you; then you say to yourselves at the end of it all, "Let me see; what am I good for now?	You go to Cambridge, and get examined till the heart and life have been examined out of you; then you say to yourselves at the end of it all, "Let me see; what am I good for now?	true	120.59	131.26	20.852274
28_12332_000010_000005	I'm just about fit to go away and examine other people!" That's what our Principal would call "a vicious circle"--if one could ever admit there was anything vicious at all about _you_, dear.	I'm just about fit to go away and examine other people!" That's what our Principal would call "a vicious circle"--if one could ever admit there was anything vicious at all about underscore you underscore, dear.	false	131.45	142.72	25.521107
28_12332_000010_000006	No, Elsie, I do _not_ propose to teach.	No, Elsie, I do underscore not underscore propose to teach.	false	143.21	146.41	28.778833
