1923_161972_000000_000000	Dicky has just 'phoned up from the smoking room to ask me if my hour isn't up.	Dicky has just 'phoned up from the smoking room to ask me if my hour isn't up.	false	0	4.23	17.565052
1923_161972_000000_000001	How his voice clears away all the miasma of my miserable thoughts!	How his voice clears away all the miasma of my miserable thoughts!	false	4.23	8.25	22.297146
1923_161972_000000_000002	Please God, Dicky, I am going to lock up all my old ideas in the most unused closet of my brain, and try my best to be a good wife to you!	Please God, Dicky, I am going to lock up all my old ideas in the most unused closet of my brain, and try my best to be a good wife to you!	false	8.25	19.44	19.27647
1923_161972_000000_000003	I will be happy!	I will be happy!	false	19.44	20.64	18.46667
1923_161972_000000_000004	I will!	I will!	false	20.64	21.24	100
1923_161972_000000_000005	I WILL!	I WILL!	false	21.24	21.84	18
1923_161972_000001_000000	II	two	false	21.84	22.14	6
1923_161972_000002_000000	THE FIRST QUARREL	THE FIRST QUARREL	true	22.14	23.59	21
1923_161972_000003_000000	"I'll give you three guesses, Madge." Dicky stood just inside the door of the living room, holding an immense parcel carefully wrapped.	"I'll give you three guesses, Madge." Dicky stood just inside the door of the living room, holding an immense parcel carefully wrapped.	true	24.62	33.88	22.947845
1923_161972_000003_000001	His hat was on the back of his head, his eyes shining, his whole face aglow with boyish mischief.	His hat was on the back of his head, his eyes shining, his whole face aglow with boyish mischief.	true	34.25	41.92	22.852346
1923_161972_000004_000000	"It's for you, my first housekeeping present, that is needed in every well regulated family," he burlesqued boastfully, "but you are not to see it until we have something to eat, and you have guessed what it is."	"It's for you, my first housekeeping present, that is needed in every well regulated family," he burlesqued boastfully, "but you are not to see it until we have something to eat, and you have guessed what it is."	true	42.32	57.19	23.874243
1923_161972_000005_000000	"I know it is something lovely, dear," I replied sedately, "but come to your dinner.	"I know it is something lovely, dear," I replied sedately, "but come to your dinner.	true	57.68	63.45	21.260199
1923_161972_000005_000001	It is getting cold."	It is getting cold."	true	63.45	65.05	20.271893
1923_161972_000006_000000	Dicky looked a trifle hurt as he followed me to the dining room.	Dicky looked a trifle hurt as he followed me to the dining room.	true	65.75	69.85	22.964314
1923_161972_000006_000001	I knew what he expected--enthusiastic curiosity and a demand for the immediate opening of the parcel, I can imagine the pretty enthusiasm, the caresses with which almost any other woman would have greeted a bridegroom of two weeks with his first present.	I knew what he expected-enthusiastic curiosity and a demand for the immediate opening of the parcel, I can imagine the pretty enthusiasm, the caresses with which almost any other woman would have greeted a bridegroom of two weeks with his first present.	true	69.95	89.08	21.333757
1923_161972_000007_000000	But it's simply impossible for me to gush.	But it's simply impossible for me to gush.	true	89.69	92.86	24.228405
1923_161972_000007_000001	I cannot express emotion of any kind with the facility of most women.	I cannot express emotion of any kind with the facility of most women.	true	92.96	98.41	21
1923_161972_000007_000002	I worshipped my mother, but I rarely kissed her or expressed my love for her in words.	I worshipped my mother, but I rarely kissed her or expressed my love for her in words.	true	98.84	105.07	22
1923_161972_000007_000003	My love for Dicky terrifies me sometimes, it is so strong, but I cannot go up to him and offer him an unsolicited kiss or caress.	My love for Dicky terrifies me sometimes, it is so strong, but I cannot go up to him and offer him an unsolicited kiss or caress.	true	105.26	115.48	21.92833
1923_161972_000007_000004	Respond to his caresses, yes! but offer them of my own volition, never!	Respond to his caresses, yes! but offer them of my own volition, never!	true	115.94	122.02	21.870256
1923_161972_000007_000005	There is something inside me that makes it an absolute impossibility.	There is something inside me that makes it an absolute impossibility.	true	122.36	127.42	21
1923_161972_000008_000000	"What's the menu, Madge?	"What's the menu, Madge?	true	128.57	130.155	22.968174
1923_161972_000008_000001	The beef again?"	The beef again?"	true	130.155	131.29	21.849216
1923_161972_000009_000000	Dicky's tone was mildly quizzical, his smile mischievous, but I flushed hotly.	Dicky's tone was mildly quizzical, his smile mischievous, but I flushed hotly.	true	131.84	138.1	22.606943
1923_161972_000009_000001	He had touched a sore spot.	He had touched a sore spot.	true	138.29	140.44	27.801788
