3546_9342_000003_000003	Indeed I should!...	Indeed I should!...
3546_9342_000003_000004	Of course.. ..	Of course.. ..
3546_9342_000016_000001	"How do you do, George," he said.	"How do you do, George," he said.
3546_9342_000026_000001	"Or try the side door--or the kitchen!"	"Or try the side door-or the kitchen!"
3546_9342_000030_000000	"Why, Georgie!"	"Why, Georgie!"
3546_9342_000033_000000	"Did you have plenty to eat?"	"Did you have plenty to eat?"
3546_9342_000034_000000	"Yes."	"Yes."
3546_9342_000039_000000	"Another one?" Isabel said, surprised.	"Another one?" Isabel said, surprised.
3546_9342_000042_000000	"He didn't say."	"He didn't say."
3546_9342_000043_000002	"You have been investing!" and as she came across the room for a closer view, "Is it--is it Lucy?" she asked half timidly, half archly.	"You have been investing!" and as she came across the room for a closer view, "Is it-is it Lucy?" she asked half timidly, half archly.
