101_126861_000004_000000	SAILING homeward, the Doctor's ship had to pass the coast of Barbary. This coast is the seashore of the Great Desert.	SAILING homeward, the Doctor's ship had to pass the coast of Barbary. This coast is the seashore of the Great Desert.
101_126861_000004_000002	And it was here that the Barbary pirates lived.	And it was here that the Barbary pirates lived.
101_126861_000005_000000	These pirates, a bad lot of men, used to wait for sailors to be shipwrecked on their shores.	These pirates, a bad lot of men, used to wait for sailors to be shipwrecked on their shores.
101_126861_000005_000001	And often, if they saw a boat passing, they would come out in their fast sailing-ships and chase it.	And often, if they saw a boat passing, they would come out in their fast sailing ships and chase it.
101_126861_000005_000003	Then they used to make the people they had caught write home to their friends for money.	Then they used to make the people they had caught write home to their friends for money.
101_126861_000007_000001	"I have a feeling it isn't a friendly ship.	"I have a feeling it isn't a friendly ship.
101_126861_000008_000000	Jip, who was lying near taking a nap in the sun, began to growl and talk in his sleep.	Jip, who was lying near taking a nap in the sun, began to growl and talk in his sleep.
101_126861_000009_000000	"I smell roast beef cooking," he mumbled--"underdone roast beef--with brown gravy over it."	"I smell roast beef cooking," he mumbled-"underdone roast beef-with brown gravy over it."
101_126861_000010_000000	"Good gracious!" cried the Doctor.	"Good gracious!" cried the Doctor.
101_126861_000010_000001	"What's the matter with the dog? Is he SMELLING in his sleep--as well as talking?"	"What's the matter with the dog? Is he SMELLING in his sleep-as well as talking?"
101_126861_000012_000000	"But what is he smelling?" asked the Doctor.	"But what is he smelling?" asked the Doctor.
101_126861_000015_000000	"Oh, yes, he could," said Dab-Dab.	"Oh, yes, he could," said Dab Dab.
101_126861_000016_000000	Then Jip, still fast asleep, began to growl again and his lip curled up angrily, showing his clean, white teeth.	Then Jip, still fast asleep, began to growl again and his lip curled up angrily, showing his clean, white teeth.
101_126861_000017_000001	I smell trouble.	I smell trouble.
101_126861_000017_000003	I want to help him.	I want to help him.
101_126861_000017_000005	Then he barked, loud, and woke himself up with a surprised look on his face.	Then he barked, loud, and woke himself up with a surprised look on his face.
101_126861_000018_000000	"See!" cried Dab-Dab.	"See!" cried Dab Dab.
101_126861_000018_000001	"That boat is nearer now.	"That boat is nearer now.
101_126861_000018_000002	You can count its three big sails--all red.	You can count its three big sails-all red.
101_126861_000018_000004	I wonder who they are."	I wonder who they are."
101_126861_000019_000000	"They are bad sailors," said Jip; "and their ship is very swift.	"They are bad sailors," said Jip; "and their ship is very swift.
101_126861_000020_000000	"Well, we must put up more sails on our boat," said the Doctor, "so we can go faster and get away from them.	"Well, we must put up more sails on our boat," said the Doctor, "so we can go faster and get away from them.
101_126861_000021_000000	The dog hurried downstairs and dragged up every sail he could find.	The dog hurried downstairs and dragged up every sail he could find.
101_126861_000023_000000	"This is a poor ship the Prince gave us," said Gub-Gub, the pig--"the slowest he could find, I should think.	"This is a poor ship the Prince gave us," said Gub Gub, the pig-"the slowest he could find, I should think.
101_126861_000023_000002	Look how near they are now!-- You can see the mustaches on the faces of the men--six of them.	Look how near they are now!-- You can see the mustaches on the faces of the men-six of them.
101_126861_000023_000003	What are we going to do?"	What are we going to do?"
101_126861_000025_000000	When the swallows heard this, they all came down on to the Doctor's ship; and they told him to unravel some pieces of long rope and make them into a lot of thin strings as quickly as he could.	When the swallows heard this, they all came down on to the Doctor's ship; and they told him to unravel some pieces of long rope and make them into a lot of thin strings as quickly as he could.
101_126861_000025_000001	Then the ends of these strings were tied on to the front of the ship; and the swallows took hold of the strings with their feet and flew off, pulling the boat along.	Then the ends of these strings were tied on to the front of the ship; and the swallows took hold of the strings with their feet and flew off, pulling the boat along.
101_126861_000026_000000	And although swallows are not very strong when only one or two are by themselves, it is different when there are a great lot of them together.	And although swallows are not very strong when only one or two are by themselves, it is different when there are a great lot of them together.
101_126861_000028_000000	And all the animals on the ship began to laugh and dance about in the rushing air, for when they looked back at the pirates' ship, they could see that it was growing smaller now, instead of bigger.	And all the animals on the ship began to laugh and dance about in the rushing air, for when they looked back at the pirates' ship, they could see that it was growing smaller now, instead of bigger.
