1025_92820_000003_000000	THE CALIPH, CUPID AND THE CLOCK	THE CALIPH, CUPID AND THE CLOCK
1025_92820_000004_000000	Prince Michael, of the Electorate of Valleluna, sat on his favourite bench in the park.	Prince Michael, of the Electorate of Valleluna, sat on his favourite bench in the park.
1025_92820_000004_000001	The coolness of the September night quickened the life in him like a rare, tonic wine.	The coolness of the September night quickened the life in him like a rare, tonic wine.
1025_92820_000004_000002	The benches were not filled; for park loungers, with their stagnant blood, are prompt to detect and fly home from the crispness of early autumn.	The benches were not filled; for park loungers, with their stagnant blood, are prompt to detect and fly home from the crispness of early autumn.
1025_92820_000004_000003	The moon was just clearing the roofs of the range of dwellings that bounded the quadrangle on the east. Children laughed and played about the fine-sprayed fountain.	The moon was just clearing the roofs of the range of dwellings that bounded the quadrangle on the east. Children laughed and played about the fine sprayed fountain.
1025_92820_000004_000004	In the shadowed spots fauns and hamadryads wooed, unconscious of the gaze of mortal eyes.	In the shadowed spots fauns and hamadryads wooed, unconscious of the gaze of mortal eyes.
1025_92820_000004_000005	A hand organ--Philomel by the grace of our stage carpenter, Fancy--fluted and droned in a side street.	A hand organ-Philomel by the grace of our stage carpenter, Fancy-fluted and droned in a side street.
1025_92820_000004_000007	And above the trees shone the great, round, shining face of an illuminated clock in the tower of an antique public building.	And above the trees shone the great, round, shining face of an illuminated clock in the tower of an antique public building.
1025_92820_000006_000000	Prince Michael sat on his favourite bench and smiled.	Prince Michael sat on his favourite bench and smiled.
1025_92820_000006_000001	It was a diverting thought to him that he was wealthy enough to buy every one of those close-ranged, bulky, window-lit mansions that faced him, if he chose.	It was a diverting thought to him that he was wealthy enough to buy every one of those close ranged, bulky, window lit mansions that faced him, if he chose.
1025_92820_000006_000006	For he had tasted of the fruit of the tree of life, and, finding it bitter in his mouth, had stepped out of Eden for a time to seek distraction close to the unarmoured, beating heart of the world.	For he had tasted of the fruit of the tree of life, and, finding it bitter in his mouth, had stepped out of Eden for a time to seek distraction close to the unarmoured, beating heart of the world.
1025_92820_000007_000000	These thoughts strayed dreamily through the mind of Prince Michael, as he smiled under the stubble of his polychromatic beard.	These thoughts strayed dreamily through the mind of Prince Michael, as he smiled under the stubble of his polychromatic beard.
1025_92820_000007_000002	He found in altruism more pleasure than his riches, his station and all the grosser sweets of life had given him.	He found in altruism more pleasure than his riches, his station and all the grosser sweets of life had given him.
1025_92820_000007_000003	It was his chief solace and satisfaction to alleviate individual distress, to confer favours upon worthy ones who had need of succour, to dazzle unfortunates by unexpected and bewildering gifts of truly royal magnificence, bestowed, however, with wisdom and judiciousness.	It was his chief solace and satisfaction to alleviate individual distress, to confer favours upon worthy ones who had need of succour, to dazzle unfortunates by unexpected and bewildering gifts of truly royal magnificence, bestowed, however, with wisdom and judiciousness.
1025_92820_000008_000000	And as Prince Michael's eye rested upon the glowing face of the great clock in the tower, his smile, altruistic as it was, became slightly tinged with contempt.	And as Prince Michael's eye rested upon the glowing face of the great clock in the tower, his smile, altruistic as it was, became slightly tinged with contempt.
1025_92820_000008_000002	The comings and goings of people in hurry and dread, controlled by the little metal moving hands of a clock, always made him sad.	The comings and goings of people in hurry and dread, controlled by the little metal moving hands of a clock, always made him sad.
1025_92820_000011_000000	"I beg your pardon for addressing you," he said, "but I perceive that you are disturbed in mind.	"I beg your pardon for addressing you," he said, "but I perceive that you are disturbed in mind.
1025_92820_000011_000001	If it may serve to mitigate the liberty I have taken I will add that I am Prince Michael, heir to the throne of the Electorate of Valleluna.	If it may serve to mitigate the liberty I have taken I will add that I am Prince Michael, heir to the throne of the Electorate of Valleluna.
1025_92820_000011_000002	I appear incognito, of course, as you may gather from my appearance.	I appear incognito, of course, as you may gather from my appearance.
1025_92820_000011_000003	It is a fancy of mine to render aid to others whom I think worthy of it.	It is a fancy of mine to render aid to others whom I think worthy of it.
1025_92820_000012_000000	The young man looked up brightly at the Prince.	The young man looked up brightly at the Prince.
1025_92820_000012_000002	He laughed, and even then it did not.	He laughed, and even then it did not.
1025_92820_000012_000003	But he accepted the momentary diversion.	But he accepted the momentary diversion.
1025_92820_000013_000000	"Glad to meet you, Prince," he said, good humouredly.	"Glad to meet you, Prince," he said, good humouredly.
1025_92820_000014_000001	He was often rebuffed but never offensively.	He was often rebuffed but never offensively.
1025_92820_000014_000002	His courteous manner and words forbade that.	His courteous manner and words forbade that.
1025_92820_000015_000001	I have observed you looking persistently at that clock.	I have observed you looking persistently at that clock.
1025_92820_000016_000001	"I carry a watch except when I've got my radiant rags on."	"I carry a watch except when I've got my radiant rags on."
1025_92820_000017_000001	"I am a master of philosophy, a graduate in art, and I hold the purse of a Fortunatus.	"I am a master of philosophy, a graduate in art, and I hold the purse of a Fortunatus.
1025_92820_000017_000002	There are few mortal misfortunes that I cannot alleviate or overcome.	There are few mortal misfortunes that I cannot alleviate or overcome.
1025_92820_000017_000004	I beg of you to accept my advice or aid.	I beg of you to accept my advice or aid.
1025_92820_000018_000000	The young man glanced at the clock again and frowned darkly.	The young man glanced at the clock again and frowned darkly.
1025_92820_000018_000002	The shades were drawn, and the lights in many rooms shone dimly through them.	The shades were drawn, and the lights in many rooms shone dimly through them.
1025_92820_000019_000000	"Ten minutes to nine!" exclaimed the young man, with an impatient gesture of despair.	"Ten minutes to nine!" exclaimed the young man, with an impatient gesture of despair.
1025_92820_000020_000000	"Remain!" commanded Prince Michael, in so potent a voice that the disturbed one wheeled around with a somewhat chagrined laugh.	"Remain!" commanded Prince Michael, in so potent a voice that the disturbed one wheeled around with a somewhat chagrined laugh.
1025_92820_000022_000000	"Sit down," said the Prince calmly.	"Sit down," said the Prince calmly.
1025_92820_000022_000002	If you will so far confide in me I would ask you to relate to me your story."	If you will so far confide in me I would ask you to relate to me your story."
1025_92820_000023_000000	The young man threw himself upon the bench with a reckless laugh.	The young man threw himself upon the bench with a reckless laugh.
1025_92820_000024_000000	"Your Royal Highness, I will," he said, in tones of mock deference.	"Your Royal Highness, I will," he said, in tones of mock deference.
1025_92820_000024_000001	"Do you see yonder house--the one with three upper windows lighted?	"Do you see yonder house-the one with three upper windows lighted?
1025_92820_000024_000003	I had been doing wrong, my dear Prince--I had been a naughty boy, and she had heard of it.	I had been doing wrong, my dear Prince-I had been a naughty boy, and she had heard of it.
1025_92820_000024_000004	I wanted to be forgiven, of course--we are always wanting women to forgive us, aren't we, Prince?"	I wanted to be forgiven, of course-we are always wanting women to forgive us, aren't we, Prince?"
1025_92820_000025_000000	"'I want time to think it over,' said she.	"'I want time to think it over,' said she.
1025_92820_000025_000001	'There is one thing certain; I will either fully forgive you, or I will never see your face again. There will be no half-way business.	'There is one thing certain; I will either fully forgive you, or I will never see your face again. There will be no half-way business.
1025_92820_000025_000002	At half-past eight,' she said, 'at exactly half-past eight you may be watching the middle upper window of the top floor.	At half past eight,' she said, 'at exactly half past eight you may be watching the middle upper window of the top floor.
1025_92820_000025_000003	If I decide to forgive I will hang out of that window a white silk scarf.	If I decide to forgive I will hang out of that window a white silk scarf.
1025_92820_000025_000004	You will know by that that all is as was before, and you may come to me.	You will know by that that all is as was before, and you may come to me.
1025_92820_000025_000006	The time for the signal to appear has passed twenty-three minutes ago.	The time for the signal to appear has passed twenty three minutes ago.
1025_92820_000025_000007	Do you wonder that I am a little disturbed, my Prince of Rags and Whiskers?"	Do you wonder that I am a little disturbed, my Prince of Rags and Whiskers?"
1025_92820_000026_000000	"Let me repeat to you," said Prince Michael, in his even, well-modulated tones, "that women are the natural enemies of clocks.	"Let me repeat to you," said Prince Michael, in his even, well modulated tones, "that women are the natural enemies of clocks.
1025_92820_000026_000001	Clocks are an evil, women a blessing.	Clocks are an evil, women a blessing.
1025_92820_000027_000000	"Never, on your principality!" exclaimed the young man, hopelessly.	"Never, on your principality!" exclaimed the young man, hopelessly.
1025_92820_000027_000001	"You don't know Marian--of course.	"You don't know Marian-of course.
1025_92820_000027_000002	She's always on time, to the minute.	She's always on time, to the minute.
1025_92820_000027_000003	That was the first thing about her that attracted me.	That was the first thing about her that attracted me.
1025_92820_000027_000004	I've got the mitten instead of the scarf.	I've got the mitten instead of the scarf.
1025_92820_000027_000007	The jig's up.	The jig's up.
1025_92820_000027_000008	I'll try Jack's ranch awhile and top off with the Klondike and whiskey.	I'll try Jack's ranch awhile and top off with the Klondike and whiskey.
1025_92820_000028_000000	Prince Michael smiled his enigmatic, gentle, comprehending smile and caught the coat sleeve of the other.	Prince Michael smiled his enigmatic, gentle, comprehending smile and caught the coat sleeve of the other.
1025_92820_000029_000000	"Wait," he said solemnly, "till the clock strikes.	"Wait," he said solemnly, "till the clock strikes.
1025_92820_000029_000001	I have wealth and power and knowledge above most men, but when the clock strikes I am afraid.	I have wealth and power and knowledge above most men, but when the clock strikes I am afraid.
1025_92820_000029_000002	Stay by me until then.	Stay by me until then.
1025_92820_000029_000003	This woman shall be yours.	This woman shall be yours.
1025_92820_000029_000004	You have the word of the hereditary Prince of Valleluna.	You have the word of the hereditary Prince of Valleluna.
1025_92820_000029_000006	But there must be no clocks in that palace--they measure our follies and limit our pleasures.	But there must be no clocks in that palace-they measure our follies and limit our pleasures.
1025_92820_000029_000007	Do you agree to that?"	Do you agree to that?"
1025_92820_000031_000000	He glanced again at the clock in the tower.	He glanced again at the clock in the tower.
1025_92820_000031_000001	The hands stood at three minutes to nine.	The hands stood at three minutes to nine.
