6139_58868_000000_000000	XIII.	thirteen.	false	0	0.15	5
6139_58868_000000_000001	MORE MEASLES	MORE MEASLES	false	0.15	0.51	-20
6139_58868_000001_000000	XIV.	fourteen.	false	0.51	0.66	24
6139_58868_000001_000001	A LONG NIGHT	A LONG NIGHT	false	0.66	1.17	26
6139_58868_000002_000000	XV.	fifteen.	false	1.17	1.35	-13
6139_58868_000002_000001	"THE ROAD OF THE LOVING HEART"	"THE ROAD OF THE LOVING HEART"	false	1.35	2.46	40.246983
6139_58868_000003_000000	XVI.	sixteen.	false	2.46	2.7	-20
6139_58868_000003_000001	A FEAST OF LANTERNS	A FEAST OF LANTERNS	false	2.7	3.66	11
6139_58868_000004_000000	LIST OF ILLUSTRATIONS	LIST OF ILLUSTRATIONS	false	3.66	4.38	13
6139_58868_000005_000000	"MALCOLM WENT ON CUTTING" (Frontispiece)	"MALCOLM WENT ON CUTTING" (Frontispiece)	false	4.38	5.61	16
6139_58868_000006_000000	"'OH, RUN AND GET IT, QUICK, DAVY,' SHE CRIED"	"'OH, RUN AND GET IT, QUICK, DAVY,' SHE CRIED"	false	5.61	7.77	27.651585
6139_58868_000007_000000	"SHE SORTED THE RIBBONS AND EXAMINED THE GLOVES"	"SHE SORTED THE RIBBONS AND EXAMINED THE GLOVES"	false	7.77	9.45	13
6139_58868_000008_000000	"BETTY BEGAN THE STORY"	"BETTY BEGAN THE STORY"	false	9.45	10.29	50.59447
6139_58868_000009_000000	"'I'M GLAD THAT I DON'T HAVE TO LIVE IN THE COUNTRY THE YEAR ROUND!'"	"'I'M GLAD THAT I DON'T HAVE TO LIVE IN THE COUNTRY THE YEAR ROUND!'"	false	10.29	15.21	29.069027
6139_58868_000010_000000	"THERE WAS ONE WILD SCREAM AFTER ANOTHER"	"THERE WAS ONE WILD SCREAM AFTER ANOTHER"	false	15.21	18.69	24.042822
6139_58868_000011_000000	"'BUT WE CAUGHT THE CHICKENS AND BROUGHT THEM BACK!'"	"'BUT WE CAUGHT THE CHICKENS AND BROUGHT THEM BACK!'"	false	18.69	22.05	21.868404
6139_58868_000012_000000	"'LET'S ALL SIT DOWN ON THE STEPS'"	"'LET'S ALL SIT DOWN ON THE STEPS'"	false	22.05	24.54	28.039635
6139_58868_000013_000000	CHAPTER I.	CHAPTER one	true	24.54	25.72	24.73393
6139_58868_000014_000000	THE INVITATIONS ARE SENT.	THE INVITATIONS ARE SENT.	true	25.97	28.09	26.693068
6139_58868_000015_000000	Down the long avenue that led from the house to the great entrance gate came the Little Colonel on her pony.	Down the long avenue that led from the house to the great entrance gate came the Little Colonel on her pony.	true	29.21	35.77	24
6139_58868_000015_000001	It was a sweet, white way that morning, filled with the breath of the locusts; white overhead where the giant trees locked branches to make an arch of bloom nearly a quarter of a mile in length, and white underneath where the fallen blossoms lay like scattered snowflakes along the path.	It was a sweet, white way that morning, filled with the breath of the locusts; white overhead where the giant trees locked branches to make an arch of bloom nearly a quarter of a mile in length, and white underneath where the fallen blossoms lay like scattered snowflakes along the path.	true	36.29	55.96	25.22967
6139_58868_000016_000000	Everybody, in Lloydsboro Valley knew Locust.	Everybody, in Lloydsboro Valley knew Locust.	true	56.96	60.22	26
6139_58868_000016_000001	"It is one of the prettiest places in all Kentucky," they were fond of saying, and every visitor to the Valley was taken past the great entrance gate to admire the long rows of stately old trees, and the great stone house at the end, whose pillars gleamed white through the Virginia creeper that nearly covered it.	"It is one of the prettiest places in all Kentucky," they were fond of saying, and every visitor to the Valley was taken past the great entrance gate to admire the long rows of stately old trees, and the great stone house at the end, whose pillars gleamed white through the Virginia creeper that nearly covered it.	true	60.44	80.95	24.18886
6139_58868_000017_000000	Everybody knew old Colonel Lloyd, too, the owner of the place.	Everybody knew old Colonel Lloyd, too, the owner of the place.	true	81.41	85.57	19
6139_58868_000017_000001	He also was often pointed out to the summer visitors.	He also was often pointed out to the summer visitors.	true	85.88	89.53	18
6139_58868_000017_000002	Some people called attention to him because he was an old Confederate soldier who had given his good right arm to the cause he loved, some because they thought he resembled Napoleon, and others because they had some amusing tale to tell of the eccentric things he had said or done.	Some people called attention to him because he was an old Confederate soldier who had given his good right arm to the cause he loved, some because they thought he resembled Napoleon, and others because they had some amusing tale to tell of the eccentric things he had said or done.	true	89.81	105.94	21
6139_58868_000018_000000	Nearly every one who pointed out the imposing figure, which was clad always in white duck or linen in the summer, and wrapped in a picturesque military cape in winter, added the remark: "And he is the Little Colonel's grandfather." To be the grandfather of such an attractive little bunch of mischief as Lloyd Sherman was when she first came to the Valley was a distinction of which any man might well be proud, and Colonel Lloyd _was_ proud of it.	Nearly every one who pointed out the imposing figure, which was clad always in white duck or linen in the summer, and wrapped in a picturesque military cape in winter, added the remark: "And he is the Little Colonel's grandfather." To be the grandfather of such an attractive little bunch of mischief as Lloyd Sherman was when she first came to the Valley was a distinction of which any man might well be proud, and Colonel Lloyd underscore was underscore proud of it.	false	106.25	135.52	24
6139_58868_000018_000001	He was proud of the fact that she had inherited his lordly manner, his hot temper, and imperious ways.	He was proud of the fact that she had inherited his lordly manner, his hot temper, and imperious ways.	true	135.68	142.78	21
6139_58868_000018_000002	It pleased him that people had given her his title of Colonel on account of the resemblance to himself.	It pleased him that people had given her his title of Colonel on account of the resemblance to himself.	true	142.94	149.65	23
6139_58868_000018_000003	She had outgrown it somewhat since she had first been nicknamed the Little Colonel.	She had outgrown it somewhat since she had first been nicknamed the Little Colonel.	true	149.75	154.66	20
6139_58868_000018_000004	Then she was only a spoiled baby of five; but now his pride in her was even greater, since she had grown into a womanly little maid of eleven.	Then she was only a spoiled baby of five; but now his pride in her was even greater, since she had grown into a womanly little maid of eleven.	true	154.94	165.52	21
6139_58868_000018_000005	He was proud of her delicate, flower-like beauty, of her dainty ways, and all her little schoolgirl accomplishments.	He was proud of her delicate, flower like beauty, of her dainty ways, and all her little schoolgirl accomplishments.	true	165.83	174.34	26.499496
6139_58868_000019_000000	"She is like those who have gone before," he used to say to himself sometimes, pacing slowly back and forth under the locusts; and the bloom-tipped branches above would nod to each other as if they understood.	"She is like those who have gone before," he used to say to himself sometimes, pacing slowly back and forth under the locusts; and the bloom tipped branches above would nod to each other as if they understood.	false	175.19	189.88	23
6139_58868_000019_000001	"Yes-s, yes-s," they whispered in the soft lisping language of the leaves, "_we_ know!	"Yes s, yes s," they whispered in the soft lisping language of the leaves, "underscore we underscore know!	false	190.16	197.17	19.191587
6139_58868_000019_000002	She's like Amanthis,--sweet-souled and starry-eyed; we were here when you brought her home, a bride.	She's like Amanthis,--sweet souled and starry eyed; we were here when you brought her home, a bride.	true	197.3	205.99	22.498018
6139_58868_000019_000003	She's like Amanthis!	She's like Amanthis!	true	206.15	208.06	27
6139_58868_000019_000004	Like Amanthis!"	Like Amanthis!"	true	208.25	209.95	24.795015
6139_58868_000020_000000	Under the blossoms rode the Little Colonel, all in white herself this May morning, except the little Napoleon hat of black velvet, set jauntily over her short light hair.	Under the blossoms rode the Little Colonel, all in white herself this May morning, except the little Napoleon hat of black velvet, set jauntily over her short light hair.	true	210.65	222.31	24
6139_58868_000020_000001	Into the cockade she had stuck a spray of locust blossoms, and as she rode slowly along she fastened a bunch of them behind each ear of her pony, whose coat was as soft and black as the velvet of her hat.	Into the cockade she had stuck a spray of locust blossoms, and as she rode slowly along she fastened a bunch of them behind each ear of her pony, whose coat was as soft and black as the velvet of her hat.	false	222.86	237.28	24.95556
6139_58868_000020_000002	"Tarbaby" she called him, partly because he was so black, and partly because that was the name of her favourite Uncle Remus story.	"Tarbaby" she called him, partly because he was so black, and partly because that was the name of her favourite Uncle Remus story.	true	238.04	247.93	26.473711
6139_58868_000021_000000	"There!" she exclaimed, when the flowers were fastened to her satisfaction.	"There!" she exclaimed, when the flowers were fastened to her satisfaction.	true	248.63	253.27	17
6139_58868_000021_000001	"Yo' lookin' mighty fine this mawnin', Tarbaby!	"Yo' lookin' mighty fine this mawnin', Tarbaby!	false	253.55	257.05	15
