3118_5911_000000_000000	PART II OF JUSTICE AND INJUSTICE	PART two OF JUSTICE AND INJUSTICE	false	0	2.4	22.925379
3118_5911_000001_000000	SECT.	SECT.	false	2.4	2.4	
3118_5911_000001_000001	I JUSTICE, WHETHER A NATURAL OR ARTIFICIAL VIRTUE? SECT.	I JUSTICE, WHETHER A NATURAL o r ARTIFICIAL VIRTUE? SECT.	false	2.4	2.46	-20
3118_5911_000001_000002	II OF THE ORIGIN OF JUSTICE AND PROPERTY SECT.	two OF THE ORIGIN OF JUSTICE AND PROPERTY SECT.	false	2.46	2.46	
3118_5911_000001_000003	III OF THE RULES WHICH DETERMINE PROPERTY SECT.	three OF THE RULES WHICH DETERMINE PROPERTY SECT.	false	2.46	2.46	
3118_5911_000001_000004	IV OF THE TRANSFERENCE OF PROPERTY BY CONSENT SECT.	i v OF THE TRANSFERENCE OF PROPERTY BY CONSENT SECT.	false	2.46	2.46	
3118_5911_000001_000005	V OF THE OBLIGATION OF PROMISES SECT.	V OF THE OBLIGATION OF PROMISES SECT.	false	2.46	2.46	
3118_5911_000001_000006	VI SOME FARTHER REFLECTIONS CONCERNING JUSTICE AND INJUSTICE SECT.	VI SOME FARTHER REFLECTIONS CONCERNING JUSTICE AND INJUSTICE SECT.	false	2.46	2.46	
3118_5911_000001_000007	VII OF THE ORIGIN OF GOVERNMENT SECT.	seven OF THE ORIGIN OF GOVERNMENT SECT.	false	2.46	2.46	
3118_5911_000001_000008	VIII OF THE SOURCE OF ALLEGIANCE SECT.	eight OF THE SOURCE OF ALLEGIANCE SECT.	false	2.46	2.46	
3118_5911_000001_000009	IX OF THE MEASURES OF ALLEGIANCE SECT. X OF THE OBJECTS OF ALLEGIANCE SECT.	IX OF THE MEASURES OF ALLEGIANCE SECT. X OF THE OBJECTS OF ALLEGIANCE SECT.	false	2.46	2.46	
3118_5911_000001_000010	XI OF THE LAWS OF NATIONS SECT.	XI OF THE LAWS OF NATIONS SECT.	false	2.46	2.46	
3118_5911_000001_000011	XII OF CHASTITY AND MODESTY	twelve OF CHASTITY AND MODESTY	false	2.46	2.46	
3118_5911_000002_000000	PART III OF THE OTHER VIRTUES AND VICES	PART three OF THE OTHER VIRTUES AND VICES	false	2.46	2.46	
3118_5911_000003_000000	SECT.	SECT.	false	2.46	2.46	
3118_5911_000003_000001	I OF THE ORIGIN OF THE NATURAL VIRTUES AND VICES SECT.	I OF THE ORIGIN OF THE NATURAL VIRTUES AND VICES SECT.	false	2.46	2.46	
3118_5911_000003_000002	II OF GREATNESS OF MIND SECT.	two OF GREATNESS OF MIND SECT.	false	2.46	2.46	
3118_5911_000003_000003	III OF GOODNESS AND BENEVOLENCE SECT.	three OF GOODNESS AND BENEVOLENCE SECT.	false	2.46	2.46	
3118_5911_000003_000004	IV OF NATURAL ABILITIES SECT.	i v OF NATURAL ABILITIES SECT.	false	2.46	2.46	
3118_5911_000003_000005	V SOME FARTHER REFLECTIONS CONCERNING THE NATURAL VIRTUES SECT.	V SOME FARTHER REFLECTIONS CONCERNING THE NATURAL VIRTUES SECT.	false	2.46	2.46	
3118_5911_000003_000006	VI CONCLUSION OF THIS BOOK	VI CONCLUSION OF THIS BOOK	false	2.46	2.46	
3118_5911_000004_000000	APPENDIX TO THE TREATISE OF HUMAN NATURE	APPENDIX TO THE TREATISE OF HUMAN NATURE	false	2.46	4.14	22
3118_5911_000005_000000	VOL.	vol	false	4.14	4.14	
3118_5911_000005_000001	I OF THE UNDERSTANDING.	I OF THE UNDERSTANDING.	false	4.14	4.17	-20
3118_5911_000006_000000	ADVERTISEMENT.	ADVERTISEMENT.	false	4.17	4.17	
3118_5911_000007_000000	My design in the present work is sufficiently explained in the Introduction.	My design in the present work is sufficiently explained in the Introduction.	false	4.17	4.29	-3
3118_5911_000007_000001	The reader must only observe, that all the subjects I have there planned out to myself, are not treated of in these two volumes. The subjects of the Understanding and Passions make a compleat chain of reasoning by themselves; and I was willing to take advantage of this natural division, in order to try the taste of the public.	The reader must only observe, that all the subjects I have there planned out to myself, are not treated of in these two volumes. The subjects of the Understanding and Passions make a compleat chain of reasoning by themselves; and I was willing to take advantage of this natural division, in order to try the taste of the public.	false	4.29	10.14	19.084005
3118_5911_000007_000002	If I have the good fortune to meet with success, I shall proceed to the examination of Morals, Politics, and Criticism; which will compleat this Treatise of Human Nature.	If I have the good fortune to meet with success, I shall proceed to the examination of Morals, Politics, and Criticism; which will compleat this Treatise of Human Nature.	false	10.14	15.09	20.459497
3118_5911_000007_000003	The approbation of the public I consider as the greatest reward of my labours; but am determined to regard its judgment, whatever it be, as my best instruction.	The approbation of the public I consider as the greatest reward of my labours; but am determined to regard its judgment, whatever it be, as my best instruction.	false	15.09	17.04	18.544579
3118_5911_000008_000000	INTRODUCTION.	INTRODUCTION.	true	17.04	18.1	24.245575
3118_5911_000009_000000	Nothing is more usual and more natural for those, who pretend to discover anything new to the world in philosophy and the sciences, than to insinuate the praises of their own systems, by decrying all those, which have been advanced before them.	Nothing is more usual and more natural for those, who pretend to discover anything new to the world in philosophy and the sciences, than to insinuate the praises of their own systems, by decrying all those, which have been advanced before them.	true	20	35.5	15
3118_5911_000009_000001	And indeed were they content with lamenting that ignorance, which we still lie under in the most important questions, that can come before the tribunal of human reason, there are few, who have an acquaintance with the sciences, that would not readily agree with them.	And indeed were they content with lamenting that ignorance, which we still lie under in the most important questions, that can come before the tribunal of human reason, there are few, who have an acquaintance with the sciences, that would not readily agree with them.	true	36.83	53.11	19
3118_5911_000009_000002	It is easy for one of judgment and learning, to perceive the weak foundation even of those systems, which have obtained the greatest credit, and have carried their pretensions highest to accurate and profound reasoning.	It is easy for one of judgment and learning, to perceive the weak foundation even of those systems, which have obtained the greatest credit, and have carried their pretensions highest to accurate and profound reasoning.	true	54.05	67.39	19
3118_5911_000009_000003	Principles taken upon trust, consequences lamely deduced from them, want of coherence in the parts, and of evidence in the whole, these are every where to be met with in the systems of the most eminent philosophers, and seem to have drawn disgrace upon philosophy itself.	Principles taken upon trust, consequences lamely deduced from them, want of coherence in the parts, and of evidence in the whole, these are every where to be met with in the systems of the most eminent philosophers, and seem to have drawn disgrace upon philosophy itself.	true	68.36	88.84	20.914078
3118_5911_000010_000000	Nor is there required such profound knowledge to discover the present imperfect condition of the sciences, but even the rabble without doors may, judge from the noise and clamour, which they hear, that all goes not well within.	Nor is there required such profound knowledge to discover the present imperfect condition of the sciences, but even the rabble without doors may, judge from the noise and clamour, which they hear, that all goes not well within.	true	90.29	105.22	20.385336
3118_5911_000010_000001	There is nothing which is not the subject of debate, and in which men of learning are not of contrary opinions.	There is nothing which is not the subject of debate, and in which men of learning are not of contrary opinions.	true	106.16	114.07	20.66524
3118_5911_000010_000002	The most trivial question escapes not our controversy, and in the most momentous we are not able to give any certain decision.	The most trivial question escapes not our controversy, and in the most momentous we are not able to give any certain decision.	true	115.13	124.24	22.102894
3118_5911_000010_000003	Disputes are multiplied, as if every thing was uncertain; and these disputes are managed with the greatest warmth, as if every thing was certain.	Disputes are multiplied, as if every thing was uncertain; and these disputes are managed with the greatest warmth, as if every thing was certain.	false	125.18	134.98	22.607115
3118_5911_000010_000004	Amidst all this bustle it is not reason, which carries the prize, but eloquence; and no man needs ever despair of gaining proselytes to the most extravagant hypothesis, who has art enough to represent it in any favourable colours.	Amidst all this bustle it is not reason, which carries the prize, but eloquence; and no man needs ever despair of gaining proselytes to the most extravagant hypothesis, who has art enough to represent it in any favourable colours.	true	135.62	152.62	21.23635
3118_5911_000010_000005	The victory is not gained by the men at arms, who manage the pike and the sword; but by the trumpeters, drummers, and musicians of the army.	The victory is not gained by the men at arms, who manage the pike and the sword; but by the trumpeters, drummers, and musicians of the army.	false	153.68	163.6	19.189829
3118_5911_000011_000000	From hence in my opinion arises that common prejudice against metaphysical reasonings of all kinds, even amongst those, who profess themselves scholars, and have a just value for every other part of literature.	From hence in my opinion arises that common prejudice against metaphysical reasonings of all kinds, even amongst those, who profess themselves scholars, and have a just value for every other part of literature.	true	165.44	180.16	21.863817
