5968_61356_000000_000000	"I wouldn't kick if he could do the trick.	"I wouldn't kick if he could do the trick.	false	0	2.01	17.982292
5968_61356_000000_000001	Say! can you dance?	Say! can you dance?	false	2.01	2.61	16
5968_61356_000000_000002	This is going to be a swell dance all right!	This is going to be a swell dance all right!	false	2.61	3.51	26.68605
5968_61356_000000_000003	Wish I had enough lumber to cover the floor, so we could dance proper.	Wish I had enough lumber to cover the floor, so we could dance proper.	false	3.51	5.55	21.215382
5968_61356_000000_000004	Poles is mighty hard to dance on. Well, I must be going--I have some beans boiling.	Poles is mighty hard to dance on. Well, I must be going-I have some beans boiling.	false	5.55	10.23	21.154867
5968_61356_000000_000005	Don't you fellows tire yourselves too much sawing lumber, so you can't dance to-morrow night."	Don't you fellows tire yourselves too much sawing lumber, so you can't dance to morrow night."	false	10.23	14.745	19.053637
5968_61356_000001_000000	CHAPTER XIII	CHAPTER thirteen	true	14.745	15.99	21.76562
5968_61356_000002_000000	THE DANCE	THE DANCE	true	15.99	16.99	24.403994
5968_61356_000003_000000	"Are you all set?	"Are you all set?	true	17.72	18.88	22.334238
5968_61356_000003_000001	Then dance!	Then dance!	true	18.95	20.04	23.214754
5968_61356_000003_000002	damn you, dance!	damn you, dance!	true	20.04	21.465	19.709856
5968_61356_000003_000003	Come on, gentlemen, get partners for the next."	Come on, gentlemen, get partners for the next."	true	21.465	23.86	19.92716
5968_61356_000004_000000	Frank Corte's great dance was on.	Frank Corte's great dance was on.	true	24.08	26.32	19
5968_61356_000004_000001	Hugh and his companions stood by the door of the dining-hall.	Hugh and his companions stood by the door of the dining hall.	true	26.39	29.59	19.412415
5968_61356_000004_000002	On went the dance; and through the atmosphere--thick with tobacco-smoke--the native women were guided, their bronzed faces speaking excitement.	On went the dance; and through the atmosphere-thick with tobacco smoke-the native women were guided, their bronzed faces speaking excitement.	true	29.69	37.75	21.239218
5968_61356_000005_000000	"Come on in, gentlemen!"	"Come on in, gentlemen!"	true	37.94	39.28	13
5968_61356_000006_000000	The walls of the room were lined with men.	The walls of the room were lined with men.	true	39.53	41.61	12
5968_61356_000006_000001	Squaws, who had not yet learned the dance, sat on boxes.	Squaws, who had not yet learned the dance, sat on boxes.	true	41.61	45.1	20
5968_61356_000006_000002	The three friends crowded into the room and stood with their backs against the wall.	The three friends crowded into the room and stood with their backs against the wall.	true	45.23	49.21	20
5968_61356_000006_000003	Frank Corte was beating time with his foot and clapping his hands, while he sang the calls in a weird drawl.	Frank Corte was beating time with his foot and clapping his hands, while he sang the calls in a weird drawl.	true	49.34	54.94	13
5968_61356_000007_000000	"Honours to the right." Each man bowed most gravely to his partner, who most respectfully returned it.	"Honours to the right." Each man bowed most gravely to his partner, who most respectfully returned it.	true	55.43	61.3	19
5968_61356_000007_000001	"Honours to the left." Each man bowed to the lady at his left in the quadrille: and when "Swing your right-hand lady; dance around the room" came, the men grabbed their partners and whirled around--quarters were too close to permit of any great range of movement, and the squaws were so excited, they seemed to occupy more room than really they did.	"Honours to the left." Each man bowed to the lady at his left in the quadrille: and when "Swing your right-hand lady; dance around the room" came, the men grabbed their partners and whirled around-quarters were too close to permit of any great range of movement, and the squaws were so excited, they seemed to occupy more room than really they did.	false	61.37	79.06	18
5968_61356_000008_000000	"A la main left." All stood to attention.	"A la main left." All stood to attention.	true	79.58	82.65	21.078604
5968_61356_000008_000001	"First gent swing the left-hand lady, with the left hand round."	"First gent swing the left hand lady, with the left hand round."	true	82.65	85.96	22
5968_61356_000009_000000	Every gentleman turned towards the lady on his left.	Every gentleman turned towards the lady on his left.	true	86.09	88.965	18.306866
5968_61356_000009_000001	The ladies turned to the right.	The ladies turned to the right.	true	88.965	90.36	21.27847
5968_61356_000009_000002	They grasped left hands at the height of their shoulders, and pranced round to the left.	They grasped left hands at the height of their shoulders, and pranced round to the left.	false	90.36	94.65	19.36687
5968_61356_000010_000000	"The left hand round.--Turn your partners, with the right hand, round.--The right hand round.--All chassez!--First couple lead to the right.--Four hand round.--Dos a balnette.--Right hand to partner, and grand dos a balnette." Every man took his partner's right hand and wheeled to the right; and then her left hand.	"The left hand round.--Turn your partners, with the right hand, round.--The right hand round.--All chassez!--First couple lead to the right.--Four hand round.--Dos a balnette.--Right hand to partner, and grand dos a balnette." Every man took his partner's right hand and wheeled to the right; and then her left hand.	false	94.65	111.52	20.392921
5968_61356_000010_000001	This movement brought them opposite, and so they were in a circle, at which they balanced, the men facing outwards, the women inwards.	This movement brought them opposite, and so they were in a circle, at which they balanced, the men facing outwards, the women inwards.	true	111.53	118.63	20
5968_61356_000011_000000	"On to the next!"	"On to the next!"	true	119.03	120.4	20.009945
