7720_105168_000000_000000	But what was that?	But what was that?	false	7.59	9.57	17
7720_105168_000000_000001	His heart stood still.	His heart stood still.	false	9.57	16.32	24.875496
7720_105168_000001_000000	Chapter XIII	Chapter thirteen	true	16.32	17.31	33.058697
7720_105168_000002_000000	Usanga's Reward	Usanga's Reward	true	17.31	18.55	22.585117
7720_105168_000003_000000	For two days Tarzan of the Apes had been hunting leisurely to the north, and swinging in a wide circle, he had returned to within a short distance of the clearing where he had left Bertha Kircher and the young lieutenant.	For two days Tarzan of the Apes had been hunting leisurely to the north, and swinging in a wide circle, he had returned to within a short distance of the clearing where he had left Bertha Kircher and the young lieutenant.	true	19.16	29.8	23.111897
7720_105168_000003_000001	He had spent the night in a large tree that overhung the river only a short distance from the clearing, and now in the early morning hours he was crouching at the water's edge waiting for an opportunity to capture Pisah, the fish, thinking that he would take it back with him to the hut where the girl could cook it for herself and her companion.	He had spent the night in a large tree that overhung the river only a short distance from the clearing, and now in the early morning hours he was crouching at the water's edge waiting for an opportunity to capture Pisah, the fish, thinking that he would take it back with him to the hut where the girl could cook it for herself and her companion.	true	30.11	46.48	22.760239
7720_105168_000004_000000	Motionless as a bronze statue was the wily ape-man, for well he knew how wary is Pisah, the fish.	Motionless as a bronze statue was the wily ape man, for well he knew how wary is Pisah, the fish.	true	46.67	52.125	20.725662
7720_105168_000004_000001	The slightest movement would frighten him away and only by infinite patience might he be captured at all.	The slightest movement would frighten him away and only by infinite patience might he be captured at all.	true	52.125	57.1	22
7720_105168_000004_000002	Tarzan depended upon his own quickness and the suddenness of his attack, for he had no bait or hook.	Tarzan depended upon his own quickness and the suddenness of his attack, for he had no bait or hook.	true	57.47	62.71	23.819216
7720_105168_000004_000003	His knowledge of the ways of the denizens of the water told him where to wait for Pisah.	His knowledge of the ways of the denizens of the water told him where to wait for Pisah.	true	62.78	66.73	21.42086
7720_105168_000004_000004	It might be a minute or it might be an hour before the fish would swim into the little pool above which he crouched, but sooner or later one would come.	It might be a minute or it might be an hour before the fish would swim into the little pool above which he crouched, but sooner or later one would come.	true	66.95	74.53	24.119476
7720_105168_000004_000005	That the ape-man knew, so with the patience of the beast of prey he waited for his quarry.	That the ape man knew, so with the patience of the beast of prey he waited for his quarry.	false	74.54	79.53	24.48118
7720_105168_000005_000000	At last there was a glint of shiny scales.	At last there was a glint of shiny scales.	false	79.53	82.08	22.999111
7720_105168_000005_000001	Pisah was coming.	Pisah was coming.	false	82.08	82.965	32.720135
7720_105168_000005_000002	In a moment he would be within reach and then with the swiftness of light two strong, brown hands would plunge into the pool and seize him, but, just at the moment that the fish was about to come within reach, there was a great crashing in the underbrush behind the ape-man. Instantly Pisah was gone and Tarzan, growling, had wheeled about to face whatever creature might be menacing him.	In a moment he would be within reach and then with the swiftness of light two strong, brown hands would plunge into the pool and seize him, but, just at the moment that the fish was about to come within reach, there was a great crashing in the underbrush behind the ape man. Instantly Pisah was gone and Tarzan, growling, had wheeled about to face whatever creature might be menacing him.	false	82.965	103.63	24.806028
7720_105168_000005_000003	The moment that he turned he saw that the author of the disturbance was Zu-tag.	The moment that he turned he saw that the author of the disturbance was Zu tag.	true	103.85	107.5	23
7720_105168_000006_000000	"What does Zu-tag want?" asked the ape-man.	"What does Zu tag want?" asked the ape man.	true	107.75	110.025	27.538574
7720_105168_000007_000000	"Zu-tag comes to the water to drink," replied the ape.	"Zu tag comes to the water to drink," replied the ape.	true	110.025	112.905	26.890463
7720_105168_000008_000000	"Where is the tribe?" asked Tarzan.	"Where is the tribe?" asked Tarzan.	true	112.905	115	23.184671
7720_105168_000009_000000	"They are hunting for pisangs and scimatines farther back in the forest," replied Zu-tag.	"They are hunting for pisangs and scimatines farther back in the forest," replied Zu tag.	true	115.01	119.2	23.882465
7720_105168_000010_000000	"And the Tarmangani she and bull--" asked Tarzan, "are they safe?"	"And the Tarmangani she and bull-" asked Tarzan, "are they safe?"	true	119.36	123.09	27.929592
7720_105168_000011_000000	"They have gone away," replied Zu-tag.	"They have gone away," replied Zu tag.	true	123.09	124.93	25.536928
7720_105168_000011_000001	"Kudu has come out of his lair twice since they left."	"Kudu has come out of his lair twice since they left."	true	125.09	127.695	25.324842
7720_105168_000012_000000	"Did the tribe chase them away?" asked Tarzan.	"Did the tribe chase them away?" asked Tarzan.	true	127.695	129.7	23.00704
7720_105168_000013_000000	"No," replied the ape.	"No," replied the ape.	true	129.89	131.19	28.826979
7720_105168_000013_000001	"We did not see them go.	"We did not see them go.	true	131.19	132.555	26.025234
7720_105168_000013_000002	We do not know why they left."	We do not know why they left."	true	132.555	134.29	20.445204
7720_105168_000014_000000	Tarzan swung quickly through the trees toward the clearing.	Tarzan swung quickly through the trees toward the clearing.	true	134.45	136.96	25.211733
7720_105168_000014_000001	The hut and boma were as he had left them, but there was no sign of either the man or the woman.	The hut and boma were as he had left them, but there was no sign of either the man or the woman.	true	137.09	141.58	20.862812
7720_105168_000014_000002	Crossing the clearing, he entered the boma and then the hut.	Crossing the clearing, he entered the boma and then the hut.	true	141.68	144.54	23.223238
7720_105168_000014_000003	Both were empty, and his trained nostrils told him that they had been gone for at least two days.	Both were empty, and his trained nostrils told him that they had been gone for at least two days.	true	144.54	149.23	23.409494
7720_105168_000014_000004	As he was about to leave the hut he saw a paper pinned upon the wall with a sliver of wood and taking it down, he read:	As he was about to leave the hut he saw a paper pinned upon the wall with a sliver of wood and taking it down, he read:	true	149.33	155.23	24.17261
7720_105168_000015_000000	After what you told me about Miss Kircher, and knowing that you dislike her, I feel that it is not fair to her and to you that we should impose longer upon you.	After what you told me about Miss Kircher, and knowing that you dislike her, I feel that it is not fair to her and to you that we should impose longer upon you.	true	155.3	164.11	24.337355
7720_105168_000015_000001	I know that our presence is keeping you from continuing your journey to the west coast, and so I have decided that it is better for us to try and reach the white settlements immediately without imposing further upon you.	I know that our presence is keeping you from continuing your journey to the west coast, and so I have decided that it is better for us to try and reach the white settlements immediately without imposing further upon you.	true	164.18	175.3	22.53029
7720_105168_000015_000002	We both thank you for your kindness and protection.	We both thank you for your kindness and protection.	true	175.37	177.885	25.06304
7720_105168_000015_000003	If there was any way that I might repay the obligation I feel, I should be only too glad to do so.	If there was any way that I might repay the obligation I feel, I should be only too glad to do so.	true	177.885	183	22.77759
7720_105168_000016_000000	It was signed by Lieutenant Harold Percy Smith-Oldwick.	It was signed by Lieutenant Harold Percy Smith Oldwick.	false	183	186.64	21.18251
7720_105168_000017_000000	Tarzan shrugged his shoulders, crumpled the note in his hand and tossed it aside.	Tarzan shrugged his shoulders, crumpled the note in his hand and tossed it aside.	true	186.71	190.51	20.892845
7720_105168_000017_000001	He felt a certain sense of relief from responsibility and was glad that they had taken the matter out of his hands.	He felt a certain sense of relief from responsibility and was glad that they had taken the matter out of his hands.	true	190.64	195.93	22.59508
7720_105168_000017_000002	They were gone and would forget, but somehow he could not forget.	They were gone and would forget, but somehow he could not forget.	true	195.93	199.48	23.761875
7720_105168_000017_000003	He walked out across the boma and into the clearing.	He walked out across the boma and into the clearing.	true	199.61	202.21	27.30288
7720_105168_000017_000004	He felt uneasy and restless.	He felt uneasy and restless.	true	202.31	204.19	20.371927
7720_105168_000017_000005	Once he started toward the north in response to a sudden determination to continue his way to the west coast.	Once he started toward the north in response to a sudden determination to continue his way to the west coast.	true	204.32	209.62	24.535738
7720_105168_000017_000006	He would follow the winding river toward the north a few miles where its course turned to the west and then on toward its source across a wooded plateau and up into the foothills and the mountains.	He would follow the winding river toward the north a few miles where its course turned to the west and then on toward its source across a wooded plateau and up into the foothills and the mountains.	false	209.69	219.105	23.303457
