6426_64290_000000_000000	But Mary said to herself that, if these were shapes, his were odors.	But Mary said to herself that, if these were shapes, his were odors.	false	1.47	8.46	23.384926
6426_64290_000001_000000	CHAPTER XLV.	CHAPTER forty five.	false	8.46	20.82	24.94393
6426_64290_000002_000000	THE SAPPHIRE.	THE SAPPHIRE.	true	20.82	22.15	24.756409
6426_64290_000003_000000	One morning, as Mary sat at her piano, Mewks was shown into the room. He brought the request from his master that she would go to him; he wanted particularly to see her.	One morning, as Mary sat at her piano, Mewks was shown into the room. He brought the request from his master that she would go to him; he wanted particularly to see her.	true	22.94	34.12	21.663273
6426_64290_000003_000001	She did not much like it, neither did she hesitate.	She did not much like it, neither did she hesitate.	true	34.16	37.39	26.06036
6426_64290_000004_000000	She was shown into the room Mr. Redmain called his study, which communicated by a dressing-room with his bedroom.	She was shown into the room mr Redmain called his study, which communicated by a dressing room with his bedroom.	true	37.64	43.96	24.082117
6426_64290_000004_000001	He was seated, evidently waiting for her.	He was seated, evidently waiting for her.	true	44.12	47.475	21.208694
6426_64290_000005_000000	"Ah, Miss Marston!" he said; "I have a piece of good news for you--so good that I thought I should like to give it you myself."	"Ah, Miss Marston!" he said; "I have a piece of good news for you-so good that I thought I should like to give it you myself."	false	47.475	54.7	24.783287
6426_64290_000006_000000	"You are very kind, sir," Mary answered.	"You are very kind, sir," Mary answered.	true	55.04	57.49	22.919558
6426_64290_000007_000000	"There!" he went on, holding out what she saw at once was the lost ring.	"There!" he went on, holding out what she saw at once was the lost ring.	false	57.98	62.95	22.285887
6426_64290_000008_000000	"I am so glad!" she said, and took it in her hand.	"I am so glad!" she said, and took it in her hand.	true	63.26	66.6	24.194176
6426_64290_000008_000001	"Where was it found?"	"Where was it found?"	false	66.6	67.96	27.028736
6426_64290_000009_000000	"There's the point!" he returned.	"There's the point!" he returned.	true	68.45	70.33	24.248455
6426_64290_000009_000001	"That is just why I sent for you!	"That is just why I sent for you!	true	70.67	72.34	23.198786
6426_64290_000009_000002	Can you suggest any explanation of the fact that it was found, after all, in a corner of my wife's jewel-box?	Can you suggest any explanation of the fact that it was found, after all, in a corner of my wife's jewel box?	true	72.41	78.37	25.340332
6426_64290_000009_000003	Who searched the box last?"	Who searched the box last?"	true	78.38	80.04	24.168106
6426_64290_000010_000000	"I do not know, sir."	"I do not know, sir."	true	80.04	81.28	26.48003
6426_64290_000011_000000	"Did you search it?"	"Did you search it?"	true	81.32	82.45	26.527395
6426_64290_000012_000000	"No, sir.	"No, sir.	true	82.55	83.505	21.861458
6426_64290_000012_000001	I offered to help Mrs. Redmain to look for the ring, but she said it was no use.	I offered to help mrs Redmain to look for the ring, but she said it was no use.	true	83.505	87.91	22
6426_64290_000012_000002	Who found it, sir?"	Who found it, sir?"	true	87.98	89.38	27.055107
6426_64290_000013_000000	"I will tell you who found it, if you will tell me who put it there."	"I will tell you who found it, if you will tell me who put it there."	true	90.02	93.88	29.978872
