1079_128631_000000_000000	BOILED STURGEON--II	BOILED STURGEON-two	false	32.535	57.45	23.68018
1079_128631_000001_000000	Boil the fish in court bouillon and serve with Drawn-Butter Sauce.	Boil the fish in court bouillon and serve with Drawn Butter Sauce.	false	57.45	62.14	25.188818
1079_128631_000002_000000	BROILED STURGEON STEAKS--I	BROILED STURGEON STEAKS-I	false	62.69	66.72	20.202885
1079_128631_000003_000000	Parboil sturgeon steaks for fifteen minutes, drain, wipe dry, season with salt and pepper, and broil.	Parboil sturgeon steaks for fifteen minutes, drain, wipe dry, season with salt and pepper, and broil.	false	66.72	75.24	26.682371
1079_128631_000003_000001	Serve with melted butter or Maitre d'Hotel Sauce.	Serve with melted butter or Maitre d'Hotel Sauce.	true	75.24	78.82	24
1079_128631_000004_000000	BROILED STURGEON STEAKS--II	BROILED STURGEON STEAKS-two	false	79.64	83.37	24.03367
1079_128631_000005_000000	Skin and soak for an hour in cold salted [Page 402] water.	Skin and soak for an hour in cold salted [Page four hundred two] water.	false	83.37	86.86	22
1079_128631_000005_000001	Drain, wipe dry, and soak for an hour in a marinade of oil and vinegar.	Drain, wipe dry, and soak for an hour in a marinade of oil and vinegar.	true	86.9	92.32	26
1079_128631_000005_000002	Drain and broil.	Drain and broil.	false	92.63	94.35	26.162802
1079_128631_000005_000003	Serve with melted butter and lemon-juice.	Serve with melted butter and lemon juice.	true	94.35	96.88	16
1079_128631_000006_000000	BROILED STURGEON STEAKS--III	BROILED STURGEON STEAKS-three	false	97.67	100.63	23.254314
1079_128631_000007_000000	Skin the steaks and soak in cold, salted water for an hour, drain, season, and broil, basting with melted butter as required.	Skin the steaks and soak in cold, salted water for an hour, drain, season, and broil, basting with melted butter as required.	false	101.03	110.17	24.811993
1079_128631_000007_000001	Season with melted butter and garnish with lemon quarters and parsley. Or, brown a tablespoonful of flour in butter, add half a cupful of cold water and cook until thick, stirring constantly.	Season with melted butter and garnish with lemon quarters and parsley. Or, brown a tablespoonful of flour in butter, add half a cupful of cold water and cook until thick, stirring constantly.	false	110.27	123.64	25.497786
1079_128631_000007_000002	Season with salt, lemon-juice, and Worcestershire Sauce, or anchovy essence. Bring to the boil, pour over the fish, and serve.	Season with salt, lemon juice, and Worcestershire Sauce, or anchovy essence. Bring to the boil, pour over the fish, and serve.	false	123.77	133.36	25.189964
1079_128631_000008_000000	FRIED STURGEON--I	FRIED STURGEON-I	false	133.61	136.77	24.591656
1079_128631_000009_000000	Parboil slices of sturgeon in milk for fifteen minutes, drain, dip in beaten egg, then in seasoned flour, and fry brown in butter.	Parboil slices of sturgeon in milk for fifteen minutes, drain, dip in beaten egg, then in seasoned flour, and fry brown in butter.	false	136.77	146.2	22.041763
1079_128631_000010_000000	FRIED STURGEON--II	FRIED STURGEON-two	false	146.81	149.895	23.202322
1079_128631_000011_000000	Cut the fish into cutlets, dredge with flour, dip into egg and crumbs, and saute in a frying-pan.	Cut the fish into cutlets, dredge with flour, dip into egg and crumbs, and saute in a frying pan.	true	149.895	156.37	24.27701
1079_128631_000011_000001	Drain off the fat, add a little flour and cook to a smooth paste.	Drain off the fat, add a little flour and cook to a smooth paste.	true	156.56	161.59	25.417107
1079_128631_000011_000002	Add boiling water to make a sauce, and cook until thick, stirring constantly.	Add boiling water to make a sauce, and cook until thick, stirring constantly.	true	161.84	166.72	25.826145
1079_128631_000011_000003	Season with grated onion, [Page 403] pepper and salt and sweet herbs.	Season with grated onion, [Page four hundred three] pepper and salt and sweet herbs.	false	166.91	170.65	21
1079_128631_000011_000004	Reheat the fish in the sauce, squeeze in the juice of half a lemon, and serve.	Reheat the fish in the sauce, squeeze in the juice of half a lemon, and serve.	false	170.87	176.41	20.410763
1079_128631_000012_000000	FRIED STURGEON--III	FRIED STURGEON-three	false	176.99	179.47	27.8076
1079_128631_000013_000000	Cut sturgeon steaks into small cutlets.	Cut sturgeon steaks into small cutlets.	true	179.75	182.29	25.547478
1079_128631_000013_000001	Dip into egg and crumbs, fry in fat to cover, and serve with any preferred sauce.	Dip into egg and crumbs, fry in fat to cover, and serve with any preferred sauce.	true	182.42	188.05	26.785538
1079_128631_000014_000000	BAKED STURGEON--I	BAKED STURGEON-I	false	188.87	192.51	24.86153
1079_128631_000015_000000	Skin a large cut of sturgeon, parboil for fifteen minutes, drain, cover with a marinade of oil and vinegar, and let stand for an hour. Gash the surface deeply and fill the incision with a force meat of bread-crumbs and minced salt pork, seasoning with lemon-juice, pepper, and minced parsley, and adding enough melted butter to make smooth.	Skin a large cut of sturgeon, parboil for fifteen minutes, drain, cover with a marinade of oil and vinegar, and let stand for an hour. Gash the surface deeply and fill the incision with a force meat of bread crumbs and minced salt pork, seasoning with lemon juice, pepper, and minced parsley, and adding enough melted butter to make smooth.	false	192.51	215.29	23.578888
1079_128631_000015_000001	Cover, add enough boiling water to keep from burning, and bake, basting frequently.	Cover, add enough boiling water to keep from burning, and bake, basting frequently.	false	215.51	221.65	25.784103
1079_128631_000016_000000	BAKED STURGEON--II	BAKED STURGEON-two	false	222.62	225.39	29.359863
