594_128329_000000_000000	XX.	x x.	false	0.84	16.245	20.431004
594_128329_000000_000001	A Plea	A Plea	true	16.245	17.02	20.687769
594_128329_000001_000000	When the newly-married pair came home, the first person who appeared, to offer his congratulations, was Sydney Carton.	When the newly married pair came home, the first person who appeared, to offer his congratulations, was Sydney Carton.	true	17.27	22.87	21
594_128329_000001_000001	They had not been at home many hours, when he presented himself.	They had not been at home many hours, when he presented himself.	true	23.15	26.23	18.541153
594_128329_000001_000002	He was not improved in habits, or in looks, or in manner; but there was a certain rugged air of fidelity about him, which was new to the observation of Charles Darnay.	He was not improved in habits, or in looks, or in manner; but there was a certain rugged air of fidelity about him, which was new to the observation of Charles Darnay.	true	26.51	35.41	19
594_128329_000002_000000	He watched his opportunity of taking Darnay aside into a window, and of speaking to him when no one overheard.	He watched his opportunity of taking Darnay aside into a window, and of speaking to him when no one overheard.	true	35.96	41.92	16
594_128329_000003_000000	"Mr. Darnay," said Carton, "I wish we might be friends."	"mr Darnay," said Carton, "I wish we might be friends."	true	42.53	46.63	25.712902
594_128329_000004_000000	"We are already friends, I hope."	"We are already friends, I hope."	true	47.06	49.15	23.753471
594_128329_000005_000000	"You are good enough to say so, as a fashion of speech; but, I don't mean any fashion of speech.	"You are good enough to say so, as a fashion of speech; but, I don't mean any fashion of speech.	true	49.4	54.61	20.640001
594_128329_000005_000001	Indeed, when I say I wish we might be friends, I scarcely mean quite that, either."	Indeed, when I say I wish we might be friends, I scarcely mean quite that, either."	true	54.62	59.56	21.038237
594_128329_000006_000000	Charles Darnay--as was natural--asked him, in all good-humour and good-fellowship, what he did mean?	Charles Darnay-as was natural-asked him, in all good humour and good fellowship, what he did mean?	false	59.6	65.92	19
594_128329_000007_000000	"Upon my life," said Carton, smiling, "I find that easier to comprehend in my own mind, than to convey to yours.	"Upon my life," said Carton, smiling, "I find that easier to comprehend in my own mind, than to convey to yours.	true	66.53	73.12	19.846546
594_128329_000007_000001	However, let me try.	However, let me try.	true	73.22	74.74	17.851753
594_128329_000007_000002	You remember a certain famous occasion when I was more drunk than--than usual?"	You remember a certain famous occasion when I was more drunk than-than usual?"	true	75.08	79.69	19
594_128329_000008_000000	"I remember a certain famous occasion when you forced me to confess that you had been drinking."	"I remember a certain famous occasion when you forced me to confess that you had been drinking."	true	80.3	84.55	20
594_128329_000009_000000	"I remember it too.	"I remember it too.	false	85.13	86.73	22.247805
594_128329_000009_000001	The curse of those occasions is heavy upon me, for I always remember them.	The curse of those occasions is heavy upon me, for I always remember them.	true	86.73	90.76	18.890232
594_128329_000009_000002	I hope it may be taken into account one day, when all days are at an end for me!	I hope it may be taken into account one day, when all days are at an end for me!	true	91.04	95.26	20
594_128329_000009_000003	Don't be alarmed; I am not going to preach."	Don't be alarmed; I am not going to preach."	true	95.48	97.66	23.281067
594_128329_000010_000000	"I am not at all alarmed.	"I am not at all alarmed.	true	98.24	99.855	22.463045
594_128329_000010_000001	Earnestness in you, is anything but alarming to me."	Earnestness in you, is anything but alarming to me."	false	99.855	102.37	14.603313
594_128329_000011_000000	"Ah!" said Carton, with a careless wave of his hand, as if he waved that away.	"Ah!" said Carton, with a careless wave of his hand, as if he waved that away.	true	102.53	107.65	18.775036
594_128329_000011_000001	"On the drunken occasion in question (one of a large number, as you know), I was insufferable about liking you, and not liking you.	"On the drunken occasion in question (one of a large number, as you know), I was insufferable about liking you, and not liking you.	true	108.14	116.62	19.244373
594_128329_000011_000002	I wish you would forget it."	I wish you would forget it."	true	116.81	118.27	23.244717
594_128329_000012_000000	"I forgot it long ago."	"I forgot it long ago."	true	118.73	120.34	21.262
594_128329_000013_000000	"Fashion of speech again!	"Fashion of speech again!	true	120.47	121.845	20.890976
594_128329_000013_000001	But, Mr. Darnay, oblivion is not so easy to me, as you represent it to be to you.	But, mr Darnay, oblivion is not so easy to me, as you represent it to be to you.	true	121.845	126.96	22
594_128329_000013_000002	I have by no means forgotten it, and a light answer does not help me to forget it."	I have by no means forgotten it, and a light answer does not help me to forget it."	true	126.96	131.26	19
594_128329_000014_000000	"If it was a light answer," returned Darnay, "I beg your forgiveness for it.	"If it was a light answer," returned Darnay, "I beg your forgiveness for it.	true	131.63	136.125	18.01636
594_128329_000014_000001	I had no other object than to turn a slight thing, which, to my surprise, seems to trouble you too much, aside.	I had no other object than to turn a slight thing, which, to my surprise, seems to trouble you too much, aside.	true	136.125	142.09	17
594_128329_000014_000002	I declare to you, on the faith of a gentleman, that I have long dismissed it from my mind.	I declare to you, on the faith of a gentleman, that I have long dismissed it from my mind.	true	142.16	146.745	20
594_128329_000014_000003	Good Heaven, what was there to dismiss!	Good Heaven, what was there to dismiss!	true	146.745	149.47	21.604612
594_128329_000014_000004	Have I had nothing more important to remember, in the great service you rendered me that day?"	Have I had nothing more important to remember, in the great service you rendered me that day?"	true	149.75	154.3	12
594_128329_000015_000000	"As to the great service," said Carton, "I am bound to avow to you, when you speak of it in that way, that it was mere professional claptrap, I don't know that I cared what became of you, when I rendered it.--Mind!	"As to the great service," said Carton, "I am bound to avow to you, when you speak of it in that way, that it was mere professional claptrap, I don't know that I cared what became of you, when I rendered it.--Mind!	false	154.76	166.47	22.666525
594_128329_000015_000001	I say when I rendered it; I am speaking of the past."	I say when I rendered it; I am speaking of the past."	true	166.47	169.21	18.564096
594_128329_000016_000000	"You make light of the obligation," returned Darnay, "but I will not quarrel with _your_ light answer."	"You make light of the obligation," returned Darnay, "but I will not quarrel with underscore your underscore light answer."	false	170.09	175.3	20.379633
594_128329_000017_000000	"Genuine truth, Mr. Darnay, trust me!	"Genuine truth, mr Darnay, trust me!	true	175.49	177.73	23.663538
594_128329_000017_000001	I have gone aside from my purpose; I was speaking about our being friends.	I have gone aside from my purpose; I was speaking about our being friends.	true	177.86	181.84	20.022074
594_128329_000017_000002	Now, you know me; you know I am incapable of all the higher and better flights of men.	Now, you know me; you know I am incapable of all the higher and better flights of men.	true	181.94	186.615	18.328812
594_128329_000017_000003	If you doubt it, ask Stryver, and he'll tell you so."	If you doubt it, ask Stryver, and he'll tell you so."	true	186.615	189.64	25
594_128329_000018_000000	"I prefer to form my own opinion, without the aid of his."	"I prefer to form my own opinion, without the aid of his."	true	190.19	193.09	21
594_128329_000019_000000	"Well!	"Well!	true	193.61	194.055	24.967722
594_128329_000019_000001	At any rate you know me as a dissolute dog, who has never done any good, and never will."	At any rate you know me as a dissolute dog, who has never done any good, and never will."	true	194.055	199.56	20
