5712_48848_000000_000000	"You won't go, Lily?" said Mrs. Dale, beseechingly.	"You won't go, Lily?" said mrs Dale, beseechingly.	false	0	3.21	24.586235
5712_48848_000001_000000	"No, mamma; certainly I will not go." Then she escaped out of the room by herself, and for the next hour neither of them dared to go to her.	"No, mamma; certainly I will not go." Then she escaped out of the room by herself, and for the next hour neither of them dared to go to her.	false	3.21	25.41	23.00819
5712_48848_000002_000000	CHAPTER L.	CHAPTER l	false	25.41	27.45	20.636278
5712_48848_000003_000000	MRS. DALE IS THANKFUL FOR A GOOD THING.	mrs DALE IS THANKFUL FOR A GOOD THING.	true	27.45	31.48	25.127056
5712_48848_000004_000000	On that day they dined early at the Small House, as they had been in the habit of doing since the packing had commenced.	On that day they dined early at the Small House, as they had been in the habit of doing since the packing had commenced.	true	32.33	39.16	22.300772
5712_48848_000004_000001	And after dinner Mrs. Dale went through the gardens, up to the other house, with a written note in her hand.	And after dinner mrs Dale went through the gardens, up to the other house, with a written note in her hand.	true	39.53	46.03	23.896048
5712_48848_000004_000002	In that note she had told Lady Julia, with many protestations of gratitude, that Lily was unable to go out so soon after her illness, and that she herself was obliged to stay with Lily.	In that note she had told Lady Julia, with many protestations of gratitude, that Lily was unable to go out so soon after her illness, and that she herself was obliged to stay with Lily.	true	46.85	58.69	22.580664
5712_48848_000004_000003	She explained also, that the business of moving was in hand, and that, therefore, she could not herself accept the invitation.	She explained also, that the business of moving was in hand, and that, therefore, she could not herself accept the invitation.	true	59.33	66.91	20.931374
5712_48848_000004_000004	But her other daughter, she said, would be very happy to accompany her uncle to Guestwick Manor.	But her other daughter, she said, would be very happy to accompany her uncle to Guestwick Manor.	true	67.58	72.88	22.114311
5712_48848_000004_000005	Then, without closing her letter, she took it up to the squire in order that it might be decided whether it would or would not suit his views.	Then, without closing her letter, she took it up to the squire in order that it might be decided whether it would or would not suit his views.	true	73.4	81.76	21.70483
5712_48848_000004_000006	It might well be that he would not care to go to Lord De Guest's with Bell alone.	It might well be that he would not care to go to Lord De Guest's with Bell alone.	false	82.4	86.83	22.211203
5712_48848_000005_000000	"Leave it with me," he said; "that is, if you do not object."	"Leave it with me," he said; "that is, if you do not object."	true	87.8	91.6	23.867662
5712_48848_000006_000000	"Oh dear, no!"	"Oh dear, no!"	true	91.82	93.04	20.472466
5712_48848_000007_000000	"I'll tell you the plain truth at once, Mary.	"I'll tell you the plain truth at once, Mary.	true	93.8	96.07	25.685743
5712_48848_000007_000001	I shall go over myself with it, and see the earl.	I shall go over myself with it, and see the earl.	true	96.56	99.28	24.52923
5712_48848_000007_000002	Then I will decline it or not, according to what passes between me and him.	Then I will decline it or not, according to what passes between me and him.	true	99.62	103.72	22.109964
