3513_7741_000001_000000	THE SECRET	THE SECRET
3513_7741_000002_000001	And dropping her fingers quickly and turning away from the glass, she exclaimed, "How dare you, Hortense, come in without knocking?"	And dropping her fingers quickly and turning away from the glass, she exclaimed, "How dare you, Hortense, come in without knocking?"
3513_7741_000004_000000	"Not exactly money, ma'am," said the man, "for I don't suppose you have much here.	"Not exactly money, ma'am," said the man, "for I don't suppose you have much here.
3513_7741_000005_000002	Should she dare to scream?	Should she dare to scream?
3513_7741_000007_000000	"There he goes!" cried Dick, "in her room.	"There he goes!" cried Dick, "in her room.
3513_7741_000007_000002	Well, I must catch him." So without the preamble of knocking, the boy dashed into the dressing-room.	Well, I must catch him." So without the preamble of knocking, the boy dashed into the dressing room.
3513_7741_000009_000000	"Go back!" cried Mrs. Chatterton hoarsely, "you'll be killed."	"Go back!" cried mrs Chatterton hoarsely, "you'll be killed."
3513_7741_000010_000002	There was no chance for her to escape, she knew, but she could save Dick.	There was no chance for her to escape, she knew, but she could save Dick.
3513_7741_000011_000000	"Go back!" she screamed again.	"Go back!" she screamed again.
3513_7741_000011_000001	There was only a moment to think, but Dick dashed in, and with a mighty spirit, but small fists, he flung himself against the stalwart arms and shoulders.	There was only a moment to think, but Dick dashed in, and with a mighty spirit, but small fists, he flung himself against the stalwart arms and shoulders.
3513_7741_000012_000003	Help--help!"	Help-help!"
3513_7741_000016_000000	"Where are you, Dick?" cried Polly's voice outside, and rapping at the door.	"Where are you, Dick?" cried Polly's voice outside, and rapping at the door.
3513_7741_000016_000001	"Mrs. Chatterton, have you seen him?"	"mrs Chatterton, have you seen him?"
3513_7741_000018_000000	Polly threw wide the door.	Polly threw wide the door.
3513_7741_000019_000001	"I'll take care of him till you get help.	"I'll take care of him till you get help.
3513_7741_000019_000002	Hurry!"	Hurry!"
3513_7741_000020_000000	"Oh, Dick!" cried Polly in a breath, with a fearful glance at the boy lying there.	"Oh, Dick!" cried Polly in a breath, with a fearful glance at the boy lying there.
3513_7741_000021_000000	"I think he's all right, Polly." She dared say no more, for Dick had not stirred.	"I think he's all right, Polly." She dared say no more, for Dick had not stirred.
3513_7741_000022_000001	"A burglar--a burglar!" and he dashed into Mrs. Chatterton's room.	"A burglar-a burglar!" and he dashed into mrs Chatterton's room.
3513_7741_000023_000001	"I'm a splendid markswoman."	"I'm a splendid markswoman."
