1448_135894_000000_000000	These words gave me some hopes of being able to appease him: "O genie," said I, "moderate your passion, and since you will not take away my life, give it me generously.	These words gave me some hopes of being able to appease him: "O genie," said I, "moderate your passion, and since you will not take away my life, give it me generously.	false	0	8.76	17.952518
1448_135894_000000_000001	I shall always remember your clemency, if you pardon me, as one of the best men in the world pardoned one of his neighbours that bore him a mortal hatred.	I shall always remember your clemency, if you pardon me, as one of the best men in the world pardoned one of his neighbours that bore him a mortal hatred.	false	8.76	16.56	19
1448_135894_000000_000002	The genie asked me what had passed between those two neighbours, and said, he would have patience till he heard the story, which I related to him; and I believe, madam, you will not be displeased if I now repeat it.	The genie asked me what had passed between those two neighbours, and said, he would have patience till he heard the story, which I related to him; and I believe, madam, you will not be displeased if I now repeat it.	false	16.56	32.58	18.156454
1448_135894_000001_000000	The Story of the Envious Man, and of him that he Envied.	The Story of the Envious Man, and of him that he Envied.	false	32.58	36.19	20.264244
1448_135894_000002_000000	In a considerable town two persons dwelt in adjoining houses.	In a considerable town two persons dwelt in adjoining houses.	true	37.16	40.66	16
1448_135894_000002_000001	One of them conceived such a violent hatred against the other, that the hated party resolved to remove to a distance, being persuaded that their being neighbours was the only cause of this animosity; for though he had done him several pieces of service, he found that his hatred was not diminished; he therefore sold his house, with what goods he had left, and retired to the capital city of a kingdom which was not far distant.	One of them conceived such a violent hatred against the other, that the hated party resolved to remove to a distance, being persuaded that their being neighbours was the only cause of this animosity; for though he had done him several pieces of service, he found that his hatred was not diminished; he therefore sold his house, with what goods he had left, and retired to the capital city of a kingdom which was not far distant.	false	41.24	64.54	19.511711
1448_135894_000002_000002	Here he bought a little spot of ground, which lay about half a league from the city; where he had a convenient house, with a garden, and a pretty spacious court, wherein there was a deep well, which was not in use.	Here he bought a little spot of ground, which lay about half a league from the city; where he had a convenient house, with a garden, and a pretty spacious court, wherein there was a deep well, which was not in use.	false	65	77.14	18.761358
1448_135894_000003_000000	The honest man having made this purchase put on a dervise's habit, intending to lead a retired life, and caused several cells to be made in the house, where in a short time he established a numerous society of dervises.	The honest man having made this purchase put on a dervise's habit, intending to lead a retired life, and caused several cells to be made in the house, where in a short time he established a numerous society of dervises.	false	78.17	90.85	19
1448_135894_000003_000001	He soon came to be publicly known by his virtue, through which he acquired the esteem of many people, as well of the commonalty as of the chief of the city.	He soon came to be publicly known by his virtue, through which he acquired the esteem of many people, as well of the commonalty as of the chief of the city.	false	91.64	100.84	22.36297
1448_135894_000003_000002	In short, he was much honoured and courted by all ranks.	In short, he was much honoured and courted by all ranks.	true	101.72	105.19	21
1448_135894_000003_000003	People came from afar to recommend themselves to his prayers; and all who visited him, published what blessings they received through his means.	People came from afar to recommend themselves to his prayers; and all who visited him, published what blessings they received through his means.	true	105.74	113.53	21.28385
1448_135894_000004_000000	The great reputation of this honest man having spread to the town from whence he had come, it touched the envious man so much to the quick, that he left his house and affairs with a resolution to ruin him.	The great reputation of this honest man having spread to the town from whence he had come, it touched the envious man so much to the quick, that he left his house and affairs with a resolution to ruin him.	false	114.98	126.55	22.557724
1448_135894_000004_000001	With this intent he went to the new convent of dervises, of which his former neighbour was the head, who received him with all imaginable tokens of friendship.	With this intent he went to the new convent of dervises, of which his former neighbour was the head, who received him with all imaginable tokens of friendship.	false	127.25	136.33	21.671995
1448_135894_000004_000002	The envious man told him that he was come on purpose to communicate a business of importance, which he could not do but in private; and "that nobody may hear us, let us," said he, "take a walk in your court; and seeing night begins to draw on, command your dervises to retire to their cells." The chief of the dervises did as he was required.	The envious man told him that he was come on purpose to communicate a business of importance, which he could not do but in private; and "that nobody may hear us, let us," said he, "take a walk in your court; and seeing night begins to draw on, command your dervises to retire to their cells." The chief of the dervises did as he was required.	false	137.57	159.73	20.908667
1448_135894_000005_000000	When the envious man saw that he was alone with this good man, he began to tell him his errand, walking side by side in the court, till he saw his opportunity; and getting the good man near the brink of the well, he gave him a thrust, and pushed him into it, without being seen by any one.	When the envious man saw that he was alone with this good man, he began to tell him his errand, walking side by side in the court, till he saw his opportunity; and getting the good man near the brink of the well, he gave him a thrust, and pushed him into it, without being seen by any one.	true	160.25	176.26	20.6297
1448_135894_000005_000001	Having done thus, he returned, got out at the gate of the convent without being known, and reached his own house well satisfied with his journey, being fully persuaded that the object of his hatred was no more; but he found himself mistaken.	Having done thus, he returned, got out at the gate of the convent without being known, and reached his own house well satisfied with his journey, being fully persuaded that the object of his hatred was no more; but he found himself mistaken.	false	177.11	193.11	18.694483
1448_135894_000006_000000	This old well was inhabited by fairies and genies, which happened luckily for the relief of the head of the convent; for they received and supported him, and carried him to the bottom, so that he got no hurt.	This old well was inhabited by fairies and genies, which happened luckily for the relief of the head of the convent; for they received and supported him, and carried him to the bottom, so that he got no hurt.	true	193.11	205	19
1448_135894_000006_000001	He perceived that there was something extraordinary in his fall, which must otherwise have cost him his life; but he neither saw nor felt anything.	He perceived that there was something extraordinary in his fall, which must otherwise have cost him his life; but he neither saw nor felt anything.	true	205.49	213.46	20
