475_124994_000000_000000	Reginald on Besetting Sins	Reginald on Besetting Sins	false	0	1.02	14.137915
475_124994_000001_000000	Reginald's Drama	Reginald's Drama	false	1.02	1.53	16
475_124994_000002_000000	Reginald on Tariffs	Reginald on Tariffs	false	1.53	2.28	31.33229
475_124994_000003_000000	Reginald's Christmas Revel	Reginald's Christmas Revel	false	2.28	3.06	19
475_124994_000004_000000	Reginald's Rubaiyat	Reginald's Rubaiyat	false	3.06	3.57	3
475_124994_000005_000000	The Innocence of Reginald	The Innocence of Reginald	false	3.57	16.71	18.894056
475_124994_000006_000000	REGINALD	REGINALD	true	16.71	17.65	19.267597
475_124994_000007_000000	I did it--I who should have known better.	I did it-I who should have known better.	true	17.96	21.7	18.97405
475_124994_000007_000001	I persuaded Reginald to go to the McKillops' garden-party against his will.	I persuaded Reginald to go to the McKillops' garden party against his will.	true	22.07	26.86	18
475_124994_000008_000000	We all make mistakes occasionally.	We all make mistakes occasionally.	true	27.47	29.65	19.531143
475_124994_000009_000000	"They know you're here, and they'll think it so funny if you don't go. And I want particularly to be in with Mrs. McKillop just now."	"They know you're here, and they'll think it so funny if you don't go. And I want particularly to be in with mrs McKillop just now."	true	29.9	37.6	18.7181
475_124994_000010_000000	"I know, you want one of her smoke Persian kittens as a prospective wife for Wumples--or a husband, is it?" (Reginald has a magnificent scorn for details, other than sartorial.) "And I am expected to undergo social martyrdom to suit the connubial exigencies"--	"I know, you want one of her smoke Persian kittens as a prospective wife for Wumples-or a husband, is it?" (Reginald has a magnificent scorn for details, other than sartorial.) "And I am expected to undergo social martyrdom to suit the connubial exigencies"--	true	38.21	54.31	19.040985
475_124994_000011_000000	"Reginald!	"Reginald!	true	54.53	55.395	18.069418
475_124994_000011_000001	It's nothing of the kind, only I'm sure Mrs. McKillop Would be pleased if I brought you.	It's nothing of the kind, only I'm sure mrs McKillop Would be pleased if I brought you.	true	55.395	60.58	17.09371
475_124994_000011_000002	Young men of your brilliant attractions are rather at a premium at her garden-parties."	Young men of your brilliant attractions are rather at a premium at her garden parties."	true	60.74	65.14	13
475_124994_000012_000000	"Should be at a premium in heaven," remarked Reginald complacently.	"Should be at a premium in heaven," remarked Reginald complacently.	true	65.63	69.19	14
475_124994_000013_000000	"There will be very few of you there, if that is what you mean.	"There will be very few of you there, if that is what you mean.	true	70.37	74.2	17.463844
475_124994_000013_000001	But seriously, there won't be any great strain upon your powers of endurance; I promise you that you shan't have to play croquet, or talk to the Archdeacon's wife, or do anything that is likely to bring on physical prostration.	But seriously, there won't be any great strain upon your powers of endurance; I promise you that you shan't have to play croquet, or talk to the Archdeacon's wife, or do anything that is likely to bring on physical prostration.	false	74.36	87.67	18.849876
475_124994_000013_000002	You can just wear your sweetest clothes and moderately amiable expression, and eat chocolate-creams with the appetite of a _blase_ parrot.	You can just wear your sweetest clothes and moderately amiable expression, and eat chocolate creams with the appetite of a underscore blase underscore parrot.	false	88.7	95.83	18
475_124994_000013_000003	Nothing more is demanded of you."	Nothing more is demanded of you."	true	96.05	97.93	18.895746
475_124994_000014_000000	Reginald shut his eyes.	Reginald shut his eyes.	true	99.38	101.17	18
475_124994_000014_000001	"There will be the exhaustingly up-to-date young women who will ask me if I have seen _San Toy_; a less progressive grade who will yearn to hear about the Diamond Jubilee--the historic event, not the horse.	"There will be the exhaustingly up-to-date young women who will ask me if I have seen underscore San Toy underscore; a less progressive grade who will yearn to hear about the Diamond Jubilee-the historic event, not the horse.	false	101.42	113.14	16
475_124994_000014_000002	With a little encouragement, they will inquire if I saw the Allies march into Paris.	With a little encouragement, they will inquire if I saw the Allies march into Paris.	true	113.51	117.97	15
475_124994_000014_000003	Why are women so fond of raking up the past? They're as bad as tailors, who invariably remember what you owe them for a suit long after you've ceased to wear it."	Why are women so fond of raking up the past? They're as bad as tailors, who invariably remember what you owe them for a suit long after you've ceased to wear it."	true	118.37	128.11	17.630623
475_124994_000015_000000	"I'll order lunch for one o'clock; that will give you two and a half hours to dress in."	"I'll order lunch for one o'clock; that will give you two and a half hours to dress in."	true	128.9	133.6	18.675661
475_124994_000016_000000	Reginald puckered his brow into a tortured frown, and I knew that my point was gained.	Reginald puckered his brow into a tortured frown, and I knew that my point was gained.	true	134.75	140.56	17
475_124994_000016_000001	He was debating what tie would go with which waistcoat.	He was debating what tie would go with which waistcoat.	true	140.87	144.34	21
475_124994_000017_000000	Even then I had my misgivings.	Even then I had my misgivings.	true	144.68	146.98	13.614349
475_124994_000018_000000	During the drive to the McKillops' Reginald was possessed with a great peace, which was not wholly to be accounted for by the fact that he had inveigled his feet into shoes a size too small for them.	During the drive to the McKillops' Reginald was possessed with a great peace, which was not wholly to be accounted for by the fact that he had inveigled his feet into shoes a size too small for them.	true	148.88	160.03	17
475_124994_000018_000001	I misgave more than ever, and having once launched Reginald on to the McKillops' lawn, I established him near a seductive dish of _marrons glaces_, and as far from the Archdeacon's wife as possible; as I drifted away to a diplomatic distance I heard with painful distinctness the eldest Mawkby girl asking him if he had seen _San Toy_.	I misgave more than ever, and having once launched Reginald on to the McKillops' lawn, I established him near a seductive dish of underscore marrons glaces underscore, and as far from the Archdeacon's wife as possible; as I drifted away to a diplomatic distance I heard with painful distinctness the eldest Mawkby girl asking him if he had seen underscore San Toy underscore.	false	160.43	181.41	18
475_124994_000019_000000	It must have been ten minutes later, not more, and I had been having _quite_ an enjoyable chat with my hostess, and had promised to lend her _The Eternal City_ and my recipe for rabbit mayonnaise, and was just about to offer a kind home for her third Persian kitten, when I perceived, out of the corner of my eye, that Reginald was not where I had left him, and that the _marrons glaces_ were untasted.	It must have been ten minutes later, not more, and I had been having underscore quite underscore an enjoyable chat with my hostess, and had promised to lend her underscore The Eternal City underscore and my recipe for rabbit mayonnaise, and was just about to offer a kind home for her third Persian kitten, when I perceived, out of the corner of my eye, that Reginald was not where I had left him, and that the underscore marrons glaces underscore were untasted.	false	181.41	202.75	15
