2512_157242_000000_000001	THE HOLE IN THE CARPET	THE HOLE IN THE CARPET
2512_157242_000001_000000	Hooray! hooray!	Hooray! hooray!
2512_157242_000001_000001	hooray! Mother comes home to-day; Mother comes home to-day, Hooray! hooray!	hooray! Mother comes home to day; Mother comes home to day, Hooray! hooray!
2512_157242_000001_000002	hooray!'	hooray!'
2512_157242_000002_000000	Jane sang this simple song directly after breakfast, and the Phoenix shed crystal tears of affectionate sympathy.	Jane sang this simple song directly after breakfast, and the Phoenix shed crystal tears of affectionate sympathy.
2512_157242_000004_000000	'She won't be home till past bedtime, though,' said Robert. 'We might have one more carpet-day.'	'She won't be home till past bedtime, though,' said Robert. 'We might have one more carpet day.'
2512_157242_000005_000000	He was glad that mother was coming home--quite glad, very glad; but at the same time that gladness was rudely contradicted by a quite strong feeling of sorrow, because now they could not go out all day on the carpet.	He was glad that mother was coming home-quite glad, very glad; but at the same time that gladness was rudely contradicted by a quite strong feeling of sorrow, because now they could not go out all day on the carpet.
2512_157242_000006_000000	'I do wish we could go and get something nice for mother, only she'd want to know where we got it,' said Anthea. 'And she'd never, never believe it, the truth.	'I do wish we could go and get something nice for mother, only she'd want to know where we got it,' said Anthea. 'And she'd never, never believe it, the truth.
2512_157242_000006_000001	People never do, somehow, if it's at all interesting.'	People never do, somehow, if it's at all interesting.'
2512_157242_000007_000000	'I'll tell you what,' said Robert. 'Suppose we wished the carpet to take us somewhere where we could find a purse with money in it--then we could buy her something.'	'I'll tell you what,' said Robert. 'Suppose we wished the carpet to take us somewhere where we could find a purse with money in it-then we could buy her something.'
2512_157242_000008_000000	'Suppose it took us somewhere foreign, and the purse was covered with strange Eastern devices, embroidered in rich silks, and full of money that wasn't money at all here, only foreign curiosities, then we couldn't spend it, and people would bother about where we got it, and we shouldn't know how on earth to get out of it at all.'	'Suppose it took us somewhere foreign, and the purse was covered with strange Eastern devices, embroidered in rich silks, and full of money that wasn't money at all here, only foreign curiosities, then we couldn't spend it, and people would bother about where we got it, and we shouldn't know how on earth to get out of it at all.'
2512_157242_000009_000000	Cyril moved the table off the carpet as he spoke, and its leg caught in one of Anthea's darns and ripped away most of it, as well as a large slit in the carpet.	Cyril moved the table off the carpet as he spoke, and its leg caught in one of Anthea's darns and ripped away most of it, as well as a large slit in the carpet.
2512_157242_000011_000000	But Anthea was a really first-class sister.	But Anthea was a really first-class sister.
2512_157242_000013_000000	Cyril thumped her on the back.	Cyril thumped her on the back.
2512_157242_000013_000001	He understood exactly how she had felt, and he was not an ungrateful brother.	He understood exactly how she had felt, and he was not an ungrateful brother.
2512_157242_000016_000000	'An obol is about twopence halfpenny,' the Phoenix replied.	'An obol is about twopence halfpenny,' the Phoenix replied.
2512_157242_000018_000000	'The situation,' remarked the Phoenix, 'does indeed bristle with difficulties.'	'The situation,' remarked the Phoenix, 'does indeed bristle with difficulties.'
2512_157242_000020_000000	'Mother wouldn't believe THAT,' said more than one voice.	'Mother wouldn't believe THAT,' said more than one voice.
