2532_163402_000001_000001	We fetched an armful and hid it in the weeds, and set down to rest, and Tom says, kind of dissatisfied:	We fetched an armful and hid it in the weeds, and set down to rest, and Tom says, kind of dissatisfied:
2532_163402_000002_000001	There ain't even a dog to give a sleeping-mixture to.	There ain't even a dog to give a sleeping mixture to.
2532_163402_000002_000002	And there's Jim chained by one leg, with a ten-foot chain, to the leg of his bed: why, all you got to do is to lift up the bedstead and slip off the chain.	And there's Jim chained by one leg, with a ten foot chain, to the leg of his bed: why, all you got to do is to lift up the bedstead and slip off the chain.
2532_163402_000002_000003	And Uncle Silas he trusts everybody; sends the key to the punkin-headed nigger, and don't send nobody to watch the nigger.	And Uncle Silas he trusts everybody; sends the key to the punkin headed nigger, and don't send nobody to watch the nigger.
2532_163402_000002_000004	Jim could a got out of that window-hole before this, only there wouldn't be no use trying to travel with a ten-foot chain on his leg.	Jim could a got out of that window hole before this, only there wouldn't be no use trying to travel with a ten foot chain on his leg.
2532_163402_000002_000007	Well, we can't help it; we got to do the best we can with the materials we've got.	Well, we can't help it; we got to do the best we can with the materials we've got.
2532_163402_000002_000009	Now look at just that one thing of the lantern.	Now look at just that one thing of the lantern.
2532_163402_000002_000011	Why, we could work with a torchlight procession if we wanted to, I believe.	Why, we could work with a torchlight procession if we wanted to, I believe.
2532_163402_000003_000000	"What do we want of a saw?"	"What do we want of a saw?"
2532_163402_000004_000001	Hain't we got to saw the leg of Jim's bed off, so as to get the chain loose?"	Hain't we got to saw the leg of Jim's bed off, so as to get the chain loose?"
2532_163402_000005_000000	"Why, you just said a body could lift up the bedstead and slip the chain off."	"Why, you just said a body could lift up the bedstead and slip the chain off."
2532_163402_000006_000000	"Well, if that ain't just like you, Huck Finn.	"Well, if that ain't just like you, Huck Finn.
2532_163402_000006_000003	Who ever heard of getting a prisoner loose in such an old-maidy way as that?	Who ever heard of getting a prisoner loose in such an old maidy way as that?
2532_163402_000006_000006	It's gaudy, Huck.	It's gaudy, Huck.
2532_163402_000006_000007	I wish there was a moat to this cabin.	I wish there was a moat to this cabin.
2532_163402_000009_000000	But he never heard me.	But he never heard me.
2532_163402_000009_000001	He had forgot me and everything else.	He had forgot me and everything else.
