7188_107627_000003_000000	WINNING THROUGH PLUCK	WINNING THROUGH PLUCK
7188_107627_000004_000000	Tad Butler had left the camp at daybreak.	Tad Butler had left the camp at daybreak.
7188_107627_000004_000001	He started off at a slow trot which he kept up over the rough, uneven ground until some time after sunrise, all the time keeping the mountain gorge in sight so that he might not lose his way.	He started off at a slow trot which he kept up over the rough, uneven ground until some time after sunrise, all the time keeping the mountain gorge in sight so that he might not lose his way.
7188_107627_000005_000000	He had eaten no breakfast, having simply taken a cup of sulphur water, believing that he could make better time on an empty stomach. However, he now sat down and munched on one of the three hard boiled eggs he had taken with him.	He had eaten no breakfast, having simply taken a cup of sulphur water, believing that he could make better time on an empty stomach. However, he now sat down and munched on one of the three hard boiled eggs he had taken with him.
7188_107627_000006_000001	This he did, by stretching flat on his back, after having finished his scanty breakfast.	This he did, by stretching flat on his back, after having finished his scanty breakfast.
7188_107627_000007_000000	Sharp on the half hour by his watch, Tad sprang up, greatly refreshed. Leaning well forward he dropped into a long, easy lope, which carried him over the ground rapidly.	Sharp on the half hour by his watch, Tad sprang up, greatly refreshed. Leaning well forward he dropped into a long, easy lope, which carried him over the ground rapidly.
7188_107627_000007_000001	Hard as nails and spurred on by the need of his companions, the lad pushed on and on, blazing his trail as he went, not feeling any fatigue to speak of.	Hard as nails and spurred on by the need of his companions, the lad pushed on and on, blazing his trail as he went, not feeling any fatigue to speak of.
7188_107627_000007_000002	Now and then he would pause for a few moments to make sure that he was not straying from the river gorge, which occasional rocks and foliage hid from his view.	Now and then he would pause for a few moments to make sure that he was not straying from the river gorge, which occasional rocks and foliage hid from his view.
7188_107627_000008_000000	At noon Tad sat down and ate another egg.	At noon Tad sat down and ate another egg.
7188_107627_000009_000000	"I must be getting near the place," he mused.	"I must be getting near the place," he mused.
7188_107627_000010_000000	Still there was no trace of human habitation.	Still there was no trace of human habitation.
7188_107627_000010_000001	There remained nothing for him to do save to push on, which he did stubbornly.	There remained nothing for him to do save to push on, which he did stubbornly.
