7188_107627_000000_000000	"What have you there?" he demanded.	"What have you there?" he demanded.	false	0	2.07	18.406782
7188_107627_000001_000000	"Can of orange marmalade," replied Chunky, with a twinkle.	"Can of orange marmalade," replied Chunky, with a twinkle.	false	2.07	5.19	17.582834
7188_107627_000001_000001	"Guess it must have been dropped out when we unloaded the pack.	"Guess it must have been dropped out when we unloaded the pack.	false	5.19	16.53	22.280918
7188_107627_000001_000002	Good thing there's only two of us to eat it."	Good thing there's only two of us to eat it."	false	16.53	19.89	19.725721
7188_107627_000002_000000	CHAPTER XIII	CHAPTER thirteen	false	19.89	21.57	28
7188_107627_000003_000000	WINNING THROUGH PLUCK	WINNING THROUGH PLUCK	true	21.57	23.26	29.827452
7188_107627_000004_000000	Tad Butler had left the camp at daybreak.	Tad Butler had left the camp at daybreak.	true	25.22	27.61	30.930847
7188_107627_000004_000001	He started off at a slow trot which he kept up over the rough, uneven ground until some time after sunrise, all the time keeping the mountain gorge in sight so that he might not lose his way.	He started off at a slow trot which he kept up over the rough, uneven ground until some time after sunrise, all the time keeping the mountain gorge in sight so that he might not lose his way.	true	27.95	39.79	21.439547
7188_107627_000005_000000	He had eaten no breakfast, having simply taken a cup of sulphur water, believing that he could make better time on an empty stomach. However, he now sat down and munched on one of the three hard boiled eggs he had taken with him.	He had eaten no breakfast, having simply taken a cup of sulphur water, believing that he could make better time on an empty stomach. However, he now sat down and munched on one of the three hard boiled eggs he had taken with him.	true	40.34	54.97	23.05578
7188_107627_000006_000000	"Guess it will be a good thing to rest for half an hour," he said to himself.	"Guess it will be a good thing to rest for half an hour," he said to himself.	false	55.04	58.96	22.331411
7188_107627_000006_000001	This he did, by stretching flat on his back, after having finished his scanty breakfast.	This he did, by stretching flat on his back, after having finished his scanty breakfast.	true	59.36	66.37	23.810556
7188_107627_000007_000000	Sharp on the half hour by his watch, Tad sprang up, greatly refreshed. Leaning well forward he dropped into a long, easy lope, which carried him over the ground rapidly.	Sharp on the half hour by his watch, Tad sprang up, greatly refreshed. Leaning well forward he dropped into a long, easy lope, which carried him over the ground rapidly.	true	66.74	78.07	24.188007
7188_107627_000007_000001	Hard as nails and spurred on by the need of his companions, the lad pushed on and on, blazing his trail as he went, not feeling any fatigue to speak of.	Hard as nails and spurred on by the need of his companions, the lad pushed on and on, blazing his trail as he went, not feeling any fatigue to speak of.	true	78.86	88.99	21.936152
7188_107627_000007_000002	Now and then he would pause for a few moments to make sure that he was not straying from the river gorge, which occasional rocks and foliage hid from his view.	Now and then he would pause for a few moments to make sure that he was not straying from the river gorge, which occasional rocks and foliage hid from his view.	true	89.18	98.44	22.248508
7188_107627_000008_000000	At noon Tad sat down and ate another egg.	At noon Tad sat down and ate another egg.	true	98.96	102.61	21.573513
7188_107627_000009_000000	"I must be getting near the place," he mused.	"I must be getting near the place," he mused.	true	102.98	105.94	21.055672
7188_107627_000010_000000	Still there was no trace of human habitation.	Still there was no trace of human habitation.	true	106.01	109.6	26.816416
7188_107627_000010_000001	There remained nothing for him to do save to push on, which he did stubbornly.	There remained nothing for him to do save to push on, which he did stubbornly.	true	110.09	115.12	23.147675
7188_107627_000011_000000	When the sun went down he seemed no nearer to the object of his search than when he had set out at daybreak.	When the sun went down he seemed no nearer to the object of his search than when he had set out at daybreak.	true	115.61	122.2	25.028141
7188_107627_000011_000001	The lad, after looking about, came upon a tree which he climbed in order to get an unobstructed view of the country.	The lad, after looking about, came upon a tree which he climbed in order to get an unobstructed view of the country.	true	122.51	129.88	26.154465
7188_107627_000011_000002	He argued that camp-fires would be lighted for the evening meal.	He argued that camp fires would be lighted for the evening meal.	true	130.46	133.96	20.099363
7188_107627_000011_000003	Not a sign of smoke could he discover anywhere.	Not a sign of smoke could he discover anywhere.	true	134.51	137.47	21.520475
7188_107627_000012_000000	Tad's heart sank.	Tad's heart sank.	true	137.51	139.06	27.159443
7188_107627_000013_000000	"I've got to stay out all night," he muttered.	"I've got to stay out all night," he muttered.	true	139.58	142.155	23.00401
