8855_283228_000000_000000	CHAPTER XVIII.	CHAPTER eighteen.	false	0.48	20.28	21.131603
8855_283228_000000_000001	JUDY'S NEWS.	JUDY'S NEWS.	true	20.28	21.64	22.041014
8855_283228_000001_000000	Perhaps my reader may be sufficiently interested in the person, who, having once begun to tell his story, may possibly have allowed his feelings, in concert with the comfortable confidence afforded by the mask of namelessness, to run away with his pen, and so have babbled of himself more than he ought--may be sufficiently interested, I say, in my mental condition, to cast a speculative thought upon the state of my mind, during my illness, with regard to Miss Oldcastle and the stranger who was her mother's guest at the Hall.	Perhaps my reader may be sufficiently interested in the person, who, having once begun to tell his story, may possibly have allowed his feelings, in concert with the comfortable confidence afforded by the mask of namelessness, to run away with his pen, and so have babbled of himself more than he ought-may be sufficiently interested, I say, in my mental condition, to cast a speculative thought upon the state of my mind, during my illness, with regard to Miss Oldcastle and the stranger who was her mother's guest at the Hall.	true	22.16	53.71	22
8855_283228_000001_000001	Possibly, being by nature gifted, as I have certainly discovered, with more of hope than is usually mingled with the other elements composing the temperament of humanity, I did not suffer quite so much as some would have suffered during such an illness.	Possibly, being by nature gifted, as I have certainly discovered, with more of hope than is usually mingled with the other elements composing the temperament of humanity, I did not suffer quite so much as some would have suffered during such an illness.	true	54.14	68.74	20
8855_283228_000001_000002	But I have reason to fear that when I was light-headed from fever, which was a not uncommon occurrence, especially in the early mornings during the worst of my illness--when Mrs Pearson had to sit up with me, and sometimes an old woman of the village who was generally called in upon such occasions--I may have talked a good deal of nonsense about Miss Oldcastle.	But I have reason to fear that when I was light headed from fever, which was a not uncommon occurrence, especially in the early mornings during the worst of my illness-when Mrs Pearson had to sit up with me, and sometimes an old woman of the village who was generally called in upon such occasions-I may have talked a good deal of nonsense about Miss Oldcastle.	true	69.29	89.14	19.979404
8855_283228_000001_000003	For I remember that I was haunted with visions of magnificent conventual ruins which I had discovered, and which, no one seeming to care about them but myself, I was left to wander through at my own lonely will.	For I remember that I was haunted with visions of magnificent conventual ruins which I had discovered, and which, no one seeming to care about them but myself, I was left to wander through at my own lonely will.	false	89.63	103.12	19
8855_283228_000001_000004	Would I could see with the waking eye such a grandeur of Gothic arches and "long-drawn aisles" as then arose upon my sick sense!	Would I could see with the waking eye such a grandeur of Gothic arches and "long drawn aisles" as then arose upon my sick sense!	true	103.64	112.18	17
8855_283228_000001_000005	Within was a labyrinth of passages in the walls, and "long-sounding corridors," and sudden galleries, whence I looked down into the great church aching with silence.	Within was a labyrinth of passages in the walls, and "long sounding corridors," and sudden galleries, whence I looked down into the great church aching with silence.	true	112.76	123.97	22.23336
8855_283228_000001_000006	Through these I was ever wandering, ever discovering new rooms, new galleries, new marvels of architecture; ever disappointed and ever dissatisfied, because I knew that in one room somewhere in the forgotten mysteries of the pile sat Ethelwyn reading, never lifting those sea-blue eyes of hers from the great volume on her knee, reading every word, slowly turning leaf after leaf; knew that she would sit there reading, till, one by one, every leaf in the huge volume was turned, and she came to the last and read it from top to bottom--down to the finis and the urn with a weeping willow over it; when she would close the book with a sigh, lay it down on the floor, rise and walk slowly away, and leave the glorious ruin dead to me as it had so long been to every one else; knew that if I did not find her before that terrible last page was read, I should never find her at all; but have to go wandering alone all my life through those dreary galleries and corridors, with one hope only left--that I might yet before I died find the "palace-chamber far apart," and see the read and forsaken volume lying on the floor where she had left it, and the chair beside it upon which she had sat so long waiting for some one in vain.	Through these I was ever wandering, ever discovering new rooms, new galleries, new marvels of architecture; ever disappointed and ever dissatisfied, because I knew that in one room somewhere in the forgotten mysteries of the pile sat Ethelwyn reading, never lifting those sea blue eyes of hers from the great volume on her knee, reading every word, slowly turning leaf after leaf; knew that she would sit there reading, till, one by one, every leaf in the huge volume was turned, and she came to the last and read it from top to bottom-down to the finis and the urn with a weeping willow over it; when she would close the book with a sigh, lay it down on the floor, rise and walk slowly away, and leave the glorious ruin dead to me as it had so long been to every one else; knew that if I did not find her before that terrible last page was read, I should never find her at all; but have to go wandering alone all my life through those dreary galleries and corridors, with one hope only left-that I might yet before I died find the "palace chamber far apart," and see the read and forsaken volume lying on the floor where she had left it, and the chair beside it upon which she had sat so long waiting for some one in vain.	true	124.52	206.95	20.485876
8855_283228_000002_000000	And perhaps to words spoken under these impressions may partly be attributed the fact, which I knew nothing of till long afterwards, that the people of the village began to couple my name with that of Miss Oldcastle.	And perhaps to words spoken under these impressions may partly be attributed the fact, which I knew nothing of till long afterwards, that the people of the village began to couple my name with that of Miss Oldcastle.	true	207.71	220.48	19.006704
