101_126860_000000_000000	"Farewell!" cried the Prince.	"Farewell!" cried the Prince.	false	4.32	5.67	9
101_126860_000000_000001	"A thousand thanks, good Tripsitinka!"	"A thousand thanks, good Tripsitinka!"	false	5.67	6.81	28.232855
101_126860_000001_000000	And he sat down on the seat again with a smile upon his face, waiting for the sun to set.	And he sat down on the seat again with a smile upon his face, waiting for the sun to set.	false	6.81	34.14	22.492374
101_126860_000002_000000	THE TWELFTH CHAPTER	THE TWELFTH CHAPTER	false	34.14	37.71	22.398497
101_126860_000003_000000	MEDICINE AND MAGIC	MEDICINE AND MAGIC	true	37.71	39.67	26
101_126860_000004_000000	VERY, very quietly, making sure that no one should see her, Polynesia then slipped out at the back of the tree and flew across to the prison.	VERY, very quietly, making sure that no one should see her, Polynesia then slipped out at the back of the tree and flew across to the prison.	false	40.19	51.88	22.314198
101_126860_000005_000000	She found Gub-Gub poking his nose through the bars of the window, trying to sniff the cooking-smells that came from the palace-kitchen. She told the pig to bring the Doctor to the window because she wanted to speak to him.	She found Gub Gub poking his nose through the bars of the window, trying to sniff the cooking smells that came from the palace kitchen. She told the pig to bring the Doctor to the window because she wanted to speak to him.	true	52.52	68.86	23.022371
101_126860_000005_000001	So Gub-Gub went and woke the Doctor who was taking a nap.	So Gub Gub went and woke the Doctor who was taking a nap.	true	69.23	74.235	23.6814
101_126860_000006_000000	"Listen," whispered the parrot, when John Dolittle's face appeared: "Prince Bumpo is coming here to-night to see you.	"Listen," whispered the parrot, when john Dolittle's face appeared: "Prince Bumpo is coming here to night to see you.	true	74.235	83.38	19.771593
101_126860_000006_000001	And you've got to find some way to turn him white.	And you've got to find some way to turn him white.	true	83.66	87.52	22
101_126860_000006_000002	But be sure to make him promise you first that he will open the prison-door and find a ship for you to cross the sea in."	But be sure to make him promise you first that he will open the prison door and find a ship for you to cross the sea in."	true	87.68	96.85	19
101_126860_000007_000000	"This is all very well," said the Doctor.	"This is all very well," said the Doctor.	true	98.3	101.26	18.668087
101_126860_000007_000001	"But it isn't so easy to turn a black man white.	"But it isn't so easy to turn a black man white.	true	101.72	105.58	24
101_126860_000007_000002	You speak as though he were a dress to be re-dyed. It's not so simple.	You speak as though he were a dress to be re dyed. It's not so simple.	false	105.86	111.63	20.00911
101_126860_000007_000003	'Shall the leopard change his spots, or the Ethiopian his skin,' you know?"	'Shall the leopard change his spots, or the Ethiopian his skin,' you know?"	false	111.63	118.33	22.857618
101_126860_000008_000000	"I don't know anything about that," said Polynesia impatiently.	"I don't know anything about that," said Polynesia impatiently.	true	119.57	123.7	23.40154
101_126860_000008_000001	"But you MUST turn this man white.	"But you MUST turn this man white.	false	123.74	127.36	17.810505
101_126860_000008_000002	Think of a way--think hard.	Think of a way-think hard.	false	127.58	130.23	23.34836
101_126860_000008_000003	You've got plenty of medicines left in the bag.	You've got plenty of medicines left in the bag.	false	130.23	134.34	22.882187
101_126860_000008_000004	He'll do anything for you if you change his color.	He'll do anything for you if you change his color.	true	134.34	137.62	21
101_126860_000008_000005	It is your only chance to get out of prison."	It is your only chance to get out of prison."	true	137.81	140.8	23.584253
