1913_147990_000003_000000	IN Lincoln the best part of the theatrical season came late, when the good companies stopped off there for one-night stands, after their long runs in New York and Chicago.	IN Lincoln the best part of the theatrical season came late, when the good companies stopped off there for one night stands, after their long runs in New York and Chicago.
1913_147990_000003_000002	I liked to watch a play with Lena; everything was wonderful to her, and everything was true.	I liked to watch a play with Lena; everything was wonderful to her, and everything was true.
1913_147990_000003_000004	She handed her feelings over to the actors with a kind of fatalistic resignation.	She handed her feelings over to the actors with a kind of fatalistic resignation.
1913_147990_000003_000005	Accessories of costume and scene meant much more to her than to me.	Accessories of costume and scene meant much more to her than to me.
1913_147990_000003_000006	She sat entranced through "Robin Hood" and hung upon the lips of the contralto who sang, "Oh, Promise Me!"	She sat entranced through "Robin Hood" and hung upon the lips of the contralto who sang, "Oh, Promise Me!"
1913_147990_000004_000000	Toward the end of April, the billboards, which I watched anxiously in those days, bloomed out one morning with gleaming white posters on which two names were impressively printed in blue Gothic letters: the name of an actress of whom I had often heard, and the name "Camille."	Toward the end of April, the billboards, which I watched anxiously in those days, bloomed out one morning with gleaming white posters on which two names were impressively printed in blue Gothic letters: the name of an actress of whom I had often heard, and the name "Camille."
1913_147990_000005_000000	I called at the Raleigh Block for Lena on Saturday evening, and we walked down to the theater.	I called at the Raleigh Block for Lena on Saturday evening, and we walked down to the theater.
1913_147990_000005_000001	The weather was warm and sultry and put us both in a holiday humor.	The weather was warm and sultry and put us both in a holiday humor.
1913_147990_000005_000002	We arrived early, because Lena liked to watch the people come in.	We arrived early, because Lena liked to watch the people come in.
1913_147990_000005_000003	There was a note on the programme, saying that the "incidental music" would be from the opera "Traviata," which was made from the same story as the play.	There was a note on the programme, saying that the "incidental music" would be from the opera "Traviata," which was made from the same story as the play.
1913_147990_000005_000005	"The Count of Monte Cristo," which I had seen James O'Neill play that winter, was by the only Alexandre Dumas I knew.	"The Count of Monte Cristo," which I had seen james O'Neill play that winter, was by the only Alexandre Dumas I knew.
1913_147990_000005_000006	This play, I saw, was by his son, and I expected a family resemblance.	This play, I saw, was by his son, and I expected a family resemblance.
1913_147990_000005_000007	A couple of jack-rabbits, run in off the prairie, could not have been more innocent of what awaited them than were Lena and I.	A couple of jack rabbits, run in off the prairie, could not have been more innocent of what awaited them than were Lena and i
1913_147990_000006_000000	Our excitement began with the rise of the curtain, when the moody Varville, seated before the fire, interrogated Nanine.	Our excitement began with the rise of the curtain, when the moody Varville, seated before the fire, interrogated Nanine.
1913_147990_000006_000001	Decidedly, there was a new tang about this dialogue.	Decidedly, there was a new tang about this dialogue.
1913_147990_000006_000003	This introduced the most brilliant, worldly, the most enchantingly gay scene I had ever looked upon.	This introduced the most brilliant, worldly, the most enchantingly gay scene I had ever looked upon.
1913_147990_000006_000006	I seem to remember gilded chairs and tables (arranged hurriedly by footmen in white gloves and stockings), linen of dazzling whiteness, glittering glass, silver dishes, a great bowl of fruit, and the reddest of roses.	I seem to remember gilded chairs and tables (arranged hurriedly by footmen in white gloves and stockings), linen of dazzling whiteness, glittering glass, silver dishes, a great bowl of fruit, and the reddest of roses.
1913_147990_000006_000008	The men were dressed more or less after the period in which the play was written; the women were not.	The men were dressed more or less after the period in which the play was written; the women were not.
1913_147990_000006_000009	I saw no inconsistency.	I saw no inconsistency.
1913_147990_000006_000010	Their talk seemed to open to one the brilliant world in which they lived; every sentence made one older and wiser, every pleasantry enlarged one's horizon.	Their talk seemed to open to one the brilliant world in which they lived; every sentence made one older and wiser, every pleasantry enlarged one's horizon.
1913_147990_000006_000011	One could experience excess and satiety without the inconvenience of learning what to do with one's hands in a drawing-room!	One could experience excess and satiety without the inconvenience of learning what to do with one's hands in a drawing room!
1913_147990_000006_000012	When the characters all spoke at once and I missed some of the phrases they flashed at each other, I was in misery.	When the characters all spoke at once and I missed some of the phrases they flashed at each other, I was in misery.
1913_147990_000007_000000	The actress who played Marguerite was even then old-fashioned, though historic.	The actress who played Marguerite was even then old-fashioned, though historic.
1913_147990_000007_000001	She had been a member of Daly's famous New York company, and afterward a "star" under his direction.	She had been a member of Daly's famous New York company, and afterward a "star" under his direction.
1913_147990_000007_000002	She was a woman who could not be taught, it is said, though she had a crude natural force which carried with people whose feelings were accessible and whose taste was not squeamish.	She was a woman who could not be taught, it is said, though she had a crude natural force which carried with people whose feelings were accessible and whose taste was not squeamish.
1913_147990_000007_000003	She was already old, with a ravaged countenance and a physique curiously hard and stiff.	She was already old, with a ravaged countenance and a physique curiously hard and stiff.
1913_147990_000007_000006	But what did it matter?	But what did it matter?
1913_147990_000007_000007	I believed devoutly in her power to fascinate him, in her dazzling loveliness.	I believed devoutly in her power to fascinate him, in her dazzling loveliness.
1913_147990_000007_000008	I believed her young, ardent, reckless, disillusioned, under sentence, feverish, avid of pleasure.	I believed her young, ardent, reckless, disillusioned, under sentence, feverish, avid of pleasure.
1913_147990_000007_000009	I wanted to cross the footlights and help the slim-waisted Armand in the frilled shirt to convince her that there was still loyalty and devotion in the world.	I wanted to cross the footlights and help the slim waisted Armand in the frilled shirt to convince her that there was still loyalty and devotion in the world.
1913_147990_000007_000010	Her sudden illness, when the gayety was at its height, her pallor, the handkerchief she crushed against her lips, the cough she smothered under the laughter while Gaston kept playing the piano lightly--it all wrung my heart.	Her sudden illness, when the gayety was at its height, her pallor, the handkerchief she crushed against her lips, the cough she smothered under the laughter while Gaston kept playing the piano lightly-it all wrung my heart.
1913_147990_000007_000011	But not so much as her cynicism in the long dialogue with her lover which followed.	But not so much as her cynicism in the long dialogue with her lover which followed.
1913_147990_000007_000012	How far was I from questioning her unbelief!	How far was I from questioning her unbelief!
