472_129994_000000_000000	"Poor Marianne!" said her brother to Colonel Brandon, in a low voice, as soon as he could secure his attention,-- "She has not such good health as her sister,--she is very nervous,--she has not Elinor's constitution;--and one must allow that there is something very trying to a young woman who HAS BEEN a beauty in the loss of her personal attractions.	"Poor Marianne!" said her brother to Colonel Brandon, in a low voice, as soon as he could secure his attention,-- "She has not such good health as her sister,--she is very nervous,--she has not Elinor's constitution;--and one must allow that there is something very trying to a young woman who HAS BEEN a beauty in the loss of her personal attractions.	false	0	9.54	9.171705
472_129994_000000_000001	You would not think it perhaps, but Marianne WAS remarkably handsome a few months ago; quite as handsome as Elinor.-- Now you see it is all gone."	You would not think it perhaps, but Marianne WAS remarkably handsome a few months ago; quite as handsome as Elinor.-- Now you see it is all gone."	false	9.54	21.45	10
472_129994_000001_000000	CHAPTER 35	CHAPTER thirty five	true	21.45	22.96	6
472_129994_000002_000000	Elinor's curiosity to see Mrs. Ferrars was satisfied.-- She had found in her every thing that could tend to make a farther connection between the families undesirable.-- She had seen enough of her pride, her meanness, and her determined prejudice against herself, to comprehend all the difficulties that must have perplexed the engagement, and retarded the marriage, of Edward and herself, had he been otherwise free;--and she had seen almost enough to be thankful for her OWN sake, that one greater obstacle preserved her from suffering under any other of Mrs. Ferrars's creation, preserved her from all dependence upon her caprice, or any solicitude for her good opinion.	Elinor's curiosity to see mrs Ferrars was satisfied.-- She had found in her every thing that could tend to make a farther connection between the families undesirable.-- She had seen enough of her pride, her meanness, and her determined prejudice against herself, to comprehend all the difficulties that must have perplexed the engagement, and retarded the marriage, of Edward and herself, had he been otherwise free;--and she had seen almost enough to be thankful for her OWN sake, that one greater obstacle preserved her from suffering under any other of mrs Ferrars's creation, preserved her from all dependence upon her caprice, or any solicitude for her good opinion.	true	24.89	61.81	13
472_129994_000002_000001	Or at least, if she did not bring herself quite to rejoice in Edward's being fettered to Lucy, she determined, that had Lucy been more amiable, she OUGHT to have rejoiced.	Or at least, if she did not bring herself quite to rejoice in Edward's being fettered to Lucy, she determined, that had Lucy been more amiable, she OUGHT to have rejoiced.	true	62.75	72.1	16
472_129994_000003_000000	She wondered that Lucy's spirits could be so very much elevated by the civility of Mrs. Ferrars;--that her interest and her vanity should so very much blind her as to make the attention which seemed only paid her because she was NOT ELINOR, appear a compliment to herself--or to allow her to derive encouragement from a preference only given her, because her real situation was unknown.	She wondered that Lucy's spirits could be so very much elevated by the civility of mrs Ferrars;--that her interest and her vanity should so very much blind her as to make the attention which seemed only paid her because she was NOT ELINOR, appear a compliment to herself-or to allow her to derive encouragement from a preference only given her, because her real situation was unknown.	false	73.04	94.9	14
472_129994_000003_000001	But that it was so, had not only been declared by Lucy's eyes at the time, but was declared over again the next morning more openly, for at her particular desire, Lady Middleton set her down in Berkeley Street on the chance of seeing Elinor alone, to tell her how happy she was.	But that it was so, had not only been declared by Lucy's eyes at the time, but was declared over again the next morning more openly, for at her particular desire, Lady Middleton set her down in Berkeley Street on the chance of seeing Elinor alone, to tell her how happy she was.	false	95.48	112.06	14
472_129994_000004_000000	The chance proved a lucky one, for a message from Mrs. Palmer soon after she arrived, carried Mrs. Jennings away.	The chance proved a lucky one, for a message from mrs Palmer soon after she arrived, carried mrs Jennings away.	true	113.06	119.53	10
472_129994_000005_000000	"My dear friend," cried Lucy, as soon as they were by themselves, "I come to talk to you of my happiness.	"My dear friend," cried Lucy, as soon as they were by themselves, "I come to talk to you of my happiness.	false	121.22	128.14	16
472_129994_000005_000001	Could anything be so flattering as Mrs. Ferrars's way of treating me yesterday?	Could anything be so flattering as mrs Ferrars's way of treating me yesterday?	true	128.45	133.33	11
472_129994_000005_000002	So exceeding affable as she was!--You know how I dreaded the thoughts of seeing her;--but the very moment I was introduced, there was such an affability in her behaviour as really should seem to say, she had quite took a fancy to me.	So exceeding affable as she was!--You know how I dreaded the thoughts of seeing her;--but the very moment I was introduced, there was such an affability in her behaviour as really should seem to say, she had quite took a fancy to me.	false	133.82	148.32	13
472_129994_000005_000003	Now was not it so?-- You saw it all; and was not you quite struck with it?"	Now was not it so?-- You saw it all; and was not you quite struck with it?"	false	148.32	153.55	19.066217
472_129994_000006_000000	"She was certainly very civil to you."	"She was certainly very civil to you."	false	154.43	157.45	15
472_129994_000007_000000	"Civil!--Did you see nothing but only civility?-- I saw a vast deal more.	"Civil!--Did you see nothing but only civility?-- I saw a vast deal more.	false	157.55	163.21	13
472_129994_000007_000001	Such kindness as fell to the share of nobody but me!--No pride, no hauteur, and your sister just the same--all sweetness and affability!"	Such kindness as fell to the share of nobody but me!--No pride, no hauteur, and your sister just the same-all sweetness and affability!"	true	163.43	173.59	15
472_129994_000008_000000	Elinor wished to talk of something else, but Lucy still pressed her to own that she had reason for her happiness; and Elinor was obliged to go on.--	Elinor wished to talk of something else, but Lucy still pressed her to own that she had reason for her happiness; and Elinor was obliged to go on.--	false	174.92	183.43	13
472_129994_000009_000000	"Undoubtedly, if they had known your engagement," said she, "nothing could be more flattering than their treatment of you;--but as that was not the case"--	"Undoubtedly, if they had known your engagement," said she, "nothing could be more flattering than their treatment of you;--but as that was not the case"--	false	184.34	193.84	14
472_129994_000010_000000	"I guessed you would say so,"--replied Lucy quickly--"but there was no reason in the world why Mrs. Ferrars should seem to like me, if she did not, and her liking me is every thing.	"I guessed you would say so,"--replied Lucy quickly-"but there was no reason in the world why mrs Ferrars should seem to like me, if she did not, and her liking me is every thing.	true	194.15	204.58	14
472_129994_000010_000001	You shan't talk me out of my satisfaction.	You shan't talk me out of my satisfaction.	true	204.77	207.13	15
472_129994_000010_000002	I am sure it will all end well, and there will be no difficulties at all, to what I used to think.	I am sure it will all end well, and there will be no difficulties at all, to what I used to think.	false	207.23	212.77	16.919111
472_129994_000010_000003	Mrs. Ferrars is a charming woman, and so is your sister.	mrs Ferrars is a charming woman, and so is your sister.	true	212.87	216.67	11
472_129994_000010_000004	They are both delightful women, indeed!--I wonder I should never hear you say how agreeable Mrs. Dashwood was!"	They are both delightful women, indeed!--I wonder I should never hear you say how agreeable mrs Dashwood was!"	true	217.04	223.75	10
472_129994_000011_000000	To this Elinor had no answer to make, and did not attempt any.	To this Elinor had no answer to make, and did not attempt any.	true	224.87	228.49	-20
472_129994_000012_000000	"Are you ill, Miss Dashwood?--you seem low--you don't speak;--sure you an't well."	"Are you ill, Miss Dashwood?--you seem low-you don't speak;--sure you an't well."	true	230.03	236.2	8
472_129994_000013_000000	"I never was in better health."	"I never was in better health."	true	236.9	238.96	16
472_129994_000014_000000	"I am glad of it with all my heart; but really you did not look it.	"I am glad of it with all my heart; but really you did not look it.	true	239.36	243.55	19.63316
472_129994_000014_000001	I should be sorry to have YOU ill; you, that have been the greatest comfort to me in the world!--Heaven knows what I should have done without your friendship."--	I should be sorry to have YOU ill; you, that have been the greatest comfort to me in the world!--Heaven knows what I should have done without your friendship."--	false	243.89	252.19	14
472_129994_000015_000000	Elinor tried to make a civil answer, though doubting her own success. But it seemed to satisfy Lucy, for she directly replied,	Elinor tried to make a civil answer, though doubting her own success. But it seemed to satisfy Lucy, for she directly replied,	true	253.46	261.33	15
472_129994_000016_000000	"Indeed I am perfectly convinced of your regard for me, and next to Edward's love, it is the greatest comfort I have.--Poor Edward!--But now there is one good thing, we shall be able to meet, and meet pretty often, for Lady Middleton's delighted with Mrs. Dashwood, so we shall be a good deal in Harley Street, I dare say, and Edward spends half his time with his sister--besides, Lady Middleton and Mrs. Ferrars will visit now;--and Mrs. Ferrars and your sister were both so good to say more than once, they should always be glad to see me.-- They are such charming women!--I am sure if ever you tell your sister what I think of her, you cannot speak too high."	"Indeed I am perfectly convinced of your regard for me, and next to Edward's love, it is the greatest comfort I have.--Poor Edward!--But now there is one good thing, we shall be able to meet, and meet pretty often, for Lady Middleton's delighted with mrs Dashwood, so we shall be a good deal in Harley Street, I dare say, and Edward spends half his time with his sister-besides, Lady Middleton and mrs Ferrars will visit now;--and mrs Ferrars and your sister were both so good to say more than once, they should always be glad to see me.-- They are such charming women!--I am sure if ever you tell your sister what I think of her, you cannot speak too high."	false	261.33	300.94	14
472_129994_000017_000000	But Elinor would not give her any encouragement to hope that she SHOULD tell her sister.	But Elinor would not give her any encouragement to hope that she SHOULD tell her sister.	true	302.12	306.46	8
472_129994_000017_000001	Lucy continued.	Lucy continued.	true	307.4	308.92	8
472_129994_000018_000000	"I am sure I should have seen it in a moment, if Mrs. Ferrars had took a dislike to me.	"I am sure I should have seen it in a moment, if mrs Ferrars had took a dislike to me.	true	309.56	314.67	14
472_129994_000018_000001	If she had only made me a formal courtesy, for instance, without saying a word, and never after had took any notice of me, and never looked at me in a pleasant way--you know what I mean--if I had been treated in that forbidding sort of way, I should have gave it all up in despair.	If she had only made me a formal courtesy, for instance, without saying a word, and never after had took any notice of me, and never looked at me in a pleasant way-you know what I mean-if I had been treated in that forbidding sort of way, I should have gave it all up in despair.	false	314.67	330.76	14
472_129994_000018_000002	I could not have stood it.	I could not have stood it.	true	330.77	332.38	16
472_129994_000018_000003	For where she DOES dislike, I know it is most violent."	For where she DOES dislike, I know it is most violent."	true	332.54	337.99	17
472_129994_000019_000000	Elinor was prevented from making any reply to this civil triumph, by the door's being thrown open, the servant's announcing Mr. Ferrars, and Edward's immediately walking in.	Elinor was prevented from making any reply to this civil triumph, by the door's being thrown open, the servant's announcing mr Ferrars, and Edward's immediately walking in.	true	338.21	350.74	12
472_129994_000020_000000	It was a very awkward moment; and the countenance of each shewed that it was so.	It was a very awkward moment; and the countenance of each shewed that it was so.	true	351.08	355.83	14
472_129994_000020_000001	They all looked exceedingly foolish; and Edward seemed to have as great an inclination to walk out of the room again, as to advance farther into it.	They all looked exceedingly foolish; and Edward seemed to have as great an inclination to walk out of the room again, as to advance farther into it.	false	355.83	364.12	12
472_129994_000020_000002	The very circumstance, in its unpleasantest form, which they would each have been most anxious to avoid, had fallen on them.--They were not only all three together, but were together without the relief of any other person.	The very circumstance, in its unpleasantest form, which they would each have been most anxious to avoid, had fallen on them.--They were not only all three together, but were together without the relief of any other person.	true	364.7	378.405	13
472_129994_000020_000003	The ladies recovered themselves first.	The ladies recovered themselves first.	true	378.405	381.07	17.485365
472_129994_000020_000004	It was not Lucy's business to put herself forward, and the appearance of secrecy must still be kept up.	It was not Lucy's business to put herself forward, and the appearance of secrecy must still be kept up.	true	381.11	387.19	12
472_129994_000020_000005	She could therefore only LOOK her tenderness, and after slightly addressing him, said no more.	She could therefore only LOOK her tenderness, and after slightly addressing him, said no more.	false	387.23	393.79	13
472_129994_000021_000000	But Elinor had more to do; and so anxious was she, for his sake and her own, to do it well, that she forced herself, after a moment's recollection, to welcome him, with a look and manner that were almost easy, and almost open; and another struggle, another effort still improved them.	But Elinor had more to do; and so anxious was she, for his sake and her own, to do it well, that she forced herself, after a moment's recollection, to welcome him, with a look and manner that were almost easy, and almost open; and another struggle, another effort still improved them.	false	394.01	412.93	15
