3493_17615_000000_000000	CHAPTER XXV	CHAPTER twenty five	false	0.63	13.48	21.031094
3493_17615_000001_000000	The man looked up from the paper he was twisting for a fire and saw Shirley's attitude of despair.	The man looked up from the paper he was twisting for a fire and saw Shirley's attitude of despair.	false	14.27	19.24	18
3493_17615_000002_000000	"Say, kid," he said, with a kind of gruff tenderness, "you don't need to take it that a-way.	"Say, kid," he said, with a kind of gruff tenderness, "you don't need to take it that a way.	false	19.64	25.35	24.716286
3493_17615_000002_000001	I know it's tough luck to lose out when you been so nervy and all, but you knew we had it over you from the start. You hadn't a show.	I know it's tough luck to lose out when you been so nervy and all, but you knew we had it over you from the start. You hadn't a show.	true	25.35	32.385	18
3493_17615_000002_000002	And say!	And say!	true	32.385	33.195	20.465408
3493_17615_000002_000003	Girlie!	Girlie!	true	33.195	33.72	23
3493_17615_000002_000004	I tell you what!	I tell you what!	false	33.72	34.93	19.506556
3493_17615_000002_000005	I'll make Hennie sit down right now and copy 'em off for you, and you can put 'em in your book again when you get back and nobody be the wiser.	I'll make Hennie sit down right now and copy 'em off for you, and you can put 'em in your book again when you get back and nobody be the wiser.	false	35.21	42.55	19
3493_17615_000002_000006	We'll just take out the leaves.	We'll just take out the leaves.	true	42.62	44.325	21
3493_17615_000002_000007	We gotta keep the original o' course, but that won't make any beans for you.	We gotta keep the original o' course, but that won't make any beans for you.	false	44.325	48.03	20
3493_17615_000002_000008	It won't take you no time to write 'em over again if he gives you a copy."	It won't take you no time to write 'em over again if he gives you a copy."	true	48.03	51.49	17
3493_17615_000003_000000	Somehow it penetrated through Shirley's tired consciousness that the man was trying to be kind to her.	Somehow it penetrated through Shirley's tired consciousness that the man was trying to be kind to her.	false	51.89	57.28	15
3493_17615_000003_000001	He was pitying her and offering her a way out of her supposed dilemma, offering to assist her in some of his own kind of deception.	He was pitying her and offering her a way out of her supposed dilemma, offering to assist her in some of his own kind of deception.	false	57.35	65.5	19
3493_17615_000003_000002	The girl was touched even through all her other crowding emotions and weariness.	The girl was touched even through all her other crowding emotions and weariness.	true	65.75	70.09	16
3493_17615_000003_000003	She lifted up her head with a faint little smile.	She lifted up her head with a faint little smile.	true	70.19	72.79	17
3493_17615_000004_000000	"Thank you," she said, wearily, "but that wouldn't do me any good."	"Thank you," she said, wearily, "but that wouldn't do me any good."	true	73.04	77.05	20
3493_17615_000005_000000	"Why not?" asked the man sharply.	"Why not?" asked the man sharply.	true	77.24	79.395	23.893543
3493_17615_000005_000001	"Your boss would never know it got out through you."	"Your boss would never know it got out through you."	true	79.395	81.76	22.51136
3493_17615_000006_000000	"But _I_ should know I had failed!" she said sadly.	"But underscore I underscore should know I had failed!" she said sadly.	false	82.22	85.48	20
3493_17615_000006_000001	"If you had my notes I should know that I had failed in my trust."	"If you had my notes I should know that I had failed in my trust."	true	85.58	89.8	19
3493_17615_000007_000000	"It wouldn't be your fault.	"It wouldn't be your fault.	true	90.44	91.965	21.895836
3493_17615_000007_000001	You couldn't have helped it!"	You couldn't have helped it!"	true	91.965	93.25	25.00835
3493_17615_000008_000000	"Oh, yes, I could, and I ought.	"Oh, yes, I could, and I ought.	true	93.56	95.71	20
3493_17615_000008_000001	I shouldn't have let the driver turn around.	I shouldn't have let the driver turn around.	true	95.78	98.22	18
3493_17615_000008_000002	I should have got out of that car and waited at the station as Mr. Barnard told me to do till he came.	I should have got out of that car and waited at the station as mr Barnard told me to do till he came.	true	98.22	103.69	19
3493_17615_000008_000003	I had been warned and I ought to have been on my guard.	I had been warned and I ought to have been on my guard.	true	103.97	106.875	17
3493_17615_000008_000004	So you see it _was_ my fault."	So you see it underscore was underscore my fault."	false	106.875	109.12	17.576551
3493_17615_000009_000000	She drooped her head forward and rested her chin dejectedly on the palm of her hand, her elbow on her knee.	She drooped her head forward and rested her chin dejectedly on the palm of her hand, her elbow on her knee.	true	109.4	115.6	15
3493_17615_000009_000001	The man stood looking at her for a second in half-indignant astonishment.	The man stood looking at her for a second in half indignant astonishment.	true	115.82	120	17
3493_17615_000010_000000	"By golly!" he said at last.	"By golly!" he said at last.	false	120	122.7	22.563993
3493_17615_000010_000001	"You certainly are some nut!	"You certainly are some nut!	false	122.7	124.83	18.750547
3493_17615_000010_000002	Well, anyhow, buck up, and let's have some tea.	Well, anyhow, buck up, and let's have some tea.	true	124.83	127.24	24
3493_17615_000010_000003	Sorry I can't see my way clear to help you out any further, being as we're sort of partners in this job and you certainly have got some nerve for a girl, but you know how it is.	Sorry I can't see my way clear to help you out any further, being as we're sort of partners in this job and you certainly have got some nerve for a girl, but you know how it is.	false	127.52	136.27	20
3493_17615_000010_000004	I guess I can't do no more'n I said.	I guess I can't do no more'n I said.	false	136.46	138.72	19.886644
3493_17615_000010_000005	I got my honor to think about, too.	I got my honor to think about, too.	false	138.72	140.82	21.222742
3493_17615_000010_000006	See?	See?	true	140.82	141.4	25.742575
3493_17615_000010_000007	Hennie!	Hennie!	true	141.44	142.09	27.105795
3493_17615_000010_000008	Get a move on you.	Get a move on you.	false	142.1	142.86	17.310038
3493_17615_000010_000009	We ain't waitin' all night fer eats.	We ain't waitin' all night fer eats.	false	142.86	144.45	24.239464
3493_17615_000010_000010	Bring in them things from the cupboard and let's get to work."	Bring in them things from the cupboard and let's get to work."	true	144.45	147.1	21.984865
3493_17615_000011_000000	Shirley declined to come to the table when at last the repast was ready.	Shirley declined to come to the table when at last the repast was ready.	true	147.41	151.18	16
3493_17615_000011_000001	She said she was not hungry.	She said she was not hungry.	true	151.31	153.01	18.194296
3493_17615_000011_000002	In fact, the smell or the crackers and cheese and pickles and dried beef sickened her.	In fact, the smell or the crackers and cheese and pickles and dried beef sickened her.	false	153.17	157.87	22
3493_17615_000011_000003	She felt too hysterical to try to eat, and besides she had a lingering feeling that she must keep near that piano.	She felt too hysterical to try to eat, and besides she had a lingering feeling that she must keep near that piano.	true	157.97	164.65	18
3493_17615_000011_000004	If anything happened she had a vague idea that she might somehow hide the precious notes within the big old instrument.	If anything happened she had a vague idea that she might somehow hide the precious notes within the big old instrument.	true	164.81	170.77	17
3493_17615_000012_000000	The man frowned when she declined to come to supper, but a moment later stumbled awkwardly across the room with a slopping cup of coffee and set it down beside her.	The man frowned when she declined to come to supper, but a moment later stumbled awkwardly across the room with a slopping cup of coffee and set it down beside her.	true	171.11	179.5	20
3493_17615_000013_000000	"Buck up, girlie!" he growled.	"Buck up, girlie!" he growled.	true	179.84	181.725	24.428959
3493_17615_000013_000001	"Drink that and you'll feel better."	"Drink that and you'll feel better."	true	181.725	183.4	27
3493_17615_000014_000000	Shirley thanked him and tried to drink a few mouthfuls.	Shirley thanked him and tried to drink a few mouthfuls.	true	184.04	187.03	15
