7515_100431_000000_000000	So she married him.	So she married him.	false	0	0.39	-20
7515_100431_000000_000001	And then--so I read the story--she discovered the truth.	And then-so I read the story-she discovered the truth.	false	0.39	1.56	21.177898
7515_100431_000000_000002	Robert had never loved her.	Robert had never loved her.	false	1.56	2.07	15.278121
7515_100431_000000_000003	He had wanted to marry the rich Miss Field, that was all.	He had wanted to marry the rich Miss Field, that was all.	false	2.07	3.36	27.650347
7515_100431_000000_000004	Still more, he had wanted to marry the rich Mrs. Meadowes.	Still more, he had wanted to marry the rich mrs Meadowes.	false	3.36	3.36	
7515_100431_000000_000005	He was quite callous about it.	He was quite callous about it.	false	3.36	3.63	20
7515_100431_000000_000006	She might as well know the truth now as later.	She might as well know the truth now as later.	false	3.63	7.23	22.561687
7515_100431_000000_000007	It would save trouble in the future, if she knew.	It would save trouble in the future, if she knew.	false	7.23	9.63	18
7515_100431_000001_000000	So Mary killed herself.	So Mary killed herself.	false	9.63	10.35	19.06826
7515_100431_000001_000001	She had murdered John for nothing. Whatever her responsibility for John's death, in the bitterness of that discovery she would call it murder.	She had murdered john for nothing. Whatever her responsibility for John's death, in the bitterness of that discovery she would call it murder.	false	10.35	18.51	24.634926
7515_100431_000001_000002	She had a murder on her conscience for love's sake--and there was no love.	She had a murder on her conscience for love's sake-and there was no love.	false	18.51	20.58	27.600813
7515_100431_000001_000003	What else to do but follow John? ...	What else to do but follow john? ...	false	20.58	21.15	-20
7515_100431_000002_000000	Is that the story?	Is that the story?	false	21.15	21.48	-3
7515_100431_000002_000001	I wonder.	I wonder.	false	21.48	21.645	-20
7515_100431_000003_000000	Our Learned Friends	Our Learned Friends	true	21.645	23.56	23.609776
7515_100431_000004_000000	I do not know why the Bar has always seemed the most respectable of the professions, a profession which the hero of almost any novel could adopt without losing caste.	I do not know why the Bar has always seemed the most respectable of the professions, a profession which the hero of almost any novel could adopt without losing caste.	true	24.92	37.57	23.15811
7515_100431_000004_000001	But so it is.	But so it is.	true	37.7	38.98	22.60736
