1054_143005_000000_000000	And it came to pass that once he went out and did not come back.	And it came to pass that once he went out and did not come back.	false	0	9.09	19.642073
1054_143005_000000_000001	Thus seemingly ended the second life of him who for three days had been under the enigmatical sway of death, and rose miraculously from the dead.	Thus seemingly ended the second life of him who for three days had been under the enigmatical sway of death, and rose miraculously from the dead.	false	9.09	25.02	21.488173
1054_143005_000001_000000	The Beast with Five Fingers	The Beast with Five Fingers	true	25.02	26.775	25.365623
1054_143005_000002_000000	BY W.F.	BY w f	true	26.775	28.02	23.23182
1054_143005_000002_000001	HARVEY	HARVEY	true	28.02	28.62	25.030008
1054_143005_000003_000000	From _The New Decameron_, by Various Hands.	From underscore The New Decameron underscore, by Various Hands.	false	28.62	29.46	-3
1054_143005_000003_000001	Copyright, 1919, by Robert M. McBride and Company.	Copyright, nineteen nineteen, by Robert m McBride and Company.	false	29.46	30.3	-20
1054_143005_000003_000002	By permission of the publishers.	By permission of the publishers.	false	30.3	30.78	-20
1054_143005_000004_000000	When I was a little boy I once went with my father to call on Adrian Borlsover.	When I was a little boy I once went with my father to call on Adrian Borlsover.	true	30.78	35.77	22
1054_143005_000004_000001	I played on the floor with a black spaniel while my father appealed for a subscription.	I played on the floor with a black spaniel while my father appealed for a subscription.	true	36.17	40.87	22.848377
1054_143005_000004_000002	Just before we left my father said, "Mr. Borlsover, may my son here shake hands with you?	Just before we left my father said, "mr Borlsover, may my son here shake hands with you?	true	41.54	47.65	21.404932
1054_143005_000004_000003	It will be a thing to look back upon with pride when he grows to be a man."	It will be a thing to look back upon with pride when he grows to be a man."	true	48.05	52.06	21.988838
1054_143005_000005_000000	I came up to the bed on which the old man was lying and put my hand in his, awed by the still beauty of his face.	I came up to the bed on which the old man was lying and put my hand in his, awed by the still beauty of his face.	false	52.73	60.66	21.572733
1054_143005_000005_000001	He spoke to me kindly, and hoped that I should always try to please my father.	He spoke to me kindly, and hoped that I should always try to please my father.	true	60.66	65.59	23.50154
1054_143005_000005_000002	Then he placed his right hand on my head and asked for a blessing to rest upon me.	Then he placed his right hand on my head and asked for a blessing to rest upon me.	true	66.08	71.14	22.127787
1054_143005_000005_000003	"Amen!" said my father, and I followed him out of the room, feeling as if I wanted to cry.	"Amen!" said my father, and I followed him out of the room, feeling as if I wanted to cry.	true	71.66	77.56	21.593746
1054_143005_000005_000004	But my father was in excellent spirits.	But my father was in excellent spirits.	false	78.05	80.29	22.7495
1054_143005_000006_000000	"That old gentleman, Jim," said he, "is the most wonderful man in the whole town.	"That old gentleman, Jim," said he, "is the most wonderful man in the whole town.	true	80.66	85.6	22.293346
1054_143005_000006_000001	For ten years he has been quite blind."	For ten years he has been quite blind."	false	85.79	89.19	18.606813
1054_143005_000007_000000	"But I saw his eyes," I said.	"But I saw his eyes," I said.	true	89.19	91.15	20.06085
1054_143005_000007_000001	"They were ever so black and shiny; they weren't shut up like Nora's puppies.	"They were ever so black and shiny; they weren't shut up like Nora's puppies.	true	91.55	95.92	21.638813
1054_143005_000007_000002	Can't he see at all?"	Can't he see at all?"	true	96.2	97.57	25.014326
1054_143005_000008_000000	And so I learnt for the first time that a man might have eyes that looked dark and beautiful and shining without being able to see.	And so I learnt for the first time that a man might have eyes that looked dark and beautiful and shining without being able to see.	true	98.18	105.97	22.770332
1054_143005_000009_000000	"Just like Mrs. Tomlinson has big ears," I said, "and can't hear at all except when Mr. Tomlinson shouts."	"Just like mrs Tomlinson has big ears," I said, "and can't hear at all except when mr Tomlinson shouts."	false	106.79	113.08	21.372143
1054_143005_000010_000000	"Jim," said my father, "it's not right to talk about a lady's ears. Remember what Mr. Borlsover said about pleasing me and being a good boy."	"Jim," said my father, "it's not right to talk about a lady's ears. Remember what mr Borlsover said about pleasing me and being a good boy."	false	113.63	121.78	20.930788
1054_143005_000011_000000	That was the only time I saw Adrian Borlsover.	That was the only time I saw Adrian Borlsover.	true	122.24	125.08	22.536585
1054_143005_000011_000001	I soon forgot about him and the hand which he laid in blessing on my head.	I soon forgot about him and the hand which he laid in blessing on my head.	false	125.27	129.64	17
1054_143005_000011_000002	But for a week I prayed that those dark tender eyes might see.	But for a week I prayed that those dark tender eyes might see.	true	129.77	133.69	23.328947
1054_143005_000012_000000	"His spaniel may have puppies," I said in my prayers, "and he will never be able to know how funny they look with their eyes all closed up. Please let old Mr. Borlsover see."	"His spaniel may have puppies," I said in my prayers, "and he will never be able to know how funny they look with their eyes all closed up. Please let old mr Borlsover see."	true	134	144.43	22.723589
1054_143005_000013_000000	Adrian Borlsover, as my father had said, was a wonderful man.	Adrian Borlsover, as my father had said, was a wonderful man.	true	145.19	149.2	22.64868
1054_143005_000013_000001	He came of an eccentric family.	He came of an eccentric family.	true	149.84	151.96	22.991137
1054_143005_000013_000002	Borlsovers' sons, for some reason, always seemed to marry very ordinary women, which perhaps accounted for the fact that no Borlsover had been a genius, and only one Borlsover had been mad.	Borlsovers' sons, for some reason, always seemed to marry very ordinary women, which perhaps accounted for the fact that no Borlsover had been a genius, and only one Borlsover had been mad.	true	152.42	165.01	20.211195
1054_143005_000013_000003	But they were great champions of little causes, generous patrons of odd sciences, founders of querulous sects, trustworthy guides to the bypath meadows of erudition.	But they were great champions of little causes, generous patrons of odd sciences, founders of querulous sects, trustworthy guides to the bypath meadows of erudition.	false	165.74	176.98	21.643385
1054_143005_000014_000000	Adrian was an authority on the fertilization of orchids.	Adrian was an authority on the fertilization of orchids.	true	178.07	181.78	20.80631
1054_143005_000014_000001	He had held at one time the family living at Borlsover Conyers, until a congenital weakness of the lungs obliged him to seek a less rigorous climate in the sunny south coast watering-place where I had seen him.	He had held at one time the family living at Borlsover Conyers, until a congenital weakness of the lungs obliged him to seek a less rigorous climate in the sunny south coast watering place where I had seen him.	false	182.21	196.48	21.82751
1054_143005_000014_000002	Occasionally he would relieve one or other of the local clergy.	Occasionally he would relieve one or other of the local clergy.	true	197	201.22	24.254
1054_143005_000014_000003	My father described him as a fine preacher, who gave long and inspiring sermons from what many men would have considered unprofitable texts.	My father described him as a fine preacher, who gave long and inspiring sermons from what many men would have considered unprofitable texts.	true	201.86	210.16	19.466429
