3717_178149_000000_000000	CHAPTER 12	CHAPTER twelve	false	0.6	16.83	21.340603
3717_178149_000001_000000	He had been drowned.	He had been drowned.	true	16.83	18.34	21.719152
3717_178149_000001_000001	He was floating in a sea of light, and now and then shining little fishes swam inquisitively up to him and stared.	He was floating in a sea of light, and now and then shining little fishes swam inquisitively up to him and stared.	true	18.59	27.64	20.540834
3717_178149_000001_000002	They would look at him with wide, cold eyes and then dart off into space, leaving a flashing wake behind them.	They would look at him with wide, cold eyes and then dart off into space, leaving a flashing wake behind them.	false	28.46	36.9	21.367212
3717_178149_000001_000003	They hurtled through the murky light like shooting stars.	They hurtled through the murky light like shooting stars.	true	36.9	40.36	20
3717_178149_000001_000004	And once two of them dashed together and burst like a rocket.	And once two of them dashed together and burst like a rocket.	true	40.73	45.28	22.709835
3717_178149_000001_000005	The sparks came falling down through a billion miles of space, and as they fell they built up planets and systems of their own.	The sparks came falling down through a billion miles of space, and as they fell they built up planets and systems of their own.	true	45.53	54.4	20.493664
3717_178149_000001_000006	Until a dark coil that had the shape of a dragon slithered across the milky way and began to devour them one by one.	Until a dark coil that had the shape of a dragon slithered across the milky way and began to devour them one by one.	true	54.8	63.46	21.19289
3717_178149_000001_000007	The sparks disappeared into its dark maw.	The sparks disappeared into its dark maw.	true	64.85	67.63	23
3717_178149_000001_000008	Then it turned about and came snuffling the air as it looked for him.	Then it turned about and came snuffling the air as it looked for him.	true	67.97	71.59	16
3717_178149_000001_000009	It found him and buried its long fangs in the back of his skull.	It found him and buried its long fangs in the back of his skull.	true	72.17	76.27	19
3717_178149_000002_000000	Jack Odin groaned in pain and awoke.	Jack Odin groaned in pain and awoke.	true	77.96	80.86	22.783693
3717_178149_000002_000001	The pain hit him again and he thrust out with his arms.	The pain hit him again and he thrust out with his arms.	true	81.05	85.15	18.053291
3717_178149_000002_000002	But strong hands were holding him down.	But strong hands were holding him down.	true	85.37	87.73	20
3717_178149_000003_000000	He became conscious of a buzzing, murmuring sound.	He became conscious of a buzzing, murmuring sound.	true	88.97	92.95	20.130445
3717_178149_000003_000001	It was neither sad nor glad.	It was neither sad nor glad.	true	93.29	95.41	26.220848
3717_178149_000003_000002	Something like the sound that the last bee of autumn makes as it hovers above the last ball of clover.	Something like the sound that the last bee of autumn makes as it hovers above the last ball of clover.	false	95.69	102.55	21.236921
3717_178149_000004_000000	Something was falling across the back of his neck and spreading out across his shoulders.	Something was falling across the back of his neck and spreading out across his shoulders.	true	103.79	109.3	23.437511
3717_178149_000004_000001	Like a woman's hair, he thought.	Like a woman's hair, he thought.	true	110.09	112.09	17.35216
3717_178149_000004_000002	Perhaps it was a bit coarser.	Perhaps it was a bit coarser.	true	112.64	115.185	26.764023
3717_178149_000004_000003	But not much.	But not much.	true	115.185	116.44	28.448631
3717_178149_000004_000004	But then, just as the strange soothing feeling was putting him back to sleep, the hairs changed their soft caress and a dozen of them plunged into his spinal cord and upward into that small old-brain where all the bogies of the stone age still cowered.	But then, just as the strange soothing feeling was putting him back to sleep, the hairs changed their soft caress and a dozen of them plunged into his spinal cord and upward into that small old brain where all the bogies of the stone age still cowered.	true	117.35	133.15	22.41818
3717_178149_000005_000000	Odin yelled in pain and fought.	Odin yelled in pain and fought.	true	134.51	136.78	20.672682
3717_178149_000005_000001	But the hands held him tight.	But the hands held him tight.	true	137.12	139.03	22.189249
