7434_96672_000000_000000	Arcas took up his heavy sword and he hewed at the butt of the spear. The edge of the sword turned.	Arcas took up his heavy sword and he hewed at the butt of the spear. The edge of the sword turned.	false	0	9.09	25.56024
7434_96672_000000_000001	The blade leaped back in his hand as if it had been struck against an anvil.	The blade leaped back in his hand as if it had been struck against an anvil.	false	9.09	15.6	25.235476
7434_96672_000000_000002	And Jason, feeling within him a boundless and tireless strength, laughed aloud.	And Jason, feeling within him a boundless and tireless strength, laughed aloud.	false	15.6	23.94	23.93282
7434_96672_000001_000000	III.	three.	false	23.94	25.56	24.453814
7434_96672_000001_000001	THE WINNING OF THE GOLDEN FLEECE	THE WINNING OF THE GOLDEN FLEECE	true	25.56	27.34	24
7434_96672_000002_000000	They took the ship out of the backwater and they brought her to a wharf in the city.	They took the ship out of the backwater and they brought her to a wharf in the city.	false	28.97	33.25	31
7434_96672_000002_000001	At a place that was called "The Ram's Couch" they fastened the Argo.	At a place that was called "The Ram's Couch" they fastened the Argo.	true	33.8	37.9	24.83298
7434_96672_000002_000002	Then they marched to the field of Ares, where the king and the Colchian people were.	Then they marched to the field of Ares, where the king and the Colchian people were.	true	38.24	42.46	27.11452
7434_96672_000003_000000	Jason, carrying his shield and spear, went before the king.	Jason, carrying his shield and spear, went before the king.	true	42.89	47.11	23.775349
7434_96672_000003_000001	From the king's hand he took the gleaming helmet that held the dragon's teeth. This he put into the hands of Theseus, who went with him.	From the king's hand he took the gleaming helmet that held the dragon's teeth. This he put into the hands of Theseus, who went with him.	true	47.36	55.45	24.22353
7434_96672_000003_000002	Then with the spear and shield in his hands, with his sword girt across his shoulders, and with his mantle stripped off, Jason looked across the field of Ares.	Then with the spear and shield in his hands, with his sword girt across his shoulders, and with his mantle stripped off, Jason looked across the field of Ares.	true	55.91	65.32	24.594221
7434_96672_000004_000000	He saw the plow that he was to yoke to the bulls; he saw the yoke of bronze near it; he saw the tracks of the bulls' hooves.	He saw the plow that he was to yoke to the bulls; he saw the yoke of bronze near it; he saw the tracks of the bulls' hooves.	false	66.41	74.23	24.86714
7434_96672_000004_000001	He followed the tracks until he came to the lair of the fire-breathing bulls.	He followed the tracks until he came to the lair of the fire breathing bulls.	true	74.87	78.88	23
7434_96672_000004_000002	Out of that lair, which was underground, smoke and fire belched.	Out of that lair, which was underground, smoke and fire belched.	true	79.46	83.83	25.97753
7434_96672_000004_000003	He set his feet firmly upon the ground and he held his shield before him.	He set his feet firmly upon the ground and he held his shield before him.	true	84.23	88.66	23.664652
7434_96672_000004_000004	He awaited the onset of the bulls.	He awaited the onset of the bulls.	true	89.21	91.51	24.878328
7434_96672_000004_000005	They came clanging up with loud bellowing, breathing out fire.	They came clanging up with loud bellowing, breathing out fire.	true	92.03	95.92	25.701641
7434_96672_000004_000006	They lowered their heads, and with mighty, iron-tipped horns they came to gore and trample him.	They lowered their heads, and with mighty, iron tipped horns they came to gore and trample him.	true	96.68	101.77	22
7434_96672_000005_000000	Medea's charm had made him strong; Medea's charm had made his shield impregnable.	Medea's charm had made him strong; Medea's charm had made his shield impregnable.	true	102.95	108.55	20.459143
7434_96672_000005_000001	The rush of the bulls did not overthrow him.	The rush of the bulls did not overthrow him.	true	108.92	111.49	22.667044
7434_96672_000005_000002	His comrades shouted to see him standing firmly there, and in wonder the Colchians gazed upon him.	His comrades shouted to see him standing firmly there, and in wonder the Colchians gazed upon him.	true	111.8	117.34	21.070742
7434_96672_000005_000003	All round him, as from a furnace, there came smoke and fire.	All round him, as from a furnace, there came smoke and fire.	false	117.74	121.81	24.370895
7434_96672_000006_000000	The bulls roared mightily.	The bulls roared mightily.	true	122.51	124.63	21.379782
7434_96672_000006_000001	Grasping the horns of the bull that was upon his right hand, Jason dragged him until he had brought him beside the yoke of bronze.	Grasping the horns of the bull that was upon his right hand, Jason dragged him until he had brought him beside the yoke of bronze.	true	124.79	131.92	23.942566
7434_96672_000006_000002	Striking the brazen knees of the bull suddenly with his foot he forced him down.	Striking the brazen knees of the bull suddenly with his foot he forced him down.	true	132.32	136.87	23.597206
7434_96672_000006_000003	Then he smote the other bull as it rushed upon him, and it too he forced down upon its knees.	Then he smote the other bull as it rushed upon him, and it too he forced down upon its knees.	true	136.97	142.12	24
7434_96672_000007_000000	Castor and Polydeuces held the yoke to him.	Castor and Polydeuces held the yoke to him.	true	142.91	146.02	20.969254
7434_96672_000007_000001	Jason bound it upon the necks of the bulls.	Jason bound it upon the necks of the bulls.	true	146.27	148.75	25.659552
7434_96672_000007_000002	He fastened the plow to the yoke.	He fastened the plow to the yoke.	true	148.82	151.27	25.567453
7434_96672_000007_000003	Then he took his shield and set it upon his back, and grasping the handles of the plow he started to make the furrow.	Then he took his shield and set it upon his back, and grasping the handles of the plow he started to make the furrow.	true	151.43	157.96	24.29181
7434_96672_000008_000000	With his long spear he drove the bulls before him as with a goad. Terribly they raged, furiously they breathed out fire.	With his long spear he drove the bulls before him as with a goad. Terribly they raged, furiously they breathed out fire.	false	158.93	167.35	22.817251
7434_96672_000008_000001	Beside Jason Theseus went holding the helmet that held the dragon's teeth.	Beside Jason Theseus went holding the helmet that held the dragon's teeth.	true	167.81	172.36	22.551203
7434_96672_000008_000002	The hard ground was torn up by the plow of adamant, and the clods groaned as they were cast up.	The hard ground was torn up by the plow of adamant, and the clods groaned as they were cast up.	true	172.73	178.42	24.12681
7434_96672_000008_000003	Jason flung the teeth between the open sods, often turning his head in fear that the deadly crop of the Earth-born Men were rising behind him.	Jason flung the teeth between the open sods, often turning his head in fear that the deadly crop of the Earth born Men were rising behind him.	true	178.91	187.18	24.246723
7434_96672_000009_000000	By the time that a third of the day was finished the field of Ares had been plowed and sown.	By the time that a third of the day was finished the field of Ares had been plowed and sown.	true	187.79	192.76	23.50177
7434_96672_000009_000001	As yet the furrows were free of the Earth-born Men.	As yet the furrows were free of the Earth born Men.	true	193.34	196.3	22.35607
7434_96672_000009_000002	Jason went down to the river and filled his helmet full of water and drank deeply.	Jason went down to the river and filled his helmet full of water and drank deeply.	true	196.73	201.25	22.702099
7434_96672_000009_000003	And his knees that were stiffened with the plowing he bent until they were made supple again.	And his knees that were stiffened with the plowing he bent until they were made supple again.	true	201.62	206.23	22
7434_96672_000010_000000	He saw the field rising into mounds.	He saw the field rising into mounds.	true	207.41	209.8	20.948309
7434_96672_000010_000001	It seemed that there were graves all over the field of Ares.	It seemed that there were graves all over the field of Ares.	true	209.9	213.49	21.065489
7434_96672_000010_000002	Then he saw spears and shields and helmets rising up out of the earth.	Then he saw spears and shields and helmets rising up out of the earth.	true	214.01	218.2	21.95558
7434_96672_000010_000003	Then armed warriors sprang up, a fierce battle cry upon their lips.	Then armed warriors sprang up, a fierce battle cry upon their lips.	true	218.45	222.88	24.430075
7434_96672_000011_000000	Jason remembered the counsel of Medea.	Jason remembered the counsel of Medea.	true	224	226.48	21.683321
7434_96672_000011_000001	He raised a boulder that four men could hardly raise and with arms hardened by the plowing he cast it.	He raised a boulder that four men could hardly raise and with arms hardened by the plowing he cast it.	false	226.67	232.45	23.01519
7434_96672_000011_000002	The Colchians shouted to see such a stone cast by the hands of one man.	The Colchians shouted to see such a stone cast by the hands of one man.	true	232.94	237.58	23.42368
7434_96672_000011_000003	Right into the middle of the Earth-born Men the stone came.	Right into the middle of the Earth born Men the stone came.	true	238.19	241.54	21.844372
7434_96672_000011_000004	They leaped upon it like hounds, striking at one another as they came together.	They leaped upon it like hounds, striking at one another as they came together.	true	241.91	246.67	27
7434_96672_000011_000005	Shield crashed on shield, spear rang upon spear as they struck at each other.	Shield crashed on shield, spear rang upon spear as they struck at each other.	false	247.25	252.67	26.35841
7434_96672_000011_000006	The Earth-born Men, as fast as they arose, went down before the weapons in the hands of their brethren.	The Earth born Men, as fast as they arose, went down before the weapons in the hands of their brethren.	true	253.31	259.12	22.972326
7434_96672_000012_000000	Jason rushed upon them, his sword in his hand.	Jason rushed upon them, his sword in his hand.	false	260.15	263.82	22.46037
7434_96672_000012_000001	He slew some that had risen out of the earth only as far as the shoulders; he slew others whose feet were still in the earth; he slew others who were ready to spring upon him.	He slew some that had risen out of the earth only as far as the shoulders; he slew others whose feet were still in the earth; he slew others who were ready to spring upon him.	true	263.82	274.21	21.248526
7434_96672_000012_000002	Soon all the Earth-born Men were slain, and the furrows ran with their dark blood as channels run with water in springtime.	Soon all the Earth born Men were slain, and the furrows ran with their dark blood as channels run with water in springtime.	true	274.58	282.01	21.19977
7434_96672_000013_000000	The Argonauts shouted loudly for Jason's victory.	The Argonauts shouted loudly for Jason's victory.	true	282.86	285.82	21.330439
7434_96672_000013_000001	King AEetes rose from his seat that was beside the river and he went back to the city.	King AEetes rose from his seat that was beside the river and he went back to the city.	false	286.16	291.34	28.671787
7434_96672_000013_000002	The Colchians followed him.	The Colchians followed him.	true	291.86	293.62	31.151394
7434_96672_000013_000003	Day faded, and Jason's contest was ended.	Day faded, and Jason's contest was ended.	true	294.02	297.01	24.336094
7434_96672_000014_000000	But it was not the will of AEetes that the strangers should be let depart peaceably with the Golden Fleece that Jason had won.	But it was not the will of AEetes that the strangers should be let depart peaceably with the Golden Fleece that Jason had won.	false	297.8	304.72	23.071089
7434_96672_000014_000001	In the assembly place, with his son Apsyrtus beside him, and with the furious Colchians all around him, the king stood: on his breast was the gleaming corselet that Ares had given him, and on his head was that golden helmet with its four plumes that made him look as if he were truly the son of Helios, the Sun.	In the assembly place, with his son Apsyrtus beside him, and with the furious Colchians all around him, the king stood: on his breast was the gleaming corselet that Ares had given him, and on his head was that golden helmet with its four plumes that made him look as if he were truly the son of Helios, the sun	true	305.27	324.1	24.419888
7434_96672_000014_000002	Lightnings flashed from his great eyes; he spoke fiercely to the Colchians, holding in his hand his bronze-topped spear.	Lightnings flashed from his great eyes; he spoke fiercely to the Colchians, holding in his hand his bronze topped spear.	true	325.01	332.41	22.08495
7434_96672_000015_000000	He would have them attack the strangers and burn the Argo.	He would have them attack the strangers and burn the Argo.	true	333.65	336.94	23.226532
7434_96672_000015_000001	He would have the sons of Phrixus slain for bringing them to Aea.	He would have the sons of Phrixus slain for bringing them to Aea.	true	337.25	340.78	19
7434_96672_000015_000002	There was a prophecy, he declared, that would have him be watchful of the treachery of his own offspring: this prophecy was being fulfilled by the children of Chalciope; he feared, too, that his daughter, Medea, had aided the strangers.	There was a prophecy, he declared, that would have him be watchful of the treachery of his own offspring: this prophecy was being fulfilled by the children of Chalciope; he feared, too, that his daughter, Medea, had aided the strangers.	false	341.54	355.84	22.645748
7434_96672_000015_000003	So the king spoke, and the Colchians, hating all strangers, shouted around him.	So the king spoke, and the Colchians, hating all strangers, shouted around him.	true	356.18	361.33	24.443686
