6497_234067_000001_000001	In the pauses of her painting she wondered if he thought of her, if he missed her.	In the pauses of her painting she wondered if he thought of her, if he missed her.
6497_234067_000002_000002	He was a good-looking, blond man, somewhat inclined to the poetical and melancholy type; his hair bristled, and he wore a close-cut red beard; the moustache was long and silky; there was a gentle, pathetic look in his pale blue eyes; and a slight hesitation of speech, an inability to express himself in words, created a passing impression of a rather foolish, tiresome person.	He was a good looking, blond man, somewhat inclined to the poetical and melancholy type; his hair bristled, and he wore a close cut red beard; the moustache was long and silky; there was a gentle, pathetic look in his pale blue eyes; and a slight hesitation of speech, an inability to express himself in words, created a passing impression of a rather foolish, tiresome person.
6497_234067_000002_000003	But beneath this exterior there lay a deep, true nature, which found expression in twilit landscapes, the tenderness of cottage lights in the gloaming, vague silhouettes, and vague skies and fields.	But beneath this exterior there lay a deep, true nature, which found expression in twilit landscapes, the tenderness of cottage lights in the gloaming, vague silhouettes, and vague skies and fields.
6497_234067_000002_000004	Ralph Hoskin was very poor: his pathetic pictures did not find many purchasers, and he lived principally by teaching.	Ralph Hoskin was very poor: his pathetic pictures did not find many purchasers, and he lived principally by teaching.
6497_234067_000003_000000	But he had not given Mildred her fourth lesson in landscape painting when he received an advantageous offer to copy two pictures by Turner in the National Gallery.	But he had not given Mildred her fourth lesson in landscape painting when he received an advantageous offer to copy two pictures by Turner in the National Gallery.
6497_234067_000004_000000	She was anxious to get away from Sutton, and the prospect of long days spent in London pleased her, and on the following Thursday Harold took her up to London by the ten minutes past nine.	She was anxious to get away from Sutton, and the prospect of long days spent in London pleased her, and on the following Thursday Harold took her up to London by the ten minutes past nine.
6497_234067_000004_000001	For the first time she found something romantic in that train.	For the first time she found something romantic in that train.
6497_234067_000005_000000	'I'm so frightened,' she said; 'I'm afraid I don't paint well enough.'	'I'm so frightened,' she said; 'I'm afraid I don't paint well enough.'
6497_234067_000006_000002	This way.	This way.
6497_234067_000006_000003	I've got your easel, and your place is taken.'	I've got your easel, and your place is taken.'
6497_234067_000007_000000	They went up to the galleries.	They went up to the galleries.
6497_234067_000008_000001	She glanced at the work, seeking eagerly for copies, worse than any she was likely to perpetrate.	She glanced at the work, seeking eagerly for copies, worse than any she was likely to perpetrate.
6497_234067_000008_000005	He told her where she would find him, in the Turner room, and that she must not hesitate to come and fetch him whenever she was in difficulties.	He told her where she would find him, in the Turner room, and that she must not hesitate to come and fetch him whenever she was in difficulties.
6497_234067_000009_000000	'I should like you to see the drawing,' she said, 'before I begin to paint.'	'I should like you to see the drawing,' she said, 'before I begin to paint.'
6497_234067_000010_000001	It will take you at least a couple of days to get it right....	It will take you at least a couple of days to get it right....
6497_234067_000010_000002	Don't be afraid,' he said, glancing round; 'lots of them can't do as well as you.	Don't be afraid,' he said, glancing round; 'lots of them can't do as well as you.
6497_234067_000010_000003	I shall be back about lunch time.'	I shall be back about lunch time.'
6497_234067_000011_000002	She studied the delicate bloom of their cheeks, and wondered what mysterious proportions of white, ochre, and carmine she would have to use to obtain it.	She studied the delicate bloom of their cheeks, and wondered what mysterious proportions of white, ochre, and carmine she would have to use to obtain it.
6497_234067_000011_000005	Already she despaired.	Already she despaired.
