2230_148550_000001_000000	Though she would not for the world have owned it to her parents, Undine was disappointed in the Fairford dinner.	Though she would not for the world have owned it to her parents, Undine was disappointed in the Fairford dinner.
2230_148550_000002_000000	The house, to begin with, was small and rather shabby.	The house, to begin with, was small and rather shabby.
2230_148550_000003_000001	Undine was too young to take note of culinary details, but she had expected to view the company through a bower of orchids and eat pretty-coloured entrees in ruffled papers. Instead, there was only a low centre-dish of ferns, and plain roasted and broiled meat that one could recognize--as if they'd been dyspeptics on a diet!	Undine was too young to take note of culinary details, but she had expected to view the company through a bower of orchids and eat pretty coloured entrees in ruffled papers. Instead, there was only a low centre dish of ferns, and plain roasted and broiled meat that one could recognize-as if they'd been dyspeptics on a diet!
2230_148550_000003_000002	With all the hints in the Sunday papers, she thought it dull of Mrs. Fairford not to have picked up something newer; and as the evening progressed she began to suspect that it wasn't a real "dinner party," and that they had just asked her in to share what they had when they were alone.	With all the hints in the Sunday papers, she thought it dull of mrs Fairford not to have picked up something newer; and as the evening progressed she began to suspect that it wasn't a real "dinner party," and that they had just asked her in to share what they had when they were alone.
2230_148550_000004_000000	But a glance about the table convinced her that Mrs. Fairford could not have meant to treat her other guests so lightly.	But a glance about the table convinced her that mrs Fairford could not have meant to treat her other guests so lightly.
2230_148550_000004_000001	They were only eight in number, but one was no less a person than young Mrs. Peter Van Degen--the one who had been a Dagonet--and the consideration which this young lady, herself one of the choicest ornaments of the Society Column, displayed toward the rest of the company, convinced Undine that they must be more important than they looked.	They were only eight in number, but one was no less a person than young mrs peter Van Degen-the one who had been a Dagonet-and the consideration which this young lady, herself one of the choicest ornaments of the Society Column, displayed toward the rest of the company, convinced Undine that they must be more important than they looked.
2230_148550_000004_000002	She liked Mrs. Fairford, a small incisive woman, with a big nose and good teeth revealed by frequent smiles.	She liked mrs Fairford, a small incisive woman, with a big nose and good teeth revealed by frequent smiles.
2230_148550_000004_000003	In her dowdy black and antiquated ornaments she was not what Undine would have called "stylish"; but she had a droll kind way which reminded the girl of her father's manner when he was not tired or worried about money.	In her dowdy black and antiquated ornaments she was not what Undine would have called "stylish"; but she had a droll kind way which reminded the girl of her father's manner when he was not tired or worried about money.
2230_148550_000005_000001	She had not expected much of Mr. Fairford, since married men were intrinsically uninteresting, and his baldness and grey moustache seemed naturally to relegate him to the background; but she had looked for some brilliant youths of her own age--in her inmost heart she had looked for Mr. Popple.	She had not expected much of mr Fairford, since married men were intrinsically uninteresting, and his baldness and grey moustache seemed naturally to relegate him to the background; but she had looked for some brilliant youths of her own age-in her inmost heart she had looked for mr Popple.
2230_148550_000006_000000	Undine sat between Mr. Bowen and young Marvell, who struck her as very "sweet" (it was her word for friendliness), but even shyer than at the hotel dance.	Undine sat between mr Bowen and young Marvell, who struck her as very "sweet" (it was her word for friendliness), but even shyer than at the hotel dance.
2230_148550_000007_000000	Mrs. Fairford talked so well that the girl wondered why Mrs. Heeny had found her lacking in conversation.	mrs Fairford talked so well that the girl wondered why mrs Heeny had found her lacking in conversation.
2230_148550_000007_000001	But though Undine thought silent people awkward she was not easily impressed by verbal fluency.	But though Undine thought silent people awkward she was not easily impressed by verbal fluency.
2230_148550_000007_000002	All the ladies in Apex City were more voluble than Mrs. Fairford, and had a larger vocabulary: the difference was that with Mrs. Fairford conversation seemed to be a concert and not a solo.	All the ladies in Apex City were more voluble than mrs Fairford, and had a larger vocabulary: the difference was that with mrs Fairford conversation seemed to be a concert and not a solo.
2230_148550_000007_000004	She took particular pains to give Undine her due part in the performance; but the girl's expansive impulses were always balanced by odd reactions of mistrust, and to-night the latter prevailed.	She took particular pains to give Undine her due part in the performance; but the girl's expansive impulses were always balanced by odd reactions of mistrust, and to night the latter prevailed.
2230_148550_000008_000000	This state of lucidity enabled her to take note of all that was being said.	This state of lucidity enabled her to take note of all that was being said.
2230_148550_000009_000000	"Yes--he's doing me," Mrs. Peter Van Degen was saying, in her slightly drawling voice.	"Yes-he's doing me," mrs peter Van Degen was saying, in her slightly drawling voice.
2230_148550_000009_000001	"He's doing everybody this year, you know--"	"He's doing everybody this year, you know-"
2230_148550_000011_000000	"That delightful Popple--he paints so exactly as he talks!" the white-haired lady took it up.	"That delightful Popple-he paints so exactly as he talks!" the white haired lady took it up.
2230_148550_000011_000001	"All his portraits seem to proclaim what a gentleman he is, and how he fascinates women!	"All his portraits seem to proclaim what a gentleman he is, and how he fascinates women!
2230_148550_000011_000002	They're not pictures of Mrs. or Miss So-and-so, but simply of the impression Popple thinks he's made on them."	They're not pictures of mrs or Miss So and so, but simply of the impression Popple thinks he's made on them."
2230_148550_000012_000000	Mrs. Fairford smiled.	mrs Fairford smiled.
2230_148550_000014_000000	Something in her tone made all Undine's perceptions bristle, and she strained her ears for the answer.	Something in her tone made all Undine's perceptions bristle, and she strained her ears for the answer.
2230_148550_000015_000000	"I think he'll do you capitally--you must let me come and see some day soon." Marvell's tone was always so light, so unemphasized, that she could not be sure of its being as indifferent as it sounded.	"I think he'll do you capitally-you must let me come and see some day soon." Marvell's tone was always so light, so unemphasized, that she could not be sure of its being as indifferent as it sounded.
2230_148550_000015_000001	She looked down at the fruit on her plate and shot a side-glance through her lashes at Mrs. Peter Van Degen.	She looked down at the fruit on her plate and shot a side glance through her lashes at mrs peter Van Degen.
2230_148550_000016_000000	Mrs. Van Degen was neither beautiful nor imposing: just a dark girlish-looking creature with plaintive eyes and a fidgety frequent laugh.	mrs Van Degen was neither beautiful nor imposing: just a dark girlish looking creature with plaintive eyes and a fidgety frequent laugh.
2230_148550_000016_000001	But she was more elaborately dressed and jewelled than the other ladies, and her elegance and her restlessness made her seem less alien to Undine.	But she was more elaborately dressed and jewelled than the other ladies, and her elegance and her restlessness made her seem less alien to Undine.
