4381_14897_000003_000002	He appears almost to prefer equine to human companionship, and he is as fond of being among horses as the Collie is of being in the midst of sheep.	He appears almost to prefer equine to human companionship, and he is as fond of being among horses as the Collie is of being in the midst of sheep.
4381_14897_000003_000003	Yet he is of friendly disposition, and it must be insisted that he is by no means so destitute of intelligence as he is often represented to be.	Yet he is of friendly disposition, and it must be insisted that he is by no means so destitute of intelligence as he is often represented to be.
4381_14897_000003_000004	On the contrary, he is capable of being trained into remarkable cleverness, as circus proprietors have discovered.	On the contrary, he is capable of being trained into remarkable cleverness, as circus proprietors have discovered.
4381_14897_000004_000001	Of late years, however, these dogs have so far degenerated as to be looked upon simply as companions, or as exhibition dogs, for only very occasionally can it be found that any pains have been taken to train them systematically for gun-work.	Of late years, however, these dogs have so far degenerated as to be looked upon simply as companions, or as exhibition dogs, for only very occasionally can it be found that any pains have been taken to train them systematically for gun work.
4381_14897_000005_000001	At that period they were looked upon as a novelty, and, though the generosity and influence of a few admirers ensured separate classes being provided for the breed at the leading shows, it did not necessitate the production of such perfect specimens as those which a few years afterwards won prizes.	At that period they were looked upon as a novelty, and, though the generosity and influence of a few admirers ensured separate classes being provided for the breed at the leading shows, it did not necessitate the production of such perfect specimens as those which a few years afterwards won prizes.
4381_14897_000005_000006	Berolina.	Berolina.
4381_14897_000006_000000	In appearance the Dalmatian should be very similar to a Pointer except in head and marking.	In appearance the Dalmatian should be very similar to a Pointer except in head and marking.
4381_14897_000006_000003	Those which are flesh-coloured in this particular should be discarded, however good they may be in other respects.	Those which are flesh coloured in this particular should be discarded, however good they may be in other respects.
4381_14897_000006_000004	The density and pureness of colour, in both blacks and browns, is of great importance, but should not be permitted to outweigh the evenness of the distribution of spots on the body; no black patches, or even mingling of the spots, should meet with favour, any more than a ring-tail or a clumsy-looking, heavy-shouldered dog should command attention.	The density and pureness of colour, in both blacks and browns, is of great importance, but should not be permitted to outweigh the evenness of the distribution of spots on the body; no black patches, or even mingling of the spots, should meet with favour, any more than a ring tail or a clumsy looking, heavy shouldered dog should command attention.
4381_14897_000007_000002	The clearer and whiter they are the better they are likely to be.	The clearer and whiter they are the better they are likely to be.
4381_14897_000007_000003	There should not be the shadow of a mark or spot on them.	There should not be the shadow of a mark or spot on them.
4381_14897_000007_000004	When about a fortnight old, however, they generally develop a dark ridge on the belly, and the spots will then begin to show themselves; first about the neck and ears, and afterwards along the back, until at about the sixteenth day the markings are distinct over the body, excepting only the tail, which frequently remains white for a few weeks longer.	When about a fortnight old, however, they generally develop a dark ridge on the belly, and the spots will then begin to show themselves; first about the neck and ears, and afterwards along the back, until at about the sixteenth day the markings are distinct over the body, excepting only the tail, which frequently remains white for a few weeks longer.
4381_14897_000008_000000	The standard of points as laid down by the leading club is sufficiently explicit to be easily understood, and is as follows:--	The standard of points as laid down by the leading club is sufficiently explicit to be easily understood, and is as follows:--
4381_14897_000009_000000	GENERAL APPEARANCE--The Dalmatian should represent a strong, muscular, and active dog, symmetrical in outline, and free from coarseness and lumber, capable of great endurance combined with a fair amount of speed.	GENERAL APPEARANCE-The Dalmatian should represent a strong, muscular, and active dog, symmetrical in outline, and free from coarseness and lumber, capable of great endurance combined with a fair amount of speed.
4381_14897_000009_000003	MUZZLE--The muzzle should be long and powerful; the lips clean, fitting the jaws moderately close.	MUZZLE-The muzzle should be long and powerful; the lips clean, fitting the jaws moderately close.
4381_14897_000009_000006	THE RIM ROUND THE EYES in the black-spotted variety should be black, in the liver-spotted variety brown--never flesh-colour in either.	THE RIM ROUND THE EYES in the black spotted variety should be black, in the liver spotted variety brown-never flesh colour in either.
4381_14897_000009_000007	EARS--The ears should be set on rather high, of moderate size, rather wide at the base, and gradually tapering to a round point.	EARS-The ears should be set on rather high, of moderate size, rather wide at the base, and gradually tapering to a round point.
4381_14897_000009_000008	They should be carried close to the head, be thin and fine in texture, and always spotted--the more profusely the better. NOSE--The nose in the black-spotted variety should always be black, in the liver-spotted variety always brown.	They should be carried close to the head, be thin and fine in texture, and always spotted-the more profusely the better. NOSE-The nose in the black spotted variety should always be black, in the liver spotted variety always brown.
4381_14897_000009_000012	LEGS AND FEET--The legs and feet are of great importance.	LEGS AND FEET-The legs and feet are of great importance.
4381_14897_000009_000013	The fore-legs should be perfectly straight, strong, and heavy in bone; elbows close to the body; fore-feet round, compact with well-arched toes (cat-footed), and round, tough, elastic pads.	The fore legs should be perfectly straight, strong, and heavy in bone; elbows close to the body; fore feet round, compact with well arched toes (cat footed), and round, tough, elastic pads.
4381_14897_000009_000016	TAIL--The tail should not be too long, strong at the insertion, and gradually tapering towards the end, free from coarseness.	TAIL-The tail should not be too long, strong at the insertion, and gradually tapering towards the end, free from coarseness.
4381_14897_000009_000017	It should not be inserted too low down, but carried with a slight curve upwards, and never curled.	It should not be inserted too low down, but carried with a slight curve upwards, and never curled.
4381_14897_000009_000018	It should be spotted, the more profusely the better.	It should be spotted, the more profusely the better.
4381_14897_000009_000020	COLOUR AND MARKINGS--These are most important points.	COLOUR AND MARKINGS-These are most important points.
4381_14897_000009_000021	The ground colour in both varieties should be pure white, very decided, and not intermixed.	The ground colour in both varieties should be pure white, very decided, and not intermixed.
4381_14897_000009_000023	The spots should not intermingle, but be as round and well-defined as possible, the more distinct the better; in size they should be from that of a sixpence to a florin.	The spots should not intermingle, but be as round and well defined as possible, the more distinct the better; in size they should be from that of a sixpence to a florin.
4381_14897_000009_000025	WEIGHT--Dogs, 55 lbs.; bitches, 50 lbs.	WEIGHT-Dogs, fifty five pounds.; bitches, fifty pounds.
