1903_132499_000000_000000	"What do you want here?" he said, without moving or changing his position.	"What do you want here?" he said, without moving or changing his position.	false	0	4.2	24.16053
1903_132499_000001_000000	"Nothing, brother, good morning," answered Svidrigailov.	"Nothing, brother, good morning," answered Svidrigailov.	false	4.2	6.165	23.289753
1903_132499_000002_000000	"This isn't the place."	"This isn't the place."	false	6.165	7.44	13
1903_132499_000003_000000	"I am going to foreign parts, brother."	"I am going to foreign parts, brother."	false	7.44	9.69	21.001122
1903_132499_000004_000000	"To foreign parts?"	"To foreign parts?"	false	9.69	10.14	18
1903_132499_000005_000000	"To America."	"To America."	false	10.14	10.44	27
1903_132499_000006_000000	"America."	"America."	false	10.44	10.59	-20
1903_132499_000007_000000	Svidrigailov took out the revolver and cocked it.	Svidrigailov took out the revolver and cocked it.	false	10.59	11.64	19
1903_132499_000007_000001	Achilles raised his eyebrows.	Achilles raised his eyebrows.	false	11.64	12.15	15
1903_132499_000008_000000	"I say, this is not the place for such jokes!"	"I say, this is not the place for such jokes!"	false	12.15	13.86	23.470703
1903_132499_000009_000000	"Why shouldn't it be the place?"	"Why shouldn't it be the place?"	false	13.86	15.69	24.159166
1903_132499_000010_000000	"Because it isn't."	"Because it isn't."	false	15.69	16.59	25.81906
1903_132499_000011_000000	"Well, brother, I don't mind that.	"Well, brother, I don't mind that.	false	16.59	18.42	19.978447
1903_132499_000011_000001	It's a good place.	It's a good place.	false	18.42	19.65	22
1903_132499_000011_000002	When you are asked, you just say he was going, he said, to America."	When you are asked, you just say he was going, he said, to America."	false	19.65	23.91	22.851158
1903_132499_000012_000000	He put the revolver to his right temple.	He put the revolver to his right temple.	false	23.91	26.37	20.139904
1903_132499_000013_000000	"You can't do it here, it's not the place," cried Achilles, rousing himself, his eyes growing bigger and bigger.	"You can't do it here, it's not the place," cried Achilles, rousing himself, his eyes growing bigger and bigger.	false	26.37	32.16	22.734612
1903_132499_000014_000000	Svidrigailov pulled the trigger.	Svidrigailov pulled the trigger.	false	32.16	33.39	26.743956
1903_132499_000015_000000	CHAPTER VII	CHAPTER seven	true	33.39	34.78	25.912352
1903_132499_000016_000000	The same day, about seven o'clock in the evening, Raskolnikov was on his way to his mother's and sister's lodging--the lodging in Bakaleyev's house which Razumihin had found for them.	The same day, about seven o'clock in the evening, Raskolnikov was on his way to his mother's and sister's lodging-the lodging in Bakaleyev's house which Razumihin had found for them.	true	37.88	51.58	21.761501
1903_132499_000016_000001	The stairs went up from the street.	The stairs went up from the street.	true	52.31	54.58	26.986317
1903_132499_000016_000002	Raskolnikov walked with lagging steps, as though still hesitating whether to go or not.	Raskolnikov walked with lagging steps, as though still hesitating whether to go or not.	true	55.04	61.39	22.854328
1903_132499_000016_000003	But nothing would have turned him back: his decision was taken.	But nothing would have turned him back: his decision was taken.	true	62.21	66.79	25.243986
1903_132499_000017_000000	"Besides, it doesn't matter, they still know nothing," he thought, "and they are used to thinking of me as eccentric."	"Besides, it doesn't matter, they still know nothing," he thought, "and they are used to thinking of me as eccentric."	true	68.66	76.96	22.736103
1903_132499_000018_000000	He was appallingly dressed: his clothes torn and dirty, soaked with a night's rain.	He was appallingly dressed: his clothes torn and dirty, soaked with a night's rain.	true	78.41	85	21.515411
1903_132499_000018_000001	His face was almost distorted from fatigue, exposure, the inward conflict that had lasted for twenty-four hours.	His face was almost distorted from fatigue, exposure, the inward conflict that had lasted for twenty four hours.	true	85.7	95.56	22.394997
1903_132499_000018_000002	He had spent all the previous night alone, God knows where.	He had spent all the previous night alone, God knows where.	true	96.17	100.42	22.35682
1903_132499_000018_000003	But anyway he had reached a decision.	But anyway he had reached a decision.	true	101.06	104.23	19.66495
