8848_293957_000001_000000	THE DIARY	THE DIARY
8848_293957_000002_000000	Before Miss Berengaria could communicate with Durham, he had left the castle for town.	Before Miss Berengaria could communicate with Durham, he had left the castle for town.
8848_293957_000003_000002	We have accepted him as Bernard, and when you come down you can question him either in that character or as Michael.	We have accepted him as Bernard, and when you come down you can question him either in that character or as Michael.
8848_293957_000003_000003	To tell you the truth, I am sorry for the boy--he is only twenty-one or thereabouts, and I think he has been misguided.	To tell you the truth, I am sorry for the boy-he is only twenty one or thereabouts, and I think he has been misguided.
8848_293957_000003_000005	The servants--with the exception of my own especial maid, Maria Tait--know nothing of the man's presence in the turret chamber.	The servants-with the exception of my own especial maid, Maria Tait-know nothing of the man's presence in the turret chamber.
8848_293957_000003_000006	And you may be sure that I am taking care Jerry Moon learns nothing.	And you may be sure that I am taking care Jerry Moon learns nothing.
8848_293957_000003_000009	Nor do I wish Bernard to know.	Nor do I wish Bernard to know.
8848_293957_000003_000010	With his impetuosity, he would probably come over at once, and run the chance of arrest. The whole matter is in your hands, Durham, so write and tell me what I am to do.	With his impetuosity, he would probably come over at once, and run the chance of arrest. The whole matter is in your hands, Durham, so write and tell me what I am to do.
8848_293957_000003_000011	At all events I have a fast hold of Bernard's double, and you may be sure I shall not allow him to go until this mystery is cleared up."	At all events I have a fast hold of Bernard's double, and you may be sure I shall not allow him to go until this mystery is cleared up."
8848_293957_000004_000000	In reply to this pressing epistle, Durham wrote, telling Miss Berengaria to wait for three or four days.	In reply to this pressing epistle, Durham wrote, telling Miss Berengaria to wait for three or four days.
8848_293957_000004_000001	He was advertising for Tolomeo, and hoped to see him at his office.	He was advertising for Tolomeo, and hoped to see him at his office.
8848_293957_000004_000003	The examination of Michael--which Durham proposed to make, would then be rendered much easier.	The examination of Michael-which Durham proposed to make, would then be rendered much easier.
8848_293957_000004_000004	The lawyer, in conclusion, quite agreed with Miss Plantagenet that Conniston and Bernard should not be told.	The lawyer, in conclusion, quite agreed with Miss Plantagenet that Conniston and Bernard should not be told.
8848_293957_000004_000005	"I hope to be with you by the end of the week," he finished.	"I hope to be with you by the end of the week," he finished.
8848_293957_000005_000000	"Deuce take the man," said Miss Berengaria, rubbing her nose.	"Deuce take the man," said Miss Berengaria, rubbing her nose.
8848_293957_000005_000001	"Does he think I can wait all that time?"	"Does he think I can wait all that time?"
8848_293957_000006_000001	"And this poor creature is so weak, that I do not think he will be able to speak much for a few days.	"And this poor creature is so weak, that I do not think he will be able to speak much for a few days.
8848_293957_000008_000000	"Oh, he is quite convinced of that," said Alice, quickly.	"Oh, he is quite convinced of that," said Alice, quickly.
8848_293957_000008_000001	"I suppose he hoped I would think his altered looks might induce me to overlook any lack of resemblance to Bernard."	"I suppose he hoped I would think his altered looks might induce me to overlook any lack of resemblance to Bernard."
8848_293957_000010_000000	"Perhaps that is why he holds his tongue," said Alice, rising.	"Perhaps that is why he holds his tongue," said Alice, rising.
8848_293957_000011_000000	"I suppose we must," said Miss Berengaria, dolefully.	"I suppose we must," said Miss Berengaria, dolefully.
8848_293957_000011_000001	"Drat the whole business!	"Drat the whole business!
8848_293957_000011_000002	Was there ever such a coil?"	Was there ever such a coil?"
8848_293957_000012_000000	"Well then, aunt, will you leave it alone?"	"Well then, aunt, will you leave it alone?"
8848_293957_000013_000000	"Certainly not.	"Certainly not.
8848_293957_000013_000001	I intend to see the thing through.	I intend to see the thing through.
8848_293957_000013_000002	Owing to my reticence to Sir Simon about your parents, Alice, I am really responsible for the whole business, so I will keep working at it until Bernard is out of danger and married to you."	Owing to my reticence to Sir Simon about your parents, Alice, I am really responsible for the whole business, so I will keep working at it until Bernard is out of danger and married to you."
8848_293957_000014_000000	"Ah!" sighed Miss Malleson.	"Ah!" sighed Miss Malleson.
8848_293957_000014_000001	"And when will that be?"	"And when will that be?"
