922_132299_000002_000000	Execution	Execution
922_132299_000003_000001	There were periods when fear clogged his throat and left him gasping with the need to scream and beat his cell walls.	There were periods when fear clogged his throat and left him gasping with the need to scream and beat his cell walls.
922_132299_000003_000002	There were also times when it didn't seem to matter, and when his only thoughts were for the villages and the plague.	There were also times when it didn't seem to matter, and when his only thoughts were for the villages and the plague.
922_132299_000004_000000	They brought him the papers, where he was painted as a monster beside whom Jack the Ripper and Albrecht Delier were gentle amateurs.	They brought him the papers, where he was painted as a monster beside whom Jack the Ripper and Albrecht Delier were gentle amateurs.
922_132299_000004_000001	They were trying to focus all fear and resentment on him.	They were trying to focus all fear and resentment on him.
922_132299_000004_000002	Maybe it was working. There were screaming crowds outside the jail, and the noise of their hatred was strong enough to carry through even the atmosphere of Mars. But there were also signs that the Lobby was worried, as if afraid that some attempt might still be made to rescue him.	Maybe it was working. There were screaming crowds outside the jail, and the noise of their hatred was strong enough to carry through even the atmosphere of Mars. But there were also signs that the Lobby was worried, as if afraid that some attempt might still be made to rescue him.
922_132299_000005_000000	He'd looked forward to the trip to the airport as a way of judging public reaction.	He'd looked forward to the trip to the airport as a way of judging public reaction.
922_132299_000005_000001	But apparently the Lobby had no desire to test that. The guards led him up to the roof of the jail, where a rocket was waiting.	But apparently the Lobby had no desire to test that. The guards led him up to the roof of the jail, where a rocket was waiting.
922_132299_000005_000002	The landing space was too small for one of the station shuttles, but a little Northport-Southport shuttle was parked there after what must have been a difficult set-down.	The landing space was too small for one of the station shuttles, but a little Northport Southport shuttle was parked there after what must have been a difficult set down.
922_132299_000005_000003	The guards tested Doc's manacles and forced him into the shuttle.	The guards tested Doc's manacles and forced him into the shuttle.
922_132299_000006_000000	Inside, Chris was waiting, carrying an official automatic.	Inside, Chris was waiting, carrying an official automatic.
922_132299_000006_000001	There was also a young pilot, looking nervous and unhappy.	There was also a young pilot, looking nervous and unhappy.
922_132299_000006_000002	He was muttering under his breath as the guards locked Doc's legs to a seat and left.	He was muttering under his breath as the guards locked Doc's legs to a seat and left.
922_132299_000007_000000	"All right," Chris ordered.	"All right," Chris ordered.
922_132299_000007_000001	"Up ship!"	"Up ship!"
922_132299_000008_000000	"I tell you we're overweight with you.	"I tell you we're overweight with you.
922_132299_000008_000001	I wasn't counting on three for the trip," the pilot protested.	I wasn't counting on three for the trip," the pilot protested.
922_132299_000008_000002	"The only thing that will get this into orbit with the station is faith.	"The only thing that will get this into orbit with the station is faith.
922_132299_000008_000003	I'm loaded with every drop of fuel she'll hold and it still isn't enough."	I'm loaded with every drop of fuel she'll hold and it still isn't enough."
922_132299_000009_000000	"That's your problem," Chris told him firmly.	"That's your problem," Chris told him firmly.
922_132299_000009_000001	"You've got your orders, and so have I. Up ship!"	"You've got your orders, and so have i Up ship!"
922_132299_000010_000001	Chris had never been afraid to do what she felt she should.	Chris had never been afraid to do what she felt she should.
922_132299_000010_000002	The pilot stared at her doubtfully and finally turned back to his controls, still muttering.	The pilot stared at her doubtfully and finally turned back to his controls, still muttering.
922_132299_000011_000000	The shuttle lifted sluggishly, but there was no great difficulty.	The shuttle lifted sluggishly, but there was no great difficulty.
922_132299_000011_000001	Doc could see that there was even some fuel remaining when they slipped into the tube at the orbital station.	Doc could see that there was even some fuel remaining when they slipped into the tube at the orbital station.
922_132299_000011_000002	Chris went out, and other guards came in to free him.	Chris went out, and other guards came in to free him.
922_132299_000012_000000	"So long, Dr. Feldman," the pilot called softly as they led him out. Then the guards shoved him through the airlock into the station.	"So long, dr Feldman," the pilot called softly as they led him out. Then the guards shoved him through the airlock into the station.
922_132299_000013_000000	He grinned wryly.	He grinned wryly.
922_132299_000014_000000	He roamed the cabin until he found a little collapsible table.	He roamed the cabin until he found a little collapsible table.
922_132299_000014_000001	He set the electron microscope up on that and plugged it in.	He set the electron microscope up on that and plugged it in.
922_132299_000014_000002	It seemed a shame that good equipment should be wasted along with his life.	It seemed a shame that good equipment should be wasted along with his life.
922_132299_000014_000003	He wondered if they would really throw it out into space with him.	He wondered if they would really throw it out into space with him.
922_132299_000014_000004	Probably they would.	Probably they would.
922_132299_000015_000000	He pushed a button on the call board over the table and asked for the steward.	He pushed a button on the call board over the table and asked for the steward.
922_132299_000015_000001	There was a long wait, as if the procedure were being checked with some authority, but finally he received a surly acknowledgement. "Steward.	There was a long wait, as if the procedure were being checked with some authority, but finally he received a surly acknowledgement. "Steward.
922_132299_000016_000000	"How's the chance of getting some food?"	"How's the chance of getting some food?"
922_132299_000017_000000	"You're on first-class."	"You're on first-class."
922_132299_000018_000000	They could afford it, Doc decided.	They could afford it, Doc decided.
922_132299_000018_000001	He wouldn't cost them much, considering the distance he was going.	He wouldn't cost them much, considering the distance he was going.
922_132299_000018_000002	"Bring me two complete dinners--one Earth-normal and one Mars-normal."	"Bring me two complete dinners-one Earth normal and one Mars normal."
922_132299_000019_000000	"Okay, Feldman.	"Okay, Feldman.
922_132299_000020_000000	A sharp click interrupted him.	A sharp click interrupted him.
922_132299_000020_000001	"That's enough, Steward.	"That's enough, Steward.
922_132299_000020_000002	Captain Everts speaking.	Captain Everts speaking.
922_132299_000020_000003	Dr. Feldman, you have my apologies.	dr Feldman, you have my apologies.
922_132299_000020_000004	Until you reach your destination, you are my passenger and entitled to every consideration of any other passenger except freedom of movement through the ship.	Until you reach your destination, you are my passenger and entitled to every consideration of any other passenger except freedom of movement through the ship.
922_132299_000020_000005	I am always available for legitimate complaints."	I am always available for legitimate complaints."
922_132299_000021_000000	Feldman shook his head.	Feldman shook his head.
922_132299_000021_000001	He'd heard of such men.	He'd heard of such men.
922_132299_000021_000002	But he'd thought the species extinct.	But he'd thought the species extinct.
922_132299_000022_000000	The steward brought his food in a thoroughly chastened manner.	The steward brought his food in a thoroughly chastened manner.
922_132299_000022_000001	He managed to find space for it and came to attention.	He managed to find space for it and came to attention.
922_132299_000023_000000	For a moment, as the smell of real steak reached him, Doc regretted the fact that his metabolism had been switched.	For a moment, as the smell of real steak reached him, Doc regretted the fact that his metabolism had been switched.
922_132299_000023_000001	Then he shrugged.	Then he shrugged.
922_132299_000023_000002	A little wouldn't hurt him, though there was no proper nourishment in it.	A little wouldn't hurt him, though there was no proper nourishment in it.
922_132299_000023_000003	He squeezed some of the gravy and bits of meat into one of his bottles, sticking to his purpose; then he fell to on the rest.	He squeezed some of the gravy and bits of meat into one of his bottles, sticking to his purpose; then he fell to on the rest.
922_132299_000023_000004	But after a few bites, it was queerly unsatisfactory.	But after a few bites, it was queerly unsatisfactory.
922_132299_000023_000005	The seemingly unappealing Mars-normal ragout suited his current tastes better, after all.	The seemingly unappealing Mars normal ragout suited his current tastes better, after all.
922_132299_000024_000000	Once the steward had cleared away the dishes, Doc went to work.	Once the steward had cleared away the dishes, Doc went to work.
922_132299_000024_000001	It was better than wasting his time in dread.	It was better than wasting his time in dread.
922_132299_000024_000002	He might even be able to leave some notes behind.	He might even be able to leave some notes behind.
922_132299_000025_000000	A gong sounded, and a red light warned him that acceleration was due.	A gong sounded, and a red light warned him that acceleration was due.
922_132299_000025_000001	He finished with his bottles, put them into the incubator, and piled into his bunk, swallowing one of the tablets of morphetal the ship furnished.	He finished with his bottles, put them into the incubator, and piled into his bunk, swallowing one of the tablets of morphetal the ship furnished.
922_132299_000026_000000	Acceleration had ended, and a simple breakfast was waiting when he awoke.	Acceleration had ended, and a simple breakfast was waiting when he awoke.
