2589_22574_000000_000000	Title: St. George and St. Michael Vol.	Title: saint George and saint Michael vol	false	1.53	5.01	22.399384
2589_22574_000000_000001	I	I	false	5.01	5.31	11
2589_22574_000001_000000	Author: George MacDonald	Author: George MacDonald	false	5.31	6.3	15.499953
2589_22574_000002_000000	Release Date: May, 2004 [EBook #5750] [Yes, we are more than one year ahead of schedule] [This file was first posted on August 23, 2002]	Release Date: May, two thousand four [EBook # five thousand seven hundred fifty] [Yes, we are more than one year ahead of schedule] [This file was first posted on august twenty third two thousand two]	false	6.3	15.9	21.355003
2589_22574_000003_000000	Edition: 10	Edition: ten	false	15.9	16.35	30
2589_22574_000004_000000	Language: English	Language: English	false	16.35	16.8	16.080956
2589_22574_000005_000000	Character set encoding: ASCII	Character set encoding: ASCII	false	16.8	17.67	22.168617
2589_22574_000006_000000	*** START OF THE PROJECT GUTENBERG EBOOK ST.	asterisk asterisk asterisk START OF THE PROJECT GUTENBERG EBOOK st	false	17.67	17.805	6
2589_22574_000006_000001	GEORGE AND ST.	GEORGE AND st	false	17.805	18.45	11
2589_22574_000006_000002	MICHAEL ***	MICHAEL asterisk asterisk asterisk	false	18.45	18.87	-20
2589_22574_000007_000000	Produced by Charles Aldarondo, Charles Franks and the Distributed Proofreading Team	Produced by Charles Aldarondo, Charles Franks and the Distributed Proofreading Team	false	18.87	20.04	100
2589_22574_000008_000000	ST.	st	false	20.04	20.16	14.604608
2589_22574_000008_000001	GEORGE AND ST.	GEORGE AND st	false	20.16	21	14
2589_22574_000008_000002	MICHAEL	MICHAEL	false	21	23.55	19.063995
2589_22574_000009_000000	BY GEORGE MACDONALD	BY GEORGE MACDONALD	true	23.55	24.93	23.328165
2589_22574_000010_000000	IN THREE VOLUMES	IN THREE VOLUMES	false	24.93	25.2	-20
2589_22574_000011_000000	VOL. I.	vol one	false	25.2	25.38	-20
2589_22574_000012_000000	LONDON	LONDON	false	25.38	25.47	-5
2589_22574_000013_000000	1876	eighteen seventy six	false	25.47	25.74	-20
2589_22574_000014_000000	CONTENTS OF VOL.	CONTENTS OF vol	false	25.74	26.01	-20
2589_22574_000014_000001	I.	I.	false	26.01	26.1	-20
2589_22574_000015_000000	CHAPTER I. DOROTHY AND RICHARD.	CHAPTER one DOROTHY AND RICHARD.	true	26.1	29.13	24.39911
2589_22574_000016_000000	CHAPTER II.	CHAPTER two.	false	29.13	29.13	
2589_22574_000016_000001	RICHARD AND HIS FATHER.	RICHARD AND HIS FATHER.	false	29.13	29.16	-20
2589_22574_000017_000000	CHAPTER III.	CHAPTER three.	false	29.16	29.19	-20
2589_22574_000017_000001	THE WITCH.	THE WITCH.	false	29.19	29.19	
2589_22574_000018_000000	CHAPTER IV.	CHAPTER four.	false	29.19	29.22	-20
2589_22574_000018_000001	A CHAPTER OF FOOLS.	A CHAPTER OF FOOLS.	false	29.22	29.25	-20
2589_22574_000019_000000	CHAPTER V. ANIMADVERSIONS.	CHAPTER five a n i m a d v e r s i o n s.	false	29.25	29.4	-3
2589_22574_000020_000000	CHAPTER VI.	CHAPTER six.	false	29.4	29.43	-20
2589_22574_000020_000001	PREPARATIONS.	PREPARATIONS.	false	29.43	29.43	
2589_22574_000021_000000	CHAPTER VII.	CHAPTER seven.	false	29.43	29.46	0
2589_22574_000021_000001	REFLECTIONS.	REFLECTIONS.	false	29.46	29.46	
2589_22574_000022_000000	CHAPTER VIII.	CHAPTER eight.	false	29.46	29.46	
2589_22574_000022_000001	AN ADVENTURE.	AN ADVENTURE.	false	29.46	29.49	5
2589_22574_000023_000000	CHAPTER IX.	CHAPTER nine.	false	29.49	29.52	-20
2589_22574_000023_000001	LOVE AND WAR.	LOVE AND WAR.	false	29.52	29.52	
2589_22574_000024_000000	CHAPTER X. DOROTHY'S REFUGE.	CHAPTER ten DOROTHY'S REFUGE.	false	29.52	29.58	-1
2589_22574_000025_000000	CHAPTER XI.	CHAPTER eleven.	false	29.58	29.58	
2589_22574_000025_000001	RAGLAN CASTLE.	RAGLAN CASTLE.	false	29.58	29.61	-20
2589_22574_000026_000000	CHAPTER XII.	CHAPTER twelve.	false	29.61	29.61	
2589_22574_000026_000001	THE TWO MARQUISES.	THE TWO MARQUISES.	false	29.61	29.64	-2
2589_22574_000027_000000	CHAPTER XIII.	CHAPTER thirteen.	false	29.64	29.67	-20
2589_22574_000027_000001	THE MAGICIAN'S VAULT.	THE MAGICIAN'S VAULT.	false	29.67	29.7	-20
2589_22574_000028_000000	CHAPTER XIV.	CHAPTER fourteen.	false	29.7	29.7	
2589_22574_000028_000001	SEVERAL PEOPLE.	SEVERAL PEOPLE.	false	29.7	29.73	-1
2589_22574_000029_000000	CHAPTER XV.	CHAPTER fifteen.	false	29.73	29.76	-20
2589_22574_000029_000001	HUSBAND AND WIFE.	HUSBAND AND WIFE.	false	29.76	29.79	1
2589_22574_000030_000000	CHAPTER XVI.	CHAPTER sixteen.	false	29.79	29.79	
2589_22574_000030_000001	DOROTHY'S INITIATION.	DOROTHY'S INITIATION.	false	29.79	29.82	-4
2589_22574_000031_000000	ST.	st	false	29.82	29.82	
2589_22574_000031_000001	GEORGE AND ST.	GEORGE AND st	false	29.82	29.85	-20
2589_22574_000031_000002	MICHAEL.	MICHAEL.	false	29.85	29.85	
2589_22574_000032_000000	CHAPTER I.	CHAPTER one	false	29.85	30.36	18
2589_22574_000033_000000	DOROTHY AND RICHARD.	DOROTHY AND RICHARD.	false	30.36	31.71	-7
2589_22574_000034_000000	It was the middle of autumn, and had rained all day.	It was the middle of autumn, and had rained all day.	true	31.71	34.93	22.705042
2589_22574_000034_000001	Through the lozenge-panes of the wide oriel window the world appeared in the slowly gathering dusk not a little dismal.	Through the lozenge panes of the wide oriel window the world appeared in the slowly gathering dusk not a little dismal.	true	35.72	42.91	19
2589_22574_000034_000002	The drops that clung trickling to the dim glass added rain and gloom to the landscape beyond, whither the eye passed, as if vaguely seeking that help in the distance, which the dripping hollyhocks and sodden sunflowers bordering the little lawn, or the honeysuckle covering the wide porch, from which the slow rain dropped ceaselessly upon the pebble-paving below, could not give--steepy slopes, hedge-divided into small fields, some green and dotted with red cattle, others crowded with shocks of bedraggled and drooping corn, which looked suffering and patient.	The drops that clung trickling to the dim glass added rain and gloom to the landscape beyond, whither the eye passed, as if vaguely seeking that help in the distance, which the dripping hollyhocks and sodden sunflowers bordering the little lawn, or the honeysuckle covering the wide porch, from which the slow rain dropped ceaselessly upon the pebble paving below, could not give-steepy slopes, hedge divided into small fields, some green and dotted with red cattle, others crowded with shocks of bedraggled and drooping corn, which looked suffering and patient.	true	43.34	81.67	21.526077
2589_22574_000035_000000	The room to which the window having this prospect belonged was large and low, with a dark floor of uncarpeted oak.	The room to which the window having this prospect belonged was large and low, with a dark floor of uncarpeted oak.	true	82.79	90.43	21.320475
2589_22574_000035_000001	It opened immediately upon the porch, and although a good fire of logs blazed on the hearth, was chilly to the sense of the old man, who, with his feet on the skin of a fallow-deer, sat gazing sadly into the flames, which shone rosy through the thin hands spread out before them.	It opened immediately upon the porch, and although a good fire of logs blazed on the hearth, was chilly to the sense of the old man, who, with his feet on the skin of a fallow deer, sat gazing sadly into the flames, which shone rosy through the thin hands spread out before them.	false	91.16	108.85	22.226925
2589_22574_000035_000002	At the opposite corner of the great low-arched chimney sat a lady past the prime of life, but still beautiful, though the beauty was all but merged in the loveliness that rises from the heart to the face of such as have taken the greatest step in life--that is, as the old proverb says, the step out of doors.	At the opposite corner of the great low arched chimney sat a lady past the prime of life, but still beautiful, though the beauty was all but merged in the loveliness that rises from the heart to the face of such as have taken the greatest step in life-that is, as the old proverb says, the step out of doors.	true	110.06	130.57	23.14726
2589_22574_000035_000003	She was plainly yet rather richly dressed, in garments of an old-fashioned and well-preserved look.	She was plainly yet rather richly dressed, in garments of an old-fashioned and well preserved look.	true	131.33	137.74	22.570398
2589_22574_000035_000004	Her hair was cut short above her forehead, and frizzed out in bunches of little curls on each side.	Her hair was cut short above her forehead, and frizzed out in bunches of little curls on each side.	true	138.56	144.82	22.609251
2589_22574_000035_000005	On her head was a covering of dark stuff, like a nun's veil, which fell behind and on her shoulders.	On her head was a covering of dark stuff, like a nun's veil, which fell behind and on her shoulders.	true	145.28	151.66	19.956394
2589_22574_000035_000006	Close round her neck was a string of amber beads, that gave a soft harmonious light to her complexion.	Close round her neck was a string of amber beads, that gave a soft harmonious light to her complexion.	true	152.3	158.77	22.777369
2589_22574_000035_000007	Her dark eyes looked as if they found repose there, so quietly did they rest on the face of the old man, who was plainly a clergyman.	Her dark eyes looked as if they found repose there, so quietly did they rest on the face of the old man, who was plainly a clergyman.	false	159.17	167.71	24.01687
