6956_76046_000000_000000	"Baths and aqueducts," Miss Grammont compared.	"Baths and aqueducts," Miss Grammont compared.	true	145.02	148.03	24.155657
6956_76046_000000_000001	"Rome of the Empire comes nearest to it...."	"Rome of the Empire comes nearest to it...."	true	148.07	150.55	20.4297
6956_76046_000001_000000	As soon as tea was over, Dr. Martineau realized, they meant to walk round and about Salisbury.	As soon as tea was over, dr Martineau realized, they meant to walk round and about Salisbury.	true	150.89	157.21	21
6956_76046_000001_000001	He foresaw that walk with the utmost clearness.	He foresaw that walk with the utmost clearness.	true	157.46	160.21	22.183401
6956_76046_000001_000002	In front and keeping just a little beyond the range of his intervention, Sir Richmond would go with Miss Grammont; he himself and Miss Seyffert would bring up the rear.	In front and keeping just a little beyond the range of his intervention, Sir Richmond would go with Miss Grammont; he himself and Miss Seyffert would bring up the rear.	true	160.88	169.78	20
6956_76046_000001_000003	"If I do," he muttered, "I'll be damned!" an unusually strong expression for him.	"If I do," he muttered, "I'll be damned!" an unusually strong expression for him.	true	170.06	175.12	18
6956_76046_000002_000000	"You said--?" asked Miss Seyffert.	"You said-?" asked Miss Seyffert.	true	175.4	177.31	21.676973
6956_76046_000003_000000	"That I have some writing to do--before the post goes," said the doctor brightly.	"That I have some writing to do-before the post goes," said the doctor brightly.	true	177.38	181.63	20.08783
6956_76046_000004_000000	"Oh! come and see the cathedral!" cried Sir Richmond with ill-concealed dismay.	"Oh! come and see the cathedral!" cried Sir Richmond with ill concealed dismay.	false	181.79	186.67	19
6956_76046_000004_000001	He was, if one may put it in such a fashion, not looking at Miss Seyffert in the directest fashion when he said this.	He was, if one may put it in such a fashion, not looking at Miss Seyffert in the directest fashion when he said this.	true	186.74	193.15	20
6956_76046_000005_000000	"I'm afraid," said the doctor mulishly.	"I'm afraid," said the doctor mulishly.	false	193.49	195.465	19
6956_76046_000005_000001	"Impossible."	"Impossible."	true	195.465	196.45	20.960249
6956_76046_000006_000000	(With the unspoken addition of, "You try her for a bit.")	(With the unspoken addition of, "You try her for a bit.")	true	196.58	199.78	21.605839
6956_76046_000007_000000	Miss Grammont stood up.	Miss Grammont stood up.	true	199.88	201.075	28.496834
6956_76046_000007_000001	Everybody stood up.	Everybody stood up.	true	201.075	202.125	19.189589
6956_76046_000007_000002	"We can go first to look for shops," she said.	"We can go first to look for shops," she said.	true	202.125	204.28	18
6956_76046_000007_000003	"There's those things you want to buy, Belinda; a fountain pen and the little books.	"There's those things you want to buy, Belinda; a fountain pen and the little books.	true	204.35	207.69	14.858269
6956_76046_000007_000004	We can all go together as far as that.	We can all go together as far as that.	true	207.69	209.775	20
6956_76046_000007_000005	And while you are shopping, if you wouldn't mind getting one or two things for me...."	And while you are shopping, if you wouldn't mind getting one or two things for me...."	true	209.775	212.71	14
6956_76046_000008_000000	It became clear to Dr. Martineau that Sir Richmond was to be let off Belinda.	It became clear to dr Martineau that Sir Richmond was to be let off Belinda.	true	213.62	218.44	21.945862
6956_76046_000008_000001	It seemed abominably unjust.	It seemed abominably unjust.	true	218.48	220.72	19.638208
6956_76046_000008_000002	And it was also clear to him that he must keep closely to his own room or he might find Miss Seyffert drifting back alone to the hotel and eager to resume with him....	And it was also clear to him that he must keep closely to his own room or he might find Miss Seyffert drifting back alone to the hotel and eager to resume with him....	false	220.76	228.22	13
6956_76046_000009_000000	Well, a quiet time in his room would not be disagreeable.	Well, a quiet time in his room would not be disagreeable.	true	228.59	231.25	16
6956_76046_000009_000001	He could think over his notes....	He could think over his notes....	true	231.26	232.81	21.503525
6956_76046_000010_000000	But in reality he thought over nothing but the little speeches he would presently make to Sir Richmond about the unwarrantable, the absolutely unwarrantable, alterations that were being made without his consent in their common programme....	But in reality he thought over nothing but the little speeches he would presently make to Sir Richmond about the unwarrantable, the absolutely unwarrantable, alterations that were being made without his consent in their common programme....	true	233.21	245.05	14
6956_76046_000011_000000	For a long time Sir Richmond had met no one so interesting and amusing as this frank-minded young woman from America.	For a long time Sir Richmond had met no one so interesting and amusing as this frank minded young woman from America.	true	245.48	251.77	14
