4013_11734_000000_000000	The conditions were faithfully kept so far as the inhabitants were concerned; but Caesar, when he had seen Astor, whom he did not know before, was seized by a strange passion for this beautiful youth, who was like a woman: he kept him by his side in his own army, showing him honours befitting a young prince, and evincing before the eyes of all the strongest affection for him: one day Astor disappeared, just as Caracciuolo's bride had disappeared, and no one knew what had become of him; Caesar himself appeared very uneasy, saying that he had no doubt made his escape somewhere, and in order to give credence to this story, he sent out couriers to seek him in all directions.	The conditions were faithfully kept so far as the inhabitants were concerned; but Caesar, when he had seen Astor, whom he did not know before, was seized by a strange passion for this beautiful youth, who was like a woman: he kept him by his side in his own army, showing him honours befitting a young prince, and evincing before the eyes of all the strongest affection for him: one day Astor disappeared, just as Caracciuolo's bride had disappeared, and no one knew what had become of him; Caesar himself appeared very uneasy, saying that he had no doubt made his escape somewhere, and in order to give credence to this story, he sent out couriers to seek him in all directions.	false	0	7.32	20.024588
4013_11734_000001_000000	A year after this double disappearance, there was picked up in the Tiber, a little below the Castle Sant' Angelo, the body of a beautiful young woman, her hands bound together behind her back, and also the corpse of a handsome youth with the bowstring he had been strangled with tied round his neck.	A year after this double disappearance, there was picked up in the Tiber, a little below the Castle Sant' Angelo, the body of a beautiful young woman, her hands bound together behind her back, and also the corpse of a handsome youth with the bowstring he had been strangled with tied round his neck.	false	7.32	13.26	21.170805
4013_11734_000001_000001	The girl was Caracciuolo's bride, the young man was Astor.	The girl was Caracciuolo's bride, the young man was Astor.	false	13.26	13.98	32.685024
4013_11734_000002_000000	During the last year both had been the slaves of Caesar's pleasures; now, tired of them, he had had them thrown into the Tiber.	During the last year both had been the slaves of Caesar's pleasures; now, tired of them, he had had them thrown into the Tiber.	false	13.98	15.72	16
4013_11734_000003_000000	The capture of Faenza had brought Caesar the title of Duke of Romagna, which was first bestowed on him by the pope in full consistory, and afterwards ratified by the King of Hungary, the republic of Venice, and the Kings of Castile and Portugal.	The capture of Faenza had brought Caesar the title of Duke of Romagna, which was first bestowed on him by the pope in full consistory, and afterwards ratified by the King of Hungary, the republic of Venice, and the Kings of Castile and Portugal.	false	15.72	21.99	18.561905
4013_11734_000003_000001	The news of the ratification arrived at Rome on the eve of the day on which the people are accustomed to keep the anniversary of the foundation of the Eternal City; this fete, which went back to the days of Pomponius Laetus, acquired a new splendour in their eyes from the joyful events that had just happened to their sovereign: as a sign of joy cannon were fired all day long; in the evening there were illuminations and bonfires, and during part of the night the Prince of Squillace, with the chief lords of the Roman nobility, marched about the streets, bearing torches, and exclaiming, "Long live Alexander!	The news of the ratification arrived at Rome on the eve of the day on which the people are accustomed to keep the anniversary of the foundation of the Eternal City; this fete, which went back to the days of Pomponius Laetus, acquired a new splendour in their eyes from the joyful events that had just happened to their sovereign: as a sign of joy cannon were fired all day long; in the evening there were illuminations and bonfires, and during part of the night the Prince of Squillace, with the chief lords of the Roman nobility, marched about the streets, bearing torches, and exclaiming, "Long live Alexander!	false	21.99	24.99	13
4013_11734_000003_000002	Long live Caesar!	Long live Caesar!	false	24.99	24.99	
4013_11734_000003_000003	Long live the Borgias!	Long live the Borgias!	false	24.99	25.56	18.80285
4013_11734_000003_000004	Long live the Orsini!	Long live the Orsini!	false	25.56	25.71	-20
4013_11734_000003_000005	Long live the Duke of Romagna!"	Long live the Duke of Romagna!"	false	25.71	25.98	-20
4013_11734_000004_000000	CHAPTER XII	CHAPTER twelve	true	25.98	27.04	20.040636
4013_11734_000005_000000	Caesar's ambition was only fed by victories: scarcely was he master of Faenza before, excited by the Mariscotti, old enemies of the Bentivoglio family, he cast his eyes upon Bologna; but Gian di Bentivoglio, whose ancestors had possessed this town from time immemorial, had not only made all preparations necessary for a long resistance, but he had also put himself under the protection of France; so, scarcely had he learned that Caesar was crossing the frontier of the Bolognese territory with his army, than he sent a courier to Louis XII to claim the fulfilment of his promise.	Caesar's ambition was only fed by victories: scarcely was he master of Faenza before, excited by the Mariscotti, old enemies of the Bentivoglio family, he cast his eyes upon Bologna; but Gian di Bentivoglio, whose ancestors had possessed this town from time immemorial, had not only made all preparations necessary for a long resistance, but he had also put himself under the protection of France; so, scarcely had he learned that Caesar was crossing the frontier of the Bolognese territory with his army, than he sent a courier to Louis the twelfth to claim the fulfilment of his promise.	false	28.16	61.36	20.479004
