1445_139397_000000_000000	CHAPTER 16 -- Sold Down the River	CHAPTER sixteen -- Sold Down the River	true	25.005	29.13	20.577976
1445_139397_000001_000000	_If you pick up a starving dog and make him prosperous, he will not bite you.	underscore If you pick up a starving dog and make him prosperous, he will not bite you.	false	29.13	37.75	21.369894
1445_139397_000001_000001	This is the principal difference between a dog and a man._ --Pudd'nhead Wilson's Calendar	This is the principal difference between a dog and a man.underscore --Pudd'nhead Wilson's Calendar	false	38.6	46.77	21.360203
1445_139397_000002_000000	_We all know about the habits of the ant, we know all about the habits of the bee, but we know nothing at all about the habits of the oyster.	underscore We all know about the habits of the ant, we know all about the habits of the bee, but we know nothing at all about the habits of the oyster.	false	46.77	60.46	17.652569
1445_139397_000002_000001	It seems almost certain that we have been choosing the wrong time for studying the oyster._ --Pudd'nhead Wilson's Calendar	It seems almost certain that we have been choosing the wrong time for studying the oyster.underscore --Pudd'nhead Wilson's Calendar	false	61.52	72.13	20.364521
1445_139397_000003_000000	When Roxana arrived, she found her son in such despair and misery that her heart was touched and her motherhood rose up strong in her.	When Roxana arrived, she found her son in such despair and misery that her heart was touched and her motherhood rose up strong in her.	false	74.9	85.06	18
1445_139397_000003_000001	He was ruined past hope now; his destruction would be immediate and sure, and he would be an outcast and friendless.	He was ruined past hope now; his destruction would be immediate and sure, and he would be an outcast and friendless.	false	85.73	95.95	22.884607
1445_139397_000003_000002	That was reason enough for a mother to love a child; so she loved him, and told him so.	That was reason enough for a mother to love a child; so she loved him, and told him so.	true	96.89	103.6	18
1445_139397_000003_000003	It made him wince, secretly--for she was a "nigger." That he was one himself was far from reconciling him to that despised race.	It made him wince, secretly-for she was a "nigger." That he was one himself was far from reconciling him to that despised race.	true	104.48	118.125	21.696335
1445_139397_000004_000000	Roxana poured out endearments upon him, to which he responded uncomfortably, but as well as he could.	Roxana poured out endearments upon him, to which he responded uncomfortably, but as well as he could.	true	118.125	126.22	22
1445_139397_000004_000001	And she tried to comfort him, but that was not possible.	And she tried to comfort him, but that was not possible.	true	126.77	131.41	22.98167
1445_139397_000004_000002	These intimacies quickly became horrible to him, and within the hour he began to try to get up courage enough to tell her so, and require that they be discontinued or very considerably modified.	These intimacies quickly became horrible to him, and within the hour he began to try to get up courage enough to tell her so, and require that they be discontinued or very considerably modified.	true	132.26	146.98	20
1445_139397_000004_000003	But he was afraid of her; and besides, there came a lull now, for she had begun to think.	But he was afraid of her; and besides, there came a lull now, for she had begun to think.	true	147.77	155.02	20.342266
1445_139397_000004_000004	She was trying to invent a saving plan.	She was trying to invent a saving plan.	true	156.05	159.52	20
1445_139397_000004_000005	Finally she started up, and said she had found a way out.	Finally she started up, and said she had found a way out.	true	160.55	165.04	20.111897
1445_139397_000004_000006	Tom was almost suffocated by the joy of this sudden good news.	Tom was almost suffocated by the joy of this sudden good news.	true	166.13	171.07	19
1445_139397_000004_000007	Roxana said:	Roxana said:	true	171.77	173.32	19.559887
1445_139397_000005_000000	"Here is de plan, en she'll win, sure.	"Here is de plan, en she'll win, sure.	false	173.84	176.82	18.045662
1445_139397_000005_000001	I's a nigger, en nobody ain't gwine to doubt it dat hears me talk.	I's a nigger, en nobody ain't gwine to doubt it dat hears me talk.	false	176.82	182.14	21.214203
1445_139397_000005_000002	I's wuth six hund'd dollahs.	I's wuth six hund'd dollahs.	false	182.57	186.15	21.648537
1445_139397_000005_000003	Take en sell me, en pay off dese gamblers."	Take en sell me, en pay off dese gamblers."	false	186.15	189.85	20.246029
1445_139397_000006_000000	Tom was dazed.	Tom was dazed.	true	191.6	193.51	22.884918
1445_139397_000006_000001	He was not sure he had heard aright.	He was not sure he had heard aright.	false	194	197.49	19.203796
1445_139397_000006_000002	He was dumb for a moment; then he said:	He was dumb for a moment; then he said:	true	197.49	200.5	19.008944
1445_139397_000007_000000	"Do you mean that you would be sold into slavery to save me?"	"Do you mean that you would be sold into slavery to save me?"	true	201.35	206.35	17.662626
1445_139397_000008_000000	"Ain't you my chile?	"Ain't you my chile?	false	207.5	209.13	18
1445_139397_000008_000001	En does you know anything dat a mother won't do for her chile?	En does you know anything dat a mother won't do for her chile?	false	209.13	214.56	19.390163
1445_139397_000008_000002	Day ain't nothin' a white mother won't do for her chile.	Day ain't nothin' a white mother won't do for her chile.	false	214.56	218.49	23.926994
1445_139397_000008_000003	Who made 'em so?	Who made 'em so?	false	218.49	219.6	17
1445_139397_000008_000004	De Lord done it.	De Lord done it.	false	219.6	221.43	12.252355
1445_139397_000008_000005	En who made de niggers?	En who made de niggers?	false	221.43	223.41	13.255883
1445_139397_000008_000006	De Lord made 'em.	De Lord made 'em.	false	223.41	225.33	15.9135275
1445_139397_000008_000007	In de inside, mothers is all de same.	In de inside, mothers is all de same.	false	225.33	229.54	19.034044
1445_139397_000008_000008	De good lord he made 'em so.	De good lord he made 'em so.	false	229.91	232.3	20.677893
1445_139397_000008_000009	I's gwine to be sole into slavery, en in a year you's gwine to buy yo' ole mammy free ag'in.	I's gwine to be sole into slavery, en in a year you's gwine to buy yo' ole mammy free ag'in.	false	232.7	240.21	17.202454
1445_139397_000008_000010	I'll show you how.	I'll show you how.	true	240.21	241.6	16.920938
1445_139397_000008_000011	Dat's de plan."	Dat's de plan."	true	241.61	243.07	28.524797
1445_139397_000009_000000	Tom's hopes began to rise, and his spirits along with them.	Tom's hopes began to rise, and his spirits along with them.	true	244.7	250.54	26.599436
1445_139397_000009_000001	He said:	He said:	true	251.24	252.07	22.38963
1445_139397_000010_000000	"It's lovely of you, Mammy--it's just--"	"It's lovely of you, Mammy-it's just-"	true	252.56	256.21	23.111753
1445_139397_000011_000000	"Say it ag'in!	"Say it ag'in!	false	256.64	257.79	18.154718
1445_139397_000011_000001	En keep on sayin' it!	En keep on sayin' it!	false	257.79	260.13	19.579424
1445_139397_000011_000002	It's all de pay a body kin want in dis worl', en it's mo' den enough.	It's all de pay a body kin want in dis worl', en it's mo' den enough.	false	260.13	266.085	18
1445_139397_000011_000003	Laws bless you, honey, when I's slav' aroun', en dey 'buses me, if I knows you's a-sayin' dat, 'way off yonder somers, it'll heal up all de sore places, en I kin stan' 'em."	Laws bless you, honey, when I's slav' aroun', en dey 'buses me, if I knows you's a sayin' dat, 'way off yonder somers, it'll heal up all de sore places, en I kin stan' 'em."	false	266.085	282	18.005293
1445_139397_000012_000000	"I DO say it again, Mammy, and I'll keep on saying it, too.	"I DO say it again, Mammy, and I'll keep on saying it, too.	true	282	286.72	19.237028
1445_139397_000012_000001	But how am I going to sell you?	But how am I going to sell you?	true	287.36	289.69	15.622256
1445_139397_000012_000002	You're free, you know."	You're free, you know."	true	289.79	291.31	19
1445_139397_000013_000000	"Much diff'rence dat make!	"Much diff'rence dat make!	false	292.22	294.585	21.05076
1445_139397_000013_000001	White folks ain't partic'lar.	White folks ain't partic'lar.	true	294.585	296.8	29.127808
1445_139397_000013_000002	De law kin sell me now if dey tell me to leave de state in six months en I don't go.	De law kin sell me now if dey tell me to leave de state in six months en I don't go.	false	297.2	303.13	17
1445_139397_000013_000003	You draw up a paper--bill o' sale--en put it 'way off yonder, down in de middle o' Kaintuck somers, en sign some names to it, en say you'll sell me cheap 'ca'se you's hard up; you'll find you ain't gwine to have no trouble.	You draw up a paper-bill o' sale-en put it 'way off yonder, down in de middle o' Kaintuck somers, en sign some names to it, en say you'll sell me cheap 'ca'se you's hard up; you'll find you ain't gwine to have no trouble.	false	303.77	321.01	19.281654
1445_139397_000013_000004	You take me up de country a piece, en sell me on a farm; dem people ain't gwine to ask no questions if I's a bargain."	You take me up de country a piece, en sell me on a farm; dem people ain't gwine to ask no questions if I's a bargain."	false	321.26	329.29	19.59998
1445_139397_000014_000000	Tom forged a bill of sale and sold his mother to an Arkansas cotton planter for a trifle over six hundred dollars.	Tom forged a bill of sale and sold his mother to an Arkansas cotton planter for a trifle over six hundred dollars.	true	331.07	340.66	19
1445_139397_000014_000001	He did not want to commit this treachery, but luck threw the man in his way, and this saved him the necessity of going up-country to hunt up a purchaser, with the added risk of having to answer a lot of questions, whereas this planter was so pleased with Roxy that he asked next to none at all.	He did not want to commit this treachery, but luck threw the man in his way, and this saved him the necessity of going up country to hunt up a purchaser, with the added risk of having to answer a lot of questions, whereas this planter was so pleased with Roxy that he asked next to none at all.	true	341.84	364.12	20.634762
1445_139397_000014_000002	Besides, the planter insisted that Roxy wouldn't know where she was, at first, and that by the time she found out she would already have been contented.	Besides, the planter insisted that Roxy wouldn't know where she was, at first, and that by the time she found out she would already have been contented.	true	364.94	375.34	18.78038
1445_139397_000015_000000	So Tom argued with himself that it was an immense advantaged for Roxy to have a master who was pleased with her, as this planter manifestly was.	So Tom argued with himself that it was an immense advantaged for Roxy to have a master who was pleased with her, as this planter manifestly was.	true	376.16	387.91	20
1445_139397_000015_000001	In almost no time his flowing reasonings carried him to the point of even half believing he was doing Roxy a splendid surreptitious service in selling her "down the river." And then he kept diligently saying to himself all the time: "It's for only a year.	In almost no time his flowing reasonings carried him to the point of even half believing he was doing Roxy a splendid surreptitious service in selling her "down the river." And then he kept diligently saying to himself all the time: "It's for only a year.	false	388.88	409.9	18.92104
1445_139397_000015_000002	In a year I buy her free again; she'll keep that in mind, and it'll reconcile her." Yes; the little deception could do no harm, and everything would come out right and pleasant in the end, anyway.	In a year I buy her free again; she'll keep that in mind, and it'll reconcile her." Yes; the little deception could do no harm, and everything would come out right and pleasant in the end, anyway.	true	410.09	426.52	19.828245
