1638_84448_000000_000000	"I will live in the Past, the Present, and the Future!" Scrooge repeated, as he scrambled out of bed.	"I will live in the Past, the Present, and the Future!" Scrooge repeated, as he scrambled out of bed.
1638_84448_000002_000000	"They are not torn down," cried Scrooge, folding one of his bed-curtains in his arms, "they are not torn down, rings and all.	"They are not torn down," cried Scrooge, folding one of his bed curtains in his arms, "they are not torn down, rings and all.
1638_84448_000002_000001	They are here--I am here--the shadows of the things that would have been, may be dispelled.	They are here-I am here-the shadows of the things that would have been, may be dispelled.
1638_84448_000002_000002	They will be.	They will be.
1638_84448_000004_000000	"I don't know what to do!" cried Scrooge, laughing and crying in the same breath; and making a perfect Laocooen of himself with his stockings.	"I don't know what to do!" cried Scrooge, laughing and crying in the same breath; and making a perfect Laocooen of himself with his stockings.
1638_84448_000005_000000	He had frisked into the sitting-room, and was now standing there: perfectly winded.	He had frisked into the sitting room, and was now standing there: perfectly winded.
1638_84448_000006_000000	"There's the saucepan that the gruel was in!" cried Scrooge, starting off again, and going round the fireplace. "There's the door, by which the Ghost of Jacob Marley entered!	"There's the saucepan that the gruel was in!" cried Scrooge, starting off again, and going round the fireplace. "There's the door, by which the Ghost of Jacob Marley entered!
1638_84448_000006_000002	There's the window where I saw the wandering Spirits!	There's the window where I saw the wandering Spirits!
1638_84448_000007_000000	Really, for a man who had been out of practice for so many years, it was a splendid laugh, a most illustrious laugh. The father of a long, long line of brilliant laughs!	Really, for a man who had been out of practice for so many years, it was a splendid laugh, a most illustrious laugh. The father of a long, long line of brilliant laughs!
1638_84448_000008_000002	I don't know anything.	I don't know anything.
1638_84448_000008_000003	I'm quite a baby.	I'm quite a baby.
1638_84448_000008_000004	Never mind.	Never mind.
1638_84448_000008_000005	I don't care.	I don't care.
1638_84448_000009_000000	He was checked in his transports by the churches ringing out the lustiest peals he had ever heard.	He was checked in his transports by the churches ringing out the lustiest peals he had ever heard.
1638_84448_000009_000002	Bell, dong, ding; hammer, clang, clash!	Bell, dong, ding; hammer, clang, clash!
1638_84448_000009_000003	Oh, glorious, glorious!	Oh, glorious, glorious!
1638_84448_000010_000001	No fog, no mist; clear, bright, jovial, stirring, cold; cold, piping for the blood to dance to; Golden sunlight; Heavenly sky; sweet fresh air; merry bells.	No fog, no mist; clear, bright, jovial, stirring, cold; cold, piping for the blood to dance to; Golden sunlight; Heavenly sky; sweet fresh air; merry bells.
1638_84448_000010_000002	Oh, glorious! Glorious!	Oh, glorious! Glorious!
1638_84448_000011_000000	"What's to-day!" cried Scrooge, calling downward to a boy in Sunday clothes, who perhaps had loitered in to look about him.	"What's to day!" cried Scrooge, calling downward to a boy in Sunday clothes, who perhaps had loitered in to look about him.
1638_84448_000012_000000	"EH?" returned the boy, with all his might of wonder.	"EH?" returned the boy, with all his might of wonder.
1638_84448_000013_000000	"What's to-day, my fine fellow?" said Scrooge.	"What's to day, my fine fellow?" said Scrooge.
1638_84448_000014_000000	"To-day!" replied the boy.	"To day!" replied the boy.
1638_84448_000015_000000	"It's Christmas Day!" said Scrooge to himself.	"It's Christmas Day!" said Scrooge to himself.
1638_84448_000015_000001	"I haven't missed it.	"I haven't missed it.
1638_84448_000015_000002	The Spirits have done it all in one night. They can do anything they like.	The Spirits have done it all in one night. They can do anything they like.
1638_84448_000015_000004	Of course they can.	Of course they can.
1638_84448_000016_000000	"Hallo!" returned the boy.	"Hallo!" returned the boy.
1638_84448_000017_000000	"Do you know the Poulterer's, in the next street but one, at the corner?" Scrooge inquired.	"Do you know the Poulterer's, in the next street but one, at the corner?" Scrooge inquired.
1638_84448_000019_000001	"A remarkable boy! Do you know whether they've sold the prize Turkey that was hanging up there?--Not the little prize Turkey: the big one?"	"A remarkable boy! Do you know whether they've sold the prize Turkey that was hanging up there?--Not the little prize Turkey: the big one?"
1638_84448_000020_000000	"What, the one as big as me?" returned the boy.	"What, the one as big as me?" returned the boy.
1638_84448_000021_000002	Yes, my buck!"	Yes, my buck!"
1638_84448_000023_000000	"Is it?" said Scrooge.	"Is it?" said Scrooge.
1638_84448_000023_000001	"Go and buy it."	"Go and buy it."
1638_84448_000024_000000	"Walk-ER!" exclaimed the boy.	"Walk ER!" exclaimed the boy.
1638_84448_000025_000000	"No, no," said Scrooge, "I am in earnest.	"No, no," said Scrooge, "I am in earnest.
1638_84448_000025_000002	Come back with the man, and I'll give you a shilling.	Come back with the man, and I'll give you a shilling.
1638_84448_000025_000003	Come back with him in less than five minutes and I'll give you half-a-crown!"	Come back with him in less than five minutes and I'll give you half a crown!"
1638_84448_000026_000000	The boy was off like a shot.	The boy was off like a shot.
