1392_128226_000000_000000	To all those belauded sages of the academic chairs, wisdom was sleep without dreams: they knew no higher significance of life.	To all those belauded sages of the academic chairs, wisdom was sleep without dreams: they knew no higher significance of life.	false	0	5.31	22.136406
1392_128226_000001_000000	Even at present, to be sure, there are some like this preacher of virtue, and not always so honourable: but their time is past.	Even at present, to be sure, there are some like this preacher of virtue, and not always so honourable: but their time is past.	false	5.31	7.92	21
1392_128226_000001_000001	And not much longer do they stand: there they already lie.	And not much longer do they stand: there they already lie.	false	7.92	9.18	22
1392_128226_000002_000000	Blessed are those drowsy ones: for they shall soon nod to sleep.--	Blessed are those drowsy ones: for they shall soon nod to sleep.--	false	9.18	10.53	13
1392_128226_000003_000000	Thus spake Zarathustra.	Thus spake Zarathustra.	true	10.53	12.15	28.760227
1392_128226_000004_000000	III. BACKWORLDSMEN.	three. b a c k w o r l d s m e n.	false	12.15	22.245	22.804178
1392_128226_000005_000000	Once on a time, Zarathustra also cast his fancy beyond man, like all backworldsmen.	Once on a time, Zarathustra also cast his fancy beyond man, like all backworldsmen.	true	22.245	28.27	25.376432
1392_128226_000005_000001	The work of a suffering and tortured God, did the world then seem to me.	The work of a suffering and tortured God, did the world then seem to me.	true	28.79	33.04	23.899677
1392_128226_000006_000000	The dream--and diction--of a God, did the world then seem to me; coloured vapours before the eyes of a divinely dissatisfied one.	The dream-and diction-of a God, did the world then seem to me; coloured vapours before the eyes of a divinely dissatisfied one.	true	33.89	43.69	21.469513
1392_128226_000007_000000	Good and evil, and joy and woe, and I and thou--coloured vapours did they seem to me before creative eyes.	Good and evil, and joy and woe, and I and thou-coloured vapours did they seem to me before creative eyes.	true	44.24	51.58	20.228031
1392_128226_000007_000001	The creator wished to look away from himself,--thereupon he created the world.	The creator wished to look away from himself,--thereupon he created the world.	true	52.13	58.42	21.834808
1392_128226_000008_000000	Intoxicating joy is it for the sufferer to look away from his suffering and forget himself.	Intoxicating joy is it for the sufferer to look away from his suffering and forget himself.	false	58.91	64.12	22.082607
1392_128226_000008_000001	Intoxicating joy and self-forgetting, did the world once seem to me.	Intoxicating joy and self forgetting, did the world once seem to me.	true	64.91	69.55	22.221302
1392_128226_000009_000000	This world, the eternally imperfect, an eternal contradiction's image and imperfect image--an intoxicating joy to its imperfect creator:--thus did the world once seem to me.	This world, the eternally imperfect, an eternal contradiction's image and imperfect image-an intoxicating joy to its imperfect creator:--thus did the world once seem to me.	true	70.13	82.93	23.80824
1392_128226_000010_000000	Thus, once on a time, did I also cast my fancy beyond man, like all backworldsmen.	Thus, once on a time, did I also cast my fancy beyond man, like all backworldsmen.	true	83.84	90.22	25.156012
1392_128226_000010_000001	Beyond man, forsooth?	Beyond man, forsooth?	true	90.59	93.04	24.266499
1392_128226_000011_000000	Ah, ye brethren, that God whom I created was human work and human madness, like all the Gods!	Ah, ye brethren, that God whom I created was human work and human madness, like all the Gods!	true	93.98	101.26	23.923082
1392_128226_000012_000000	A man was he, and only a poor fragment of a man and ego.	A man was he, and only a poor fragment of a man and ego.	true	101.54	106.39	23.594496
1392_128226_000012_000001	Out of mine own ashes and glow it came unto me, that phantom.	Out of mine own ashes and glow it came unto me, that phantom.	true	106.82	111.01	19.815855
1392_128226_000012_000002	And verily, it came not unto me from the beyond!	And verily, it came not unto me from the beyond!	true	111.26	114.94	21.017292
1392_128226_000013_000000	What happened, my brethren?	What happened, my brethren?	true	115.52	116.92	27.08233
1392_128226_000013_000001	I surpassed myself, the suffering one; I carried mine own ashes to the mountain; a brighter flame I contrived for myself.	I surpassed myself, the suffering one; I carried mine own ashes to the mountain; a brighter flame I contrived for myself.	true	117.2	125.65	22.72513
1392_128226_000013_000002	And lo!	And lo!	true	125.69	126.64	23.335804
1392_128226_000013_000003	Thereupon the phantom WITHDREW from me!	Thereupon the phantom WITHDREW from me!	true	126.8	131.19	24.801836
1392_128226_000014_000000	To me the convalescent would it now be suffering and torment to believe in such phantoms: suffering would it now be to me, and humiliation.	To me the convalescent would it now be suffering and torment to believe in such phantoms: suffering would it now be to me, and humiliation.	true	131.19	140.43	22.410355
1392_128226_000014_000001	Thus speak I to backworldsmen.	Thus speak I to backworldsmen.	false	140.43	143.53	24.564465
1392_128226_000015_000000	Suffering was it, and impotence--that created all backworlds; and the short madness of happiness, which only the greatest sufferer experienceth.	Suffering was it, and impotence-that created all backworlds; and the short madness of happiness, which only the greatest sufferer experienceth.	false	144.05	154.41	26.642765
1392_128226_000016_000000	Weariness, which seeketh to get to the ultimate with one leap, with a death-leap; a poor ignorant weariness, unwilling even to will any longer: that created all Gods and backworlds.	Weariness, which seeketh to get to the ultimate with one leap, with a death leap; a poor ignorant weariness, unwilling even to will any longer: that created all Gods and backworlds.	true	154.41	168.64	23.657362
1392_128226_000017_000000	Believe me, my brethren!	Believe me, my brethren!	true	169.25	170.89	19.694918
1392_128226_000017_000001	It was the body which despaired of the body--it groped with the fingers of the infatuated spirit at the ultimate walls.	It was the body which despaired of the body-it groped with the fingers of the infatuated spirit at the ultimate walls.	true	170.99	178.21	24.20805
1392_128226_000018_000000	Believe me, my brethren!	Believe me, my brethren!	true	179.03	180.82	21.247433
1392_128226_000018_000001	It was the body which despaired of the earth--it heard the bowels of existence speaking unto it.	It was the body which despaired of the earth-it heard the bowels of existence speaking unto it.	true	181.16	187.24	20.724598
1392_128226_000019_000000	And then it sought to get through the ultimate walls with its head--and not with its head only--into "the other world."	And then it sought to get through the ultimate walls with its head-and not with its head only-into "the other world."	true	187.7	196.33	22.548061
1392_128226_000020_000000	But that "other world" is well concealed from man, that dehumanised, inhuman world, which is a celestial naught; and the bowels of existence do not speak unto man, except as man.	But that "other world" is well concealed from man, that dehumanised, inhuman world, which is a celestial naught; and the bowels of existence do not speak unto man, except as man.	true	196.82	210.16	23.123379
1392_128226_000021_000000	Verily, it is difficult to prove all being, and hard to make it speak. Tell me, ye brethren, is not the strangest of all things best proved?	Verily, it is difficult to prove all being, and hard to make it speak. Tell me, ye brethren, is not the strangest of all things best proved?	true	210.74	221.44	23.092365
1392_128226_000022_000000	Yea, this ego, with its contradiction and perplexity, speaketh most uprightly of its being--this creating, willing, evaluing ego, which is the measure and value of things.	Yea, this ego, with its contradiction and perplexity, speaketh most uprightly of its being-this creating, willing, evaluing ego, which is the measure and value of things.	true	221.99	235.21	23.188225
1392_128226_000023_000000	And this most upright existence, the ego--it speaketh of the body, and still implieth the body, even when it museth and raveth and fluttereth with broken wings.	And this most upright existence, the ego-it speaketh of the body, and still implieth the body, even when it museth and raveth and fluttereth with broken wings.	false	236.33	248.26	24.05532
