984_137141_000000_000000	This is a LibriVox recording.	This is a LibriVox recording.	true	3.39	5.47	21.918287
984_137141_000000_000001	All LibriVox recordings are in the public domain.	All LibriVox recordings are in the public domain.	true	5.96	8.95	20.105257
984_137141_000000_000002	For more information, or to volunteer, please visit librivox.org.	For more information, or to volunteer, please visit librivox dot org.	false	9.47	16.08	23.441677
984_137141_000001_000000	The Project Gutenberg eBook, Orthodoxy, by G. K. Chesterton	The Project Gutenberg eBook, Orthodoxy, by g k Chesterton	false	16.08	19.56	14.304309
984_137141_000002_000000	This eBook is for the use of anyone anywhere at no cost and with almost no restrictions whatsoever.	This eBook is for the use of anyone anywhere at no cost and with almost no restrictions whatsoever.	false	19.56	20.37	26.457796
984_137141_000002_000001	You may copy it, give it away or re-use it under the terms of the Project Gutenberg License included with this eBook or online at www.gutenberg.net	You may copy it, give it away or re use it under the terms of the Project Gutenberg License included with this eBook or online at w w w dot gutenberg dot net	false	20.37	21.84	-20
984_137141_000003_000000	Title: Orthodoxy	Title: Orthodoxy	false	21.84	22.83	27.86073
984_137141_000004_000000	Author: G. K. Chesterton	Author: g k Chesterton	false	22.83	24.9	22.092375
984_137141_000005_000000	Release Date: May, 1994 [eBook #130] [Most recently updated: September 26, 2005]	Release Date: May, nineteen ninety four [eBook # one hundred thirty] [Most recently updated: september twenty sixth two thousand five]	false	24.9	25.77	-20
984_137141_000006_000000	Language: English	Language: English	false	25.77	25.86	-20
984_137141_000007_000000	Character set encoding: ISO-646-US (US-ASCII)	Character set encoding: i s o six four six u s (u s ASCII)	false	25.86	26.46	100
984_137141_000008_000000	***START OF THE PROJECT GUTENBERG EBOOK ORTHODOXY***	asterisk asterisk START OF THE PROJECT GUTENBERG EBOOK ORTHODOXY asterisk asterisk	false	26.46	26.94	24.600193
984_137141_000009_000000	This etext was proofread by Martin Ward and compared against a separate copy scanned by Mike Perry.	This etext was proofread by Martin Ward and compared against a separate copy scanned by Mike Perry.	false	26.94	27.69	23.68777
984_137141_000010_000000	ORTHODOXY	ORTHODOXY	false	27.69	27.69	
984_137141_000011_000000	by	by	false	27.69	27.69	
984_137141_000012_000000	GILBERT K. CHESTERTON	GILBERT k CHESTERTON	false	27.69	30.09	19.291893
984_137141_000013_000000	PREFACE	PREFACE	true	30.09	30.82	24.125893
984_137141_000014_000000	This book is meant to be a companion to "Heretics," and to put the positive side in addition to the negative.	This book is meant to be a companion to "Heretics," and to put the positive side in addition to the negative.	true	32.36	38.71	27.677635
984_137141_000014_000001	Many critics complained of the book called "Heretics" because it merely criticised current philosophies without offering any alternative philosophy. This book is an attempt to answer the challenge.	Many critics complained of the book called "Heretics" because it merely criticised current philosophies without offering any alternative philosophy. This book is an attempt to answer the challenge.	true	39.53	50.68	23.2303
984_137141_000014_000002	It is unavoidably affirmative and therefore unavoidably autobiographical.	It is unavoidably affirmative and therefore unavoidably autobiographical.	true	51.17	55.69	19.879734
984_137141_000014_000003	The writer has been driven back upon somewhat the same difficulty as that which beset Newman in writing his Apologia; he has been forced to be egotistical only in order to be sincere.	The writer has been driven back upon somewhat the same difficulty as that which beset Newman in writing his Apologia; he has been forced to be egotistical only in order to be sincere.	false	56.06	67.33	20.416273
984_137141_000014_000004	While everything else may be different the motive in both cases is the same.	While everything else may be different the motive in both cases is the same.	true	68.09	72.61	20.561132
984_137141_000014_000005	It is the purpose of the writer to attempt an explanation, not of whether the Christian Faith can be believed, but of how he personally has come to believe it. The book is therefore arranged upon the positive principle of a riddle and its answer.	It is the purpose of the writer to attempt an explanation, not of whether the Christian Faith can be believed, but of how he personally has come to believe it. The book is therefore arranged upon the positive principle of a riddle and its answer.	true	73.04	87.64	22.005587
