2285_149890_000000_000000	"Well enough," she said, still somewhat reduced after Drouet.	"Well enough," she said, still somewhat reduced after Drouet.	false	0	0.93	1
2285_149890_000001_000000	"Now, tell me just what you did.	"Now, tell me just what you did.	false	0.93	1.68	22.431196
2285_149890_000001_000001	Was it pleasant?"	Was it pleasant?"	false	1.68	1.98	18
2285_149890_000002_000000	Carrie related the incidents of the rehearsal, warming up as she proceeded.	Carrie related the incidents of the rehearsal, warming up as she proceeded.	false	1.98	3.09	8
2285_149890_000003_000000	"Well, that's delightful," said Hurstwood.	"Well, that's delightful," said Hurstwood.	false	3.09	3.54	6
2285_149890_000003_000001	"I'm so glad.	"I'm so glad.	false	3.54	3.78	5
2285_149890_000003_000002	I must get over there to see you.	I must get over there to see you.	false	3.78	4.47	34
2285_149890_000003_000003	When is the next rehearsal?"	When is the next rehearsal?"	false	4.47	5.34	13
2285_149890_000004_000000	"Tuesday," said Carrie, "but they don't allow visitors."	"Tuesday," said Carrie, "but they don't allow visitors."	false	5.34	7.11	18.337141
2285_149890_000005_000000	"I imagine I could get in," said Hurstwood significantly.	"I imagine I could get in," said Hurstwood significantly.	false	7.11	8.37	10
2285_149890_000006_000000	She was completely restored and delighted by his consideration, but she made him promise not to come around.	She was completely restored and delighted by his consideration, but she made him promise not to come around.	false	8.37	8.37	
2285_149890_000007_000000	"Now, you must do your best to please me," he said encouragingly.	"Now, you must do your best to please me," he said encouragingly.	false	8.37	8.37	
2285_149890_000007_000001	"Just remember that I want you to succeed.	"Just remember that I want you to succeed.	false	8.37	8.37	
2285_149890_000007_000002	We will make the performance worth while.	We will make the performance worth while.	false	8.37	8.64	12
2285_149890_000007_000003	You do that now."	You do that now."	false	8.64	8.94	22
2285_149890_000008_000000	"I'll try," said Carrie, brimming with affection and enthusiasm.	"I'll try," said Carrie, brimming with affection and enthusiasm.	false	8.94	9.63	12
2285_149890_000009_000000	"That's the girl," said Hurstwood fondly.	"That's the girl," said Hurstwood fondly.	false	9.63	10.08	-10
2285_149890_000009_000001	"Now, remember," shaking an affectionate finger at her, "your best."	"Now, remember," shaking an affectionate finger at her, "your best."	false	10.08	10.83	8
2285_149890_000010_000000	"I will," she answered, looking back.	"I will," she answered, looking back.	false	10.83	11.64	13
2285_149890_000011_000000	The whole earth was brimming sunshine that morning.	The whole earth was brimming sunshine that morning.	false	11.64	13.32	14
2285_149890_000011_000001	She tripped along, the clear sky pouring liquid blue into her soul.	She tripped along, the clear sky pouring liquid blue into her soul.	false	13.32	15.81	21.71606
2285_149890_000011_000002	Oh, blessed are the children of endeavour in this, that they try and are hopeful.	Oh, blessed are the children of endeavour in this, that they try and are hopeful.	false	15.81	18.9	18.958693
2285_149890_000011_000003	And blessed also are they who, knowing, smile and approve.	And blessed also are they who, knowing, smile and approve.	false	18.9	21	19.05276
2285_149890_000012_000000	CHAPTER XVIII	CHAPTER eighteen	true	21	22.48	21.830893
2285_149890_000013_000000	JUST OVER THE BORDER: A HAIL AND FAREWELL	JUST OVER THE BORDER: A HAIL AND FAREWELL	true	22.49	25.96	18.433332
2285_149890_000014_000000	By the evening of the 16th the subtle hand of Hurstwood had made itself apparent.	By the evening of the sixteenth the subtle hand of Hurstwood had made itself apparent.	true	27.5	33.1	21.38684
2285_149890_000014_000001	He had given the word among his friends--and they were many and influential--that here was something which they ought to attend, and, as a consequence, the sale of tickets by Mr. Quincel, acting for the lodge, had been large.	He had given the word among his friends-and they were many and influential-that here was something which they ought to attend, and, as a consequence, the sale of tickets by mr Quincel, acting for the lodge, had been large.	true	33.65	48.1	20.324478
2285_149890_000014_000002	Small four-line notes had appeared in all of the daily newspapers.	Small four line notes had appeared in all of the daily newspapers.	false	48.38	52.24	17
2285_149890_000014_000003	These he had arranged for by the aid of one of his newspaper friends on the "Times," Mr. Harry McGarren, the managing editor.	These he had arranged for by the aid of one of his newspaper friends on the "Times," mr Harry McGarren, the managing editor.	true	52.67	61.03	17.627426
2285_149890_000015_000000	"Say, Harry," Hurstwood said to him one evening, as the latter stood at the bar drinking before wending his belated way homeward, "you can help the boys out, I guess."	"Say, Harry," Hurstwood said to him one evening, as the latter stood at the bar drinking before wending his belated way homeward, "you can help the boys out, I guess."	true	61.34	71.14	17
2285_149890_000016_000000	"What is it?" said McGarren, pleased to be consulted by the opulent manager.	"What is it?" said McGarren, pleased to be consulted by the opulent manager.	false	71.21	76.45	20
2285_149890_000017_000000	"The Custer Lodge is getting up a little entertainment for their own good, and they'd like a little newspaper notice.	"The Custer Lodge is getting up a little entertainment for their own good, and they'd like a little newspaper notice.	false	77.06	83.175	16
2285_149890_000017_000001	You know what I mean--a squib or two saying that it's going to take place."	You know what I mean-a squib or two saying that it's going to take place."	true	83.175	86.65	17
2285_149890_000018_000000	"Certainly," said McGarren, "I can fix that for you, George."	"Certainly," said McGarren, "I can fix that for you, George."	true	86.93	90.43	13
2285_149890_000019_000000	At the same time Hurstwood kept himself wholly in the background.	At the same time Hurstwood kept himself wholly in the background.	true	90.86	94.78	18
2285_149890_000019_000001	The members of Custer Lodge could scarcely understand why their little affair was taking so well.	The members of Custer Lodge could scarcely understand why their little affair was taking so well.	false	94.94	100.9	15
2285_149890_000019_000002	Mr. Harry Quincel was looked upon as quite a star for this sort of work.	mr Harry Quincel was looked upon as quite a star for this sort of work.	true	101.3	106.9	22.504824
2285_149890_000020_000000	By the time the 16th had arrived Hurstwood's friends had rallied like Romans to a senator's call.	By the time the sixteenth had arrived Hurstwood's friends had rallied like romans to a senator's call.	true	107.72	113.62	15
2285_149890_000020_000001	A well-dressed, good-natured, flatteringly-inclined audience was assured from the moment he thought of assisting Carrie.	A well dressed, good-natured, flatteringly inclined audience was assured from the moment he thought of assisting Carrie.	true	113.96	120.97	16
2285_149890_000021_000000	That little student had mastered her part to her own satisfaction, much as she trembled for her fate when she should once face the gathered throng, behind the glare of the footlights.	That little student had mastered her part to her own satisfaction, much as she trembled for her fate when she should once face the gathered throng, behind the glare of the footlights.	true	122.45	132.94	18
2285_149890_000021_000001	She tried to console herself with the thought that a score of other persons, men and women, were equally tremulous concerning the outcome of their efforts, but she could not disassociate the general danger from her own individual liability. She feared that she would forget her lines, that she might be unable to master the feeling which she now felt concerning her own movements in the play.	She tried to console herself with the thought that a score of other persons, men and women, were equally tremulous concerning the outcome of their efforts, but she could not disassociate the general danger from her own individual liability. She feared that she would forget her lines, that she might be unable to master the feeling which she now felt concerning her own movements in the play.	true	133.37	156.13	18
2285_149890_000021_000002	At times she wished that she had never gone into the affair; at others, she trembled lest she should be paralysed with fear and stand white and gasping, not knowing what to say and spoiling the entire performance.	At times she wished that she had never gone into the affair; at others, she trembled lest she should be paralysed with fear and stand white and gasping, not knowing what to say and spoiling the entire performance.	true	156.56	171.94	20.567074
2285_149890_000022_000000	In the matter of the company, Mr. Bamberger had disappeared.	In the matter of the company, mr Bamberger had disappeared.	true	174.35	178.51	15
2285_149890_000022_000001	That hopeless example had fallen under the lance of the director's criticism. Mrs. Morgan was still present, but envious and determined, if for nothing more than spite, to do as well as Carrie at least.	That hopeless example had fallen under the lance of the director's criticism. mrs Morgan was still present, but envious and determined, if for nothing more than spite, to do as well as Carrie at least.	true	178.79	192.91	18
2285_149890_000022_000002	A loafing professional had been called in to assume the role of Ray, and, while he was a poor stick of his kind, he was not troubled by any of those qualms which attack the spirit of those who have never faced an audience.	A loafing professional had been called in to assume the role of Ray, and, while he was a poor stick of his kind, he was not troubled by any of those qualms which attack the spirit of those who have never faced an audience.	true	193.19	205.81	17
2285_149890_000022_000003	He swashed about (cautioned though he was to maintain silence concerning his past theatrical relationships) in such a self-confident manner that he was like to convince every one of his identity by mere matter of circumstantial evidence.	He swashed about (cautioned though he was to maintain silence concerning his past theatrical relationships) in such a self confident manner that he was like to convince every one of his identity by mere matter of circumstantial evidence.	true	206.36	221.52	16
2285_149890_000023_000000	"It is so easy," he said to Mrs. Morgan, in the usual affected stage voice.	"It is so easy," he said to mrs Morgan, in the usual affected stage voice.	false	221.52	227.86	15.331811
2285_149890_000023_000001	"An audience would be the last thing to trouble me.	"An audience would be the last thing to trouble me.	true	227.96	230.98	12
