210_129396_000000_000000	R	R	false	21.36	22.305	10
210_129396_000001_000000	RABBLE, n.	RABBLE, n.	false	22.305	24.72	17.525402
210_129396_000001_000001	In a republic, those who exercise a supreme authority tempered by fraudulent elections.	In a republic, those who exercise a supreme authority tempered by fraudulent elections.	true	24.72	30.25	11
210_129396_000001_000002	The rabble is like the sacred Simurgh, of Arabian fable--omnipotent on condition that it do nothing. (The word is Aristocratese, and has no exact equivalent in our tongue, but means, as nearly as may be, "soaring swine.")	The rabble is like the sacred Simurgh, of Arabian fable-omnipotent on condition that it do nothing. (The word is Aristocratese, and has no exact equivalent in our tongue, but means, as nearly as may be, "soaring swine.")	false	30.71	47.05	17.59494
210_129396_000002_000000	RACK, n.	RACK, n.	false	48.74	51.51	15.930148
210_129396_000002_000001	An argumentative implement formerly much used in persuading devotees of a false faith to embrace the living truth.	An argumentative implement formerly much used in persuading devotees of a false faith to embrace the living truth.	true	51.51	58.96	13
210_129396_000002_000002	As a call to the unconverted the rack never had any particular efficacy, and is now held in light popular esteem.	As a call to the unconverted the rack never had any particular efficacy, and is now held in light popular esteem.	false	59.33	67.36	17
210_129396_000003_000000	RANK, n.	RANK, n.	false	68.72	71.37	18.352114
210_129396_000003_000001	Relative elevation in the scale of human worth.	Relative elevation in the scale of human worth.	true	71.37	74.95	11
210_129396_000004_000000	He held at court a rank so high That other noblemen asked why. "Because," 'twas answered, "others lack His skill to scratch the royal back."	He held at court a rank so high That other noblemen asked why. "Because," 'twas answered, "others lack His skill to scratch the royal back."	false	75.98	87.93	18.257727
210_129396_000005_000000	Aramis Jukes	Aramis Jukes	true	87.93	89.02	17
210_129396_000006_000000	RANSOM, n.	RANSOM, n.	false	90.29	93.03	14.697896
210_129396_000006_000001	The purchase of that which neither belongs to the seller, nor can belong to the buyer.	The purchase of that which neither belongs to the seller, nor can belong to the buyer.	true	93.03	97.96	16
210_129396_000006_000002	The most unprofitable of investments.	The most unprofitable of investments.	true	98.36	101.05	14
210_129396_000007_000000	RAPACITY, n.	RAPACITY, n.	false	102.44	105.09	19.507328
210_129396_000007_000001	Providence without industry.	Providence without industry.	true	105.09	107.23	14
210_129396_000007_000002	The thrift of power.	The thrift of power.	true	107.81	109.96	15
210_129396_000008_000000	RAREBIT, n.	RAREBIT, n.	false	111.35	114.27	18.002266
210_129396_000008_000001	A Welsh rabbit, in the speech of the humorless, who point out that it is not a rabbit.	A Welsh rabbit, in the speech of the humorless, who point out that it is not a rabbit.	true	114.27	119.29	19.645712
210_129396_000008_000002	To whom it may be solemnly explained that the comestible known as toad-in-a-hole is really not a toad, and that _riz-de-veau a la financiere_ is not the smile of a calf prepared after the recipe of a she banker.	To whom it may be solemnly explained that the comestible known as toad in a hole is really not a toad, and that underscore riz de v e a u a la financiere underscore is not the smile of a calf prepared after the recipe of a she banker.	false	119.69	136.09	18
210_129396_000009_000000	RASCAL, n.	RASCAL, n.	false	137.3	140.49	17.758959
210_129396_000009_000001	A fool considered under another aspect.	A fool considered under another aspect.	false	140.49	143.61	11
210_129396_000010_000000	RASCALITY, n.	r a s c a l i t y, n.	false	143.61	148.635	17.515642
210_129396_000010_000001	Stupidity militant.	Stupidity militant.	true	148.635	150.61	20.443916
210_129396_000010_000002	The activity of a clouded intellect.	The activity of a clouded intellect.	true	150.86	153.52	12
210_129396_000011_000000	RASH, adj.	RASH, adj.	false	154.91	157.665	19.259567
210_129396_000011_000001	Insensible to the value of our advice.	Insensible to the value of our advice.	true	157.665	160.33	13
210_129396_000012_000000	"Now lay your bet with mine, nor let These gamblers take your cash." "Nay, this child makes no bet." "Great snakes! How can you be so rash?"	"Now lay your bet with mine, nor let These gamblers take your cash." "Nay, this child makes no bet." "Great snakes! How can you be so rash?"	false	161.84	173.88	18.550705
210_129396_000013_000000	Bootle P. Gish	Bootle p Gish	true	173.88	176.11	16.713608
210_129396_000014_000000	RATIONAL, adj.	RATIONAL, adj.	false	177.26	180.93	15.220447
210_129396_000014_000001	Devoid of all delusions save those of observation, experience and reflection.	Devoid of all delusions save those of observation, experience and reflection.	true	180.93	186.82	18.580042
210_129396_000015_000000	RATTLESNAKE, n.	RATTLESNAKE, n.	false	187.97	190.68	18.773008
210_129396_000015_000001	Our prostrate brother, _Homo ventrambulans_.	Our prostrate brother, underscore Homo ventrambulans underscore.	false	190.68	196.59	16.674112
210_129396_000016_000000	RAZOR, n.	RAZOR, n.	false	196.59	199.86	16.391687
210_129396_000016_000001	An instrument used by the Caucasian to enhance his beauty, by the Mongolian to make a guy of himself, and by the Afro-American to affirm his worth.	An instrument used by the Caucasian to enhance his beauty, by the Mongolian to make a guy of himself, and by the Afro American to affirm his worth.	true	199.86	210.22	18.1125
210_129396_000017_000000	REACH, n.	REACH, n.	false	211.49	214.23	20.469795
210_129396_000017_000001	The radius of action of the human hand.	The radius of action of the human hand.	true	214.23	216.85	13
210_129396_000017_000002	The area within which it is possible (and customary) to gratify directly the propensity to provide.	The area within which it is possible (and customary) to gratify directly the propensity to provide.	true	217.31	223.9	17
210_129396_000018_000000	This is a truth, as old as the hills, That life and experience teach: The poor man suffers that keenest of ills, An impediment of his reach.	This is a truth, as old as the hills, That life and experience teach: The poor man suffers that keenest of ills, An impediment of his reach.	false	224.24	235.11	18.113636
210_129396_000019_000000	G.J.	g j	true	235.11	236.65	17.098051
210_129396_000020_000000	READING, n.	READING, n.	false	237.89	241.08	17.457508
210_129396_000020_000001	The general body of what one reads.	The general body of what one reads.	true	241.08	243.1	17.798323
210_129396_000020_000002	In our country it consists, as a rule, of Indiana novels, short stories in "dialect" and humor in slang.	In our country it consists, as a rule, of Indiana novels, short stories in "dialect" and humor in slang.	false	243.23	250.81	15
210_129396_000021_000000	We know by one's reading His learning and breeding; By what draws his laughter We know his Hereafter. Read nothing, laugh never-- The Sphinx was less clever!	We know by one's reading His learning and breeding; By what draws his laughter We know his Hereafter. Read nothing, laugh never- The Sphinx was less clever!	false	251.81	261.87	17.11796
210_129396_000022_000000	Jupiter Muke	Jupiter Muke	true	261.87	263.38	16.426596
210_129396_000023_000000	RADICALISM, n.	RADICALISM, n.	false	264.47	267.72	20.553204
210_129396_000023_000001	The conservatism of to-morrow injected into the affairs of to-day.	The conservatism of to morrow injected into the affairs of to day.	true	267.72	271.96	8
210_129396_000024_000000	RADIUM, n.	RADIUM, n.	false	273.41	276.24	16.512012
210_129396_000024_000001	A mineral that gives off heat and stimulates the organ that a scientist is a fool with.	A mineral that gives off heat and stimulates the organ that a scientist is a fool with.	true	276.24	281.08	12
210_129396_000025_000000	RAILROAD, n.	RAILROAD, n.	false	282.35	284.79	21.165758
210_129396_000025_000001	The chief of many mechanical devices enabling us to get away from where we are to where we are no better off.	The chief of many mechanical devices enabling us to get away from where we are to where we are no better off.	true	284.79	291.28	13
