8699_291107_000001_000000	THE CLEARER SIGHT	THE CLEARER SIGHT
8699_291107_000002_000000	BY ERNEST STARR	BY ERNEST STARR
8699_291107_000003_000001	He held a steady hand on the lever, so that he might push it back instantly if he saw in the crucible too sudden a transformation.	He held a steady hand on the lever, so that he might push it back instantly if he saw in the crucible too sudden a transformation.
8699_291107_000003_000002	As he watched, the dull saffron powder took on a deeper hue about the edge, the body of it remaining unchanged.	As he watched, the dull saffron powder took on a deeper hue about the edge, the body of it remaining unchanged.
8699_291107_000003_000004	No further change appeared.	No further change appeared.
8699_291107_000003_000005	He leaned closer over it, regardless of the thin choking haze that spread about his face. In his attitude there was a rigidity of controlled excitement out of keeping with the seeming harmlessness of the experiment.	He leaned closer over it, regardless of the thin choking haze that spread about his face. In his attitude there was a rigidity of controlled excitement out of keeping with the seeming harmlessness of the experiment.
8699_291107_000003_000006	He was as a man attuned to a tremendous hazard, anticipation and mental endurance taut, all his force focused on one throbbing desire.	He was as a man attuned to a tremendous hazard, anticipation and mental endurance taut, all his force focused on one throbbing desire.
8699_291107_000003_000008	The deepened hue touched only the edge, following regularly the contour of the vessel; it made no advance toward the centre of the substance.	The deepened hue touched only the edge, following regularly the contour of the vessel; it made no advance toward the centre of the substance.
8699_291107_000004_000000	'It shall!' Noakes breathed; and as if conning an oft-repeated formula, he said, 'The entire mass should deepen in color, regularly and evenly. Heat!	'It shall!' Noakes breathed; and as if conning an oft repeated formula, he said, 'The entire mass should deepen in color, regularly and evenly. Heat!
8699_291107_000004_000001	Heat!'	Heat!'
8699_291107_000005_000000	His glance shifted to the control-switch under his hand.	His glance shifted to the control switch under his hand.
8699_291107_000005_000001	Its metal knobs, marking the degrees of intensity of the current it controlled, caught the light and blinked like so many small, baleful eyes. Particularly one, that which would be capped next in the orbit of the lever, held him fascinated; the winking potentiality of it thralled him, as the troubled crystal devours the gaze of the Hindu magi.	Its metal knobs, marking the degrees of intensity of the current it controlled, caught the light and blinked like so many small, baleful eyes. Particularly one, that which would be capped next in the orbit of the lever, held him fascinated; the winking potentiality of it thralled him, as the troubled crystal devours the gaze of the Hindu magi.
8699_291107_000006_000000	He jerked back his head decisively; he would increase the current.	He jerked back his head decisively; he would increase the current.
8699_291107_000006_000001	The thought burned before him like a live thing; and in the light of it he saw many pictures--heliographs of happenings in and about the laboratories: flame, smoke dense and turgid, splintered wood, metal hurtling through air, bleeding hands, lacerated breasts, sightless eyes.	The thought burned before him like a live thing; and in the light of it he saw many pictures-heliographs of happenings in and about the laboratories: flame, smoke dense and turgid, splintered wood, metal hurtling through air, bleeding hands, lacerated breasts, sightless eyes.
8699_291107_000007_000000	'That's the trouble with high explosives,' he half groaned.	'That's the trouble with high explosives,' he half groaned.
8699_291107_000008_000000	He turned away from the stand and went to the single window that lit the room.	He turned away from the stand and went to the single window that lit the room.
8699_291107_000008_000001	Through it he saw shops, store-houses, and small buildings similar to his own, all a part of the plant of Maxineff.	Through it he saw shops, store houses, and small buildings similar to his own, all a part of the plant of Maxineff.
8699_291107_000008_000002	He thought of each small laboratory as a potential inferno, each experimenter a bondman to ecstasy, the whole frenzied, gasping scheme a furtherance of the fame and power of Henry Maxineff, already world-known, inventor of the deadliest high explosives.	He thought of each small laboratory as a potential inferno, each experimenter a bondman to ecstasy, the whole frenzied, gasping scheme a furtherance of the fame and power of Henry Maxineff, already world known, inventor of the deadliest high explosives.
8699_291107_000008_000003	One of the buildings had been turned into a temporary hospital.	One of the buildings had been turned into a temporary hospital.
8699_291107_000008_000004	He thought of the pitiful occupant--his face scarred, one socket eyeless--and shivered.	He thought of the pitiful occupant-his face scarred, one socket eyeless-and shivered.
8699_291107_000009_000000	'It isn't that I want to hedge,' he said.	'It isn't that I want to hedge,' he said.
