1509_143477_000000_000000	Poor Winterbourne was amused, perplexed, and decidedly charmed.	Poor Winterbourne was amused, perplexed, and decidedly charmed.
1509_143477_000000_000001	He had never yet heard a young girl express herself in just this fashion; never, at least, save in cases where to say such things seemed a kind of demonstrative evidence of a certain laxity of deportment.	He had never yet heard a young girl express herself in just this fashion; never, at least, save in cases where to say such things seemed a kind of demonstrative evidence of a certain laxity of deportment.
1509_143477_000000_000002	And yet was he to accuse Miss Daisy Miller of actual or potential inconduite, as they said at Geneva?	And yet was he to accuse Miss Daisy Miller of actual or potential inconduite, as they said at Geneva?
1509_143477_000000_000003	He felt that he had lived at Geneva so long that he had lost a good deal; he had become dishabituated to the American tone. Never, indeed, since he had grown old enough to appreciate things, had he encountered a young American girl of so pronounced a type as this. Certainly she was very charming, but how deucedly sociable!	He felt that he had lived at Geneva so long that he had lost a good deal; he had become dishabituated to the American tone. Never, indeed, since he had grown old enough to appreciate things, had he encountered a young American girl of so pronounced a type as this. Certainly she was very charming, but how deucedly sociable!
1509_143477_000000_000007	Winterbourne had lost his instinct in this matter, and his reason could not help him. Miss Daisy Miller looked extremely innocent.	Winterbourne had lost his instinct in this matter, and his reason could not help him. Miss Daisy Miller looked extremely innocent.
1509_143477_000000_000008	Some people had told him that, after all, American girls were exceedingly innocent; and others had told him that, after all, they were not.	Some people had told him that, after all, American girls were exceedingly innocent; and others had told him that, after all, they were not.
1509_143477_000000_000009	He was inclined to think Miss Daisy Miller was a flirt--a pretty American flirt.	He was inclined to think Miss Daisy Miller was a flirt-a pretty American flirt.
1509_143477_000000_000011	He had known, here in Europe, two or three women--persons older than Miss Daisy Miller, and provided, for respectability's sake, with husbands--who were great coquettes--dangerous, terrible women, with whom one's relations were liable to take a serious turn.	He had known, here in Europe, two or three women-persons older than Miss Daisy Miller, and provided, for respectability's sake, with husbands-who were great coquettes-dangerous, terrible women, with whom one's relations were liable to take a serious turn.
1509_143477_000000_000012	But this young girl was not a coquette in that sense; she was very unsophisticated; she was only a pretty American flirt.	But this young girl was not a coquette in that sense; she was very unsophisticated; she was only a pretty American flirt.
1509_143477_000000_000014	He leaned back in his seat; he remarked to himself that she had the most charming nose he had ever seen; he wondered what were the regular conditions and limitations of one's intercourse with a pretty American flirt.	He leaned back in his seat; he remarked to himself that she had the most charming nose he had ever seen; he wondered what were the regular conditions and limitations of one's intercourse with a pretty American flirt.
1509_143477_000000_000015	It presently became apparent that he was on the way to learn.	It presently became apparent that he was on the way to learn.
1509_143477_000002_000000	"Yes, formerly, more than once," said Winterbourne.	"Yes, formerly, more than once," said Winterbourne.
1509_143477_000002_000001	"You too, I suppose, have seen it?"	"You too, I suppose, have seen it?"
1509_143477_000003_000000	"No; we haven't been there.	"No; we haven't been there.
1509_143477_000003_000001	I want to go there dreadfully.	I want to go there dreadfully.
1509_143477_000003_000002	Of course I mean to go there.	Of course I mean to go there.
1509_143477_000004_000000	"It's a very pretty excursion," said Winterbourne, "and very easy to make.	"It's a very pretty excursion," said Winterbourne, "and very easy to make.
1509_143477_000004_000001	You can drive, you know, or you can go by the little steamer."	You can drive, you know, or you can go by the little steamer."
1509_143477_000005_000000	"You can go in the cars," said Miss Miller.	"You can go in the cars," said Miss Miller.
1509_143477_000006_000000	"Yes; you can go in the cars," Winterbourne assented.	"Yes; you can go in the cars," Winterbourne assented.
1509_143477_000007_000001	"We were going last week, but my mother gave out.	"We were going last week, but my mother gave out.
1509_143477_000007_000002	She suffers dreadfully from dyspepsia.	She suffers dreadfully from dyspepsia.
1509_143477_000007_000003	She said she couldn't go.	She said she couldn't go.
1509_143477_000007_000004	Randolph wouldn't go either; he says he doesn't think much of old castles.	Randolph wouldn't go either; he says he doesn't think much of old castles.
1509_143477_000007_000005	But I guess we'll go this week, if we can get Randolph."	But I guess we'll go this week, if we can get Randolph."
1509_143477_000009_000000	"He says he don't care much about old castles.	"He says he don't care much about old castles.
1509_143477_000009_000002	He wants to stay at the hotel.	He wants to stay at the hotel.
1509_143477_000010_000001	"Couldn't you get some one to stay for the afternoon with Randolph?"	"Couldn't you get some one to stay for the afternoon with Randolph?"
1509_143477_000011_000000	Miss Miller looked at him a moment, and then, very placidly, "I wish YOU would stay with him!" she said.	Miss Miller looked at him a moment, and then, very placidly, "I wish YOU would stay with him!" she said.
1509_143477_000012_000000	Winterbourne hesitated a moment.	Winterbourne hesitated a moment.
1509_143477_000012_000001	"I should much rather go to Chillon with you."	"I should much rather go to Chillon with you."
1509_143477_000014_000000	She didn't rise, blushing, as a young girl at Geneva would have done; and yet Winterbourne, conscious that he had been very bold, thought it possible she was offended.	She didn't rise, blushing, as a young girl at Geneva would have done; and yet Winterbourne, conscious that he had been very bold, thought it possible she was offended.
1509_143477_000014_000001	"With your mother," he answered very respectfully.	"With your mother," he answered very respectfully.
1509_143477_000015_000000	But it seemed that both his audacity and his respect were lost upon Miss Daisy Miller.	But it seemed that both his audacity and his respect were lost upon Miss Daisy Miller.
1509_143477_000015_000001	"I guess my mother won't go, after all," she said.	"I guess my mother won't go, after all," she said.
1509_143477_000015_000002	"She don't like to ride round in the afternoon.	"She don't like to ride round in the afternoon.
1509_143477_000017_000000	"Then we may arrange it.	"Then we may arrange it.
1509_143477_000018_000000	"Eugenio?" the young man inquired.	"Eugenio?" the young man inquired.
1509_143477_000019_000000	"Eugenio's our courier.	"Eugenio's our courier.
1509_143477_000019_000002	But he's a splendid courier.	But he's a splendid courier.
1509_143477_000019_000003	I guess he'll stay at home with Randolph if mother does, and then we can go to the castle."	I guess he'll stay at home with Randolph if mother does, and then we can go to the castle."
1509_143477_000020_000002	Possibly he would have done so and quite spoiled the project, but at this moment another person, presumably Eugenio, appeared.	Possibly he would have done so and quite spoiled the project, but at this moment another person, presumably Eugenio, appeared.
1509_143477_000020_000004	"Oh, Eugenio!" said Miss Miller with the friendliest accent.	"Oh, Eugenio!" said Miss Miller with the friendliest accent.
1509_143477_000024_000000	Eugenio's tone apparently threw, even to Miss Miller's own apprehension, a slightly ironical light upon the young girl's situation.	Eugenio's tone apparently threw, even to Miss Miller's own apprehension, a slightly ironical light upon the young girl's situation.
1509_143477_000024_000001	She turned to Winterbourne, blushing a little--a very little.	She turned to Winterbourne, blushing a little-a very little.
1509_143477_000025_000000	"I shall not be happy till we go!" he protested.	"I shall not be happy till we go!" he protested.
1509_143477_000027_000001	The young man, at least, thought his manner of looking an offense to Miss Miller; it conveyed an imputation that she "picked up" acquaintances.	The young man, at least, thought his manner of looking an offense to Miss Miller; it conveyed an imputation that she "picked up" acquaintances.
1509_143477_000030_000001	"Oh yes, I have observed them.	"Oh yes, I have observed them.
1509_143477_000030_000002	Seen them--heard them--and kept out of their way." Mrs. Costello was a widow with a fortune; a person of much distinction, who frequently intimated that, if she were not so dreadfully liable to sick headaches, she would probably have left a deeper impress upon her time.	Seen them-heard them-and kept out of their way." mrs Costello was a widow with a fortune; a person of much distinction, who frequently intimated that, if she were not so dreadfully liable to sick headaches, she would probably have left a deeper impress upon her time.
1509_143477_000030_000006	Her nephew, who had come up to Vevey expressly to see her, was therefore more attentive than those who, as she said, were nearer to her.	Her nephew, who had come up to Vevey expressly to see her, was therefore more attentive than those who, as she said, were nearer to her.
1509_143477_000030_000007	He had imbibed at Geneva the idea that one must always be attentive to one's aunt.	He had imbibed at Geneva the idea that one must always be attentive to one's aunt.
1509_143477_000030_000009	She admitted that she was very exclusive; but, if he were acquainted with New York, he would see that one had to be.	She admitted that she was very exclusive; but, if he were acquainted with New York, he would see that one had to be.
1509_143477_000030_000010	And her picture of the minutely hierarchical constitution of the society of that city, which she presented to him in many different lights, was, to Winterbourne's imagination, almost oppressively striking.	And her picture of the minutely hierarchical constitution of the society of that city, which she presented to him in many different lights, was, to Winterbourne's imagination, almost oppressively striking.
1509_143477_000031_000000	He immediately perceived, from her tone, that Miss Daisy Miller's place in the social scale was low.	He immediately perceived, from her tone, that Miss Daisy Miller's place in the social scale was low.
1509_143477_000031_000001	"I am afraid you don't approve of them," he said.	"I am afraid you don't approve of them," he said.
1509_143477_000032_000000	"They are very common," Mrs. Costello declared.	"They are very common," mrs Costello declared.
1509_143477_000034_000000	"I can't, my dear Frederick.	"I can't, my dear Frederick.
1509_143477_000034_000001	I would if I could, but I can't."	I would if I could, but I can't."
1509_143477_000035_000000	"The young girl is very pretty," said Winterbourne in a moment.	"The young girl is very pretty," said Winterbourne in a moment.
1509_143477_000036_000000	"Of course she's pretty.	"Of course she's pretty.
1509_143477_000036_000001	But she is very common."	But she is very common."
1509_143477_000038_000000	"She has that charming look that they all have," his aunt resumed.	"She has that charming look that they all have," his aunt resumed.
1509_143477_000038_000001	"I can't think where they pick it up; and she dresses in perfection--no, you don't know how well she dresses.	"I can't think where they pick it up; and she dresses in perfection-no, you don't know how well she dresses.
1509_143477_000038_000002	I can't think where they get their taste."	I can't think where they get their taste."
1509_143477_000040_000000	"She is a young lady," said Mrs. Costello, "who has an intimacy with her mamma's courier."	"She is a young lady," said mrs Costello, "who has an intimacy with her mamma's courier."
1509_143477_000041_000000	"An intimacy with the courier?" the young man demanded.	"An intimacy with the courier?" the young man demanded.
1509_143477_000042_000000	"Oh, the mother is just as bad!	"Oh, the mother is just as bad!
1509_143477_000042_000001	They treat the courier like a familiar friend--like a gentleman.	They treat the courier like a familiar friend-like a gentleman.
1509_143477_000042_000002	I shouldn't wonder if he dines with them. Very likely they have never seen a man with such good manners, such fine clothes, so like a gentleman.	I shouldn't wonder if he dines with them. Very likely they have never seen a man with such good manners, such fine clothes, so like a gentleman.
1509_143477_000042_000003	He probably corresponds to the young lady's idea of a count.	He probably corresponds to the young lady's idea of a count.
1509_143477_000042_000004	He sits with them in the garden in the evening. I think he smokes."	He sits with them in the garden in the evening. I think he smokes."
1509_143477_000043_000000	Winterbourne listened with interest to these disclosures; they helped him to make up his mind about Miss Daisy.	Winterbourne listened with interest to these disclosures; they helped him to make up his mind about Miss Daisy.
1509_143477_000043_000001	Evidently she was rather wild. "Well," he said, "I am not a courier, and yet she was very charming to me."	Evidently she was rather wild. "Well," he said, "I am not a courier, and yet she was very charming to me."
1509_143477_000044_000000	"You had better have said at first," said Mrs. Costello with dignity, "that you had made her acquaintance."	"You had better have said at first," said mrs Costello with dignity, "that you had made her acquaintance."
1509_143477_000046_000001	And pray what did you say?"	And pray what did you say?"
1509_143477_000048_000000	"I am much obliged to you."	"I am much obliged to you."
1509_143477_000050_000000	"And pray who is to guarantee hers?"	"And pray who is to guarantee hers?"
1509_143477_000052_000000	"You don't say that as if you believed it," Mrs. Costello observed.	"You don't say that as if you believed it," mrs Costello observed.
1509_143477_000053_000000	"She is completely uncultivated," Winterbourne went on.	"She is completely uncultivated," Winterbourne went on.
1509_143477_000053_000001	"But she is wonderfully pretty, and, in short, she is very nice.	"But she is wonderfully pretty, and, in short, she is very nice.
1509_143477_000054_000000	"You two are going off there together?	"You two are going off there together?
1509_143477_000054_000001	I should say it proved just the contrary.	I should say it proved just the contrary.
1509_143477_000054_000003	You haven't been twenty-four hours in the house."	You haven't been twenty four hours in the house."
1509_143477_000055_000000	"I have known her half an hour!" said Winterbourne, smiling.	"I have known her half an hour!" said Winterbourne, smiling.
1509_143477_000056_000001	"What a dreadful girl!"	"What a dreadful girl!"
1509_143477_000057_000000	Her nephew was silent for some moments.	Her nephew was silent for some moments.
1509_143477_000058_000000	"Think what, sir?" said his aunt.	"Think what, sir?" said his aunt.
1509_143477_000059_000000	"That she is the sort of young lady who expects a man, sooner or later, to carry her off?"	"That she is the sort of young lady who expects a man, sooner or later, to carry her off?"
1509_143477_000060_000000	"I haven't the least idea what such young ladies expect a man to do.	"I haven't the least idea what such young ladies expect a man to do.
1509_143477_000060_000001	But I really think that you had better not meddle with little American girls that are uncultivated, as you call them.	But I really think that you had better not meddle with little American girls that are uncultivated, as you call them.
1509_143477_000060_000002	You have lived too long out of the country.	You have lived too long out of the country.
1509_143477_000060_000003	You will be sure to make some great mistake.	You will be sure to make some great mistake.
1509_143477_000060_000004	You are too innocent."	You are too innocent."
1509_143477_000061_000000	"My dear aunt, I am not so innocent," said Winterbourne, smiling and curling his mustache.	"My dear aunt, I am not so innocent," said Winterbourne, smiling and curling his mustache.
1509_143477_000063_000001	"You won't let the poor girl know you then?" he asked at last.	"You won't let the poor girl know you then?" he asked at last.
1509_143477_000065_000000	"I think that she fully intends it."	"I think that she fully intends it."
1509_143477_000066_000000	"Then, my dear Frederick," said Mrs. Costello, "I must decline the honor of her acquaintance.	"Then, my dear Frederick," said mrs Costello, "I must decline the honor of her acquaintance.
1509_143477_000066_000001	I am an old woman, but I am not too old, thank Heaven, to be shocked!"	I am an old woman, but I am not too old, thank Heaven, to be shocked!"
1509_143477_000067_000000	"But don't they all do these things--the young girls in America?" Winterbourne inquired.	"But don't they all do these things-the young girls in America?" Winterbourne inquired.
1509_143477_000068_000000	Mrs. Costello stared a moment.	mrs Costello stared a moment.
1509_143477_000068_000001	"I should like to see my granddaughters do them!" she declared grimly.	"I should like to see my granddaughters do them!" she declared grimly.
1509_143477_000069_000001	Winterbourne was impatient to see her again, and he was vexed with himself that, by instinct, he should not appreciate her justly.	Winterbourne was impatient to see her again, and he was vexed with himself that, by instinct, he should not appreciate her justly.
1509_143477_000070_000000	Though he was impatient to see her, he hardly knew what he should say to her about his aunt's refusal to become acquainted with her; but he discovered, promptly enough, that with Miss Daisy Miller there was no great need of walking on tiptoe.	Though he was impatient to see her, he hardly knew what he should say to her about his aunt's refusal to become acquainted with her; but he discovered, promptly enough, that with Miss Daisy Miller there was no great need of walking on tiptoe.
1509_143477_000070_000001	He found her that evening in the garden, wandering about in the warm starlight like an indolent sylph, and swinging to and fro the largest fan he had ever beheld.	He found her that evening in the garden, wandering about in the warm starlight like an indolent sylph, and swinging to and fro the largest fan he had ever beheld.
1509_143477_000070_000002	It was ten o'clock.	It was ten o'clock.
1509_143477_000072_000000	"I have been walking round with mother.	"I have been walking round with mother.
1509_143477_000072_000001	But mother gets tired walking round," she answered.	But mother gets tired walking round," she answered.
1509_143477_000074_000000	"No; she doesn't like to go to bed," said the young girl.	"No; she doesn't like to go to bed," said the young girl.
1509_143477_000074_000001	"She doesn't sleep--not three hours.	"She doesn't sleep-not three hours.
1509_143477_000074_000003	She's dreadfully nervous.	She's dreadfully nervous.
1509_143477_000074_000005	She's gone somewhere after Randolph; she wants to try to get him to go to bed.	She's gone somewhere after Randolph; she wants to try to get him to go to bed.
