1509_143477_000000_000000	Poor Winterbourne was amused, perplexed, and decidedly charmed.	Poor Winterbourne was amused, perplexed, and decidedly charmed.	true	25.845	30.19	21.364635
1509_143477_000000_000001	He had never yet heard a young girl express herself in just this fashion; never, at least, save in cases where to say such things seemed a kind of demonstrative evidence of a certain laxity of deportment.	He had never yet heard a young girl express herself in just this fashion; never, at least, save in cases where to say such things seemed a kind of demonstrative evidence of a certain laxity of deportment.	true	30.35	42.46	21.309258
1509_143477_000000_000002	And yet was he to accuse Miss Daisy Miller of actual or potential inconduite, as they said at Geneva?	And yet was he to accuse Miss Daisy Miller of actual or potential inconduite, as they said at Geneva?	true	42.77	49.21	22
1509_143477_000000_000003	He felt that he had lived at Geneva so long that he had lost a good deal; he had become dishabituated to the American tone. Never, indeed, since he had grown old enough to appreciate things, had he encountered a young American girl of so pronounced a type as this. Certainly she was very charming, but how deucedly sociable!	He felt that he had lived at Geneva so long that he had lost a good deal; he had become dishabituated to the American tone. Never, indeed, since he had grown old enough to appreciate things, had he encountered a young American girl of so pronounced a type as this. Certainly she was very charming, but how deucedly sociable!	true	49.67	69.91	20.655903
1509_143477_000000_000004	Was she simply a pretty girl from New York State?	Was she simply a pretty girl from New York State?	true	70.4	73.2	17
1509_143477_000000_000005	Were they all like that, the pretty girls who had a good deal of gentlemen's society?	Were they all like that, the pretty girls who had a good deal of gentlemen's society?	false	73.2	78.28	18.955921
1509_143477_000000_000006	Or was she also a designing, an audacious, an unscrupulous young person?	Or was she also a designing, an audacious, an unscrupulous young person?	true	78.74	83.29	15.274684
1509_143477_000000_000007	Winterbourne had lost his instinct in this matter, and his reason could not help him. Miss Daisy Miller looked extremely innocent.	Winterbourne had lost his instinct in this matter, and his reason could not help him. Miss Daisy Miller looked extremely innocent.	true	84.02	91.54	20.199883
1509_143477_000000_000008	Some people had told him that, after all, American girls were exceedingly innocent; and others had told him that, after all, they were not.	Some people had told him that, after all, American girls were exceedingly innocent; and others had told him that, after all, they were not.	true	91.85	100.12	20.91171
1509_143477_000000_000009	He was inclined to think Miss Daisy Miller was a flirt--a pretty American flirt.	He was inclined to think Miss Daisy Miller was a flirt-a pretty American flirt.	true	100.55	105.58	21.31214
1509_143477_000000_000010	He had never, as yet, had any relations with young ladies of this category.	He had never, as yet, had any relations with young ladies of this category.	true	105.86	109.84	18
1509_143477_000000_000011	He had known, here in Europe, two or three women--persons older than Miss Daisy Miller, and provided, for respectability's sake, with husbands--who were great coquettes--dangerous, terrible women, with whom one's relations were liable to take a serious turn.	He had known, here in Europe, two or three women-persons older than Miss Daisy Miller, and provided, for respectability's sake, with husbands-who were great coquettes-dangerous, terrible women, with whom one's relations were liable to take a serious turn.	true	110.12	124.99	21.178633
1509_143477_000000_000012	But this young girl was not a coquette in that sense; she was very unsophisticated; she was only a pretty American flirt.	But this young girl was not a coquette in that sense; she was very unsophisticated; she was only a pretty American flirt.	true	125.51	133.81	20.400032
