2194_141235_000004_000009	So are the people.	So are the people.
2194_141235_000006_000000	"He looks as if he wanted to kill the photographer," she said.	"He looks as if he wanted to kill the photographer," she said.
2194_141235_000007_000000	"He almost did--just after the picture was taken.	"He almost did-just after the picture was taken.
2194_141235_000007_000002	Not without good reason, though.	Not without good reason, though.
2194_141235_000008_000000	"Apparently there were large-scale mining operations carried on there once; the world is rich enough in minerals and mining them is very simple.	"Apparently there were large scale mining operations carried on there once; the world is rich enough in minerals and mining them is very simple.
2194_141235_000008_000001	But water came only from expensive extraction processes and I imagine most of the food came from offworld.	But water came only from expensive extraction processes and I imagine most of the food came from offworld.
2194_141235_000008_000004	Dis was on its own.	Dis was on its own.
2194_141235_000008_000005	What happened to the people there is a tribute to the adaptation possibilities of homo sapiens. Individuals died, usually in enormous pain, but the race lived. Changed a good deal, but still human.	What happened to the people there is a tribute to the adaptation possibilities of homo sapiens. Individuals died, usually in enormous pain, but the race lived. Changed a good deal, but still human.
2194_141235_000008_000007	They couldn't do it mechanically, but by the time the last machine collapsed, enough people were adjusted to the environment to keep the race going.	They couldn't do it mechanically, but by the time the last machine collapsed, enough people were adjusted to the environment to keep the race going.
2194_141235_000009_000000	"Their descendants are still there, completely adapted to the environment.	"Their descendants are still there, completely adapted to the environment.
2194_141235_000009_000004	I don't know the exact details, but the reports are very enthusiastic about symbiotic relationships.	I don't know the exact details, but the reports are very enthusiastic about symbiotic relationships.
2194_141235_000010_000000	"Wonderful!" Lea exclaimed.	"Wonderful!" Lea exclaimed.
2194_141235_000011_000001	"Perhaps from the abstract scientific point of view.	"Perhaps from the abstract scientific point of view.
2194_141235_000011_000002	If you can keep notes perhaps you might write a book about it some time.	If you can keep notes perhaps you might write a book about it some time.
2194_141235_000011_000003	But I'm not interested.	But I'm not interested.
2194_141235_000011_000006	We must either find out what makes these people tick--or we are going to have to stand by and watch the whole lot blown up!"	We must either find out what makes these people tick-or we are going to have to stand by and watch the whole lot blown up!"
2194_141235_000012_000000	"Going to do what!" Lea gasped.	"Going to do what!" Lea gasped.
2194_141235_000012_000001	"Destroy them?	"Destroy them?
2194_141235_000012_000002	Wipe out this fascinating genetic pool?	Wipe out this fascinating genetic pool?
2194_141235_000012_000003	Why?	Why?
2194_141235_000013_000001	They want to light the fuse and drop these bombs on Nyjord, the next planet.	They want to light the fuse and drop these bombs on Nyjord, the next planet.
