6104_58843_000001_000000	by	by
6104_58843_000006_000001	"This is the fourth and last cautionary announcement.	"This is the fourth and last cautionary announcement.
6104_58843_000006_000002	Any who are not seated will seat themselves at once.	Any who are not seated will seat themselves at once.
6104_58843_000006_000003	Prepare for take-off acceleration of one and one-half gravities; that is, everyone will weigh one-half again as much as his normal Earth weight for about fifteen minutes.	Prepare for take-off acceleration of one and one half gravities; that is, everyone will weigh one half again as much as his normal Earth weight for about fifteen minutes.
6104_58843_000006_000004	We lift in twenty seconds; I will count down the final five seconds....	We lift in twenty seconds; I will count down the final five seconds....
6104_58843_000006_000005	Five ...	Five ...
6104_58843_000006_000008	One ...	One ...
6104_58843_000006_000009	Lift!"	Lift!"
6104_58843_000009_000001	Then a girl stood up.	Then a girl stood up.
6104_58843_000010_000001	Her hair was an artificial yellow.	Her hair was an artificial yellow.
6104_58843_000010_000002	Her eyes were a deep, cool blue.	Her eyes were a deep, cool blue.
6104_58843_000010_000003	Her skin, what could be seen of it--she was wearing breeches and a long-sleeved shirt--was lightly tanned.	Her skin, what could be seen of it-she was wearing breeches and a long sleeved shirt-was lightly tanned.
6104_58843_000010_000004	She was only about five-feet-three, and her build was not spectacular.	She was only about five feet three, and her build was not spectacular.
6104_58843_000010_000005	However, every ounce of her one hundred fifteen pounds was exactly where it should have been.	However, every ounce of her one hundred fifteen pounds was exactly where it should have been.
6104_58843_000012_000002	Very few people, and almost no stewardesses, either actually bustle in or really enjoy one point five gees.	Very few people, and almost no stewardesses, either actually bustle in or really enjoy one point five gees.
6104_58843_000012_000004	I must insist....	I must insist....
6104_58843_000012_000005	Oh, you're Miss Warner...."	Oh, you're Miss Warner...."
6104_58843_000013_000000	She paused.	She paused.
6104_58843_000014_000000	"That's right, Barbara Warner.	"That's right, Barbara Warner.
6104_58843_000014_000001	Cabin two eight one."	Cabin two eight one."
6104_58843_000015_000000	"But really, Miss Warner, it's regulations, and if you should fall...."	"But really, Miss Warner, it's regulations, and if you should fall...."
6104_58843_000016_000001	I won't fall.	I won't fall.
6104_58843_000016_000002	I've been wondering, every time out, if I could do a thing, and now I'm going to find out."	I've been wondering, every time out, if I could do a thing, and now I'm going to find out."
6104_58843_000017_000000	Jackknifing double, she put both forearms flat on the carpet and lifted both legs into the vertical.	Jackknifing double, she put both forearms flat on the carpet and lifted both legs into the vertical.
6104_58843_000017_000001	Then, silver slippers pointing motionlessly ceilingward, she got up onto her hands and walked twice around a vacant chair.	Then, silver slippers pointing motionlessly ceilingward, she got up onto her hands and walked twice around a vacant chair.
6104_58843_000017_000002	She then performed a series of flips that would have done credit to a professional acrobat; the finale of which left her sitting calmly in the previously empty seat.	She then performed a series of flips that would have done credit to a professional acrobat; the finale of which left her sitting calmly in the previously empty seat.
6104_58843_000018_000000	"See?" she informed the flabbergasted stewardess.	"See?" she informed the flabbergasted stewardess.
6104_58843_000019_000001	"More!" "Keep it up, gal!" "Do it again!"	"More!" "Keep it up, gal!" "Do it again!"
6104_58843_000020_000000	"Oh, I didn't do that to show off!" Barbara Warner flushed hotly as she met the eyes of the nearby spectators.	"Oh, I didn't do that to show off!" Barbara Warner flushed hotly as she met the eyes of the nearby spectators.
6104_58843_000021_000002	Just a little guy, as spacemen go. Although narrow-waisted and, for his heft, broad-shouldered, he was built for speed and maneuverability, not to haul freight.	Just a little guy, as spacemen go. Although narrow waisted and, for his heft, broad shouldered, he was built for speed and maneuverability, not to haul freight.
