2531_156718_000009_000000	All the way there David had saved this moment for himself, struggling not to peek until the proper time came.	All the way there David had saved this moment for himself, struggling not to peek until the proper time came.
2531_156718_000009_000001	When the car finally stopped, the rest of them got out stiffly and went into the new house.	When the car finally stopped, the rest of them got out stiffly and went into the new house.
2531_156718_000009_000002	But David walked slowly into the back yard with his eyes fixed on the ground.	But David walked slowly into the back yard with his eyes fixed on the ground.
2531_156718_000009_000004	Then he took a deep breath, clenched his hands tightly, and lifted his head.	Then he took a deep breath, clenched his hands tightly, and lifted his head.
2531_156718_000010_000001	It swept upward from the valley floor, beautifully shaped and soaring, so tall that its misty blue peak could surely talk face to face with the stars.	It swept upward from the valley floor, beautifully shaped and soaring, so tall that its misty blue peak could surely talk face to face with the stars.
2531_156718_000010_000003	He felt so tight and shivery inside that he didn't know whether he wanted to laugh, or cry, or both.	He felt so tight and shivery inside that he didn't know whether he wanted to laugh, or cry, or both.
2531_156718_000010_000006	And when he closed his eyes, he seemed to hear a voice which whispered, "Come along, then, and climb."	And when he closed his eyes, he seemed to hear a voice which whispered, "Come along, then, and climb."
2531_156718_000011_000000	It would be so easy to go!	It would be so easy to go!
2531_156718_000011_000001	The back yard was hedged in (with part of the hedge growing right across the toes of the mountain), but there was a hole in the privet large enough to crawl through.	The back yard was hedged in (with part of the hedge growing right across the toes of the mountain), but there was a hole in the privet large enough to crawl through.
2531_156718_000011_000002	And just beyond the hedge the mountainside awaited him, going up and up in one smooth sweep until the green and tawny faded into hazy heights of rock.	And just beyond the hedge the mountainside awaited him, going up and up in one smooth sweep until the green and tawny faded into hazy heights of rock.
2531_156718_000011_000003	It was waiting for him.	It was waiting for him.
2531_156718_000011_000004	"Come and climb," it whispered, "come and climb."	"Come and climb," it whispered, "come and climb."
2531_156718_000012_000000	But there was a great deal to do first.	But there was a great deal to do first.
2531_156718_000012_000002	The moving van was standing out in front, the car must be unloaded.	The moving van was standing out in front, the car must be unloaded.
2531_156718_000012_000004	Regretfully, he waved his hand at the peak and whispered, "It shouldn't take long--I'll be back as soon as I can." Then he went around to the front door to see what could be done about speeding things up.	Regretfully, he waved his hand at the peak and whispered, "It shouldn't take long-I'll be back as soon as I can." Then he went around to the front door to see what could be done about speeding things up.
2531_156718_000014_000000	Inside, everything was in confusion.	Inside, everything was in confusion.
2531_156718_000014_000001	Dad was pushing chairs and tables around in an aimless way.	Dad was pushing chairs and tables around in an aimless way.
2531_156718_000014_000002	Mother was saying, "They'll all have to go out again; we forgot to put down the rug first." Aunt Amy was making short dashes between the kitchen and the dining room, muttering to herself.	Mother was saying, "They'll all have to go out again; we forgot to put down the rug first." Aunt Amy was making short dashes between the kitchen and the dining room, muttering to herself.
2531_156718_000014_000004	David asked, "Can I do anything?"--hoping that the answer would be no.	David asked, "Can I do anything?"--hoping that the answer would be no
2531_156718_000015_000000	"C'mere," Aunt Amy said, grabbing him by the arm.	"C'mere," Aunt Amy said, grabbing him by the arm.
2531_156718_000015_000001	"Help me look for that ironing board."	"Help me look for that ironing board."
2531_156718_000016_000000	When the ironing board was finally located, Mother had something for him to do.	When the ironing board was finally located, Mother had something for him to do.
2531_156718_000016_000001	And when he was finished with that, Dad called for his help.	And when he was finished with that, Dad called for his help.
2531_156718_000016_000002	So the afternoon wore on without letup--and also without any signs of progress in their moving.	So the afternoon wore on without letup-and also without any signs of progress in their moving.
2531_156718_000016_000003	When David finally got a chance to sneak out for a breathing spell, he felt his heart sink.	When David finally got a chance to sneak out for a breathing spell, he felt his heart sink.
2531_156718_000016_000005	Already the evening sun was throwing shadows across the side of the mountain and touching its peak with a ruddy blaze.	Already the evening sun was throwing shadows across the side of the mountain and touching its peak with a ruddy blaze.
2531_156718_000016_000006	It was too late now.	It was too late now.
