699_132882_000002_000000	Scrap wanted to know so much about her mother that Arundel had presently to invent.	Scrap wanted to know so much about her mother that Arundel had presently to invent.
699_132882_000002_000001	He would talk about anything she wished if only he might be with her for a while and see her and hear her, but he knew very little of the Droitwiches and their friends really--beyond meeting them at those bigger functions where literature is also represented, and amusing them at luncheons and dinners, he knew very little of them really.	He would talk about anything she wished if only he might be with her for a while and see her and hear her, but he knew very little of the Droitwiches and their friends really-beyond meeting them at those bigger functions where literature is also represented, and amusing them at luncheons and dinners, he knew very little of them really.
699_132882_000002_000002	To them he had always remained Mr. Arundel; no one called him Ferdinand; and he only knew the gossip also available to the evening papers and the frequenters of clubs.	To them he had always remained mr Arundel; no one called him Ferdinand; and he only knew the gossip also available to the evening papers and the frequenters of clubs.
699_132882_000002_000004	It was quite easy to fasten some of the entertaining things he was constantly thinking on to other people and pretend they were theirs.	It was quite easy to fasten some of the entertaining things he was constantly thinking on to other people and pretend they were theirs.
699_132882_000002_000005	Scrap, who had that affection for her parents which warms in absence, was athirst for news, and became more and more interested by the news he gradually imparted.	Scrap, who had that affection for her parents which warms in absence, was athirst for news, and became more and more interested by the news he gradually imparted.
699_132882_000003_000000	At first it was ordinary news.	At first it was ordinary news.
699_132882_000003_000002	She looked very well; she said so and so.	She looked very well; she said so and so.
699_132882_000003_000003	But presently the things Lady Droitwich had said took on an unusual quality: they became amusing.	But presently the things Lady Droitwich had said took on an unusual quality: they became amusing.
699_132882_000004_000000	"Mother said that?" Scrap interrupted, surprised.	"Mother said that?" Scrap interrupted, surprised.
699_132882_000006_000000	"Mother did that?" Scrap inquired, wide-eyed.	"Mother did that?" Scrap inquired, wide eyed.
699_132882_000007_000001	He fathered some of the most entertaining ideas he had lately had on to Lady Droitwich, and also any charming funny things that had been done--or might have been done, for he could imagine almost anything.	He fathered some of the most entertaining ideas he had lately had on to Lady Droitwich, and also any charming funny things that had been done-or might have been done, for he could imagine almost anything.
699_132882_000008_000001	Why, but how funny---fancy mother.	Why, but how funny---fancy mother.
699_132882_000008_000003	Did she really do that?	Did she really do that?
699_132882_000008_000004	How perfectly adorable of her.	How perfectly adorable of her.
699_132882_000008_000005	And did she really say--but how wonderful of her to think of it.	And did she really say-but how wonderful of her to think of it.
699_132882_000008_000006	What sort of a face did Lloyd George make?	What sort of a face did Lloyd George make?
699_132882_000009_000000	She laughed and laughed, and had a great longing to hug her mother, and the time flew, and it grew quite dusk, and it grew nearly dark, and Mr. Arundel still went on amusing her, and it was a quarter to eight before she suddenly remembered dinner.	She laughed and laughed, and had a great longing to hug her mother, and the time flew, and it grew quite dusk, and it grew nearly dark, and mr Arundel still went on amusing her, and it was a quarter to eight before she suddenly remembered dinner.
699_132882_000011_000001	It's late," said Arundel.	It's late," said Arundel.
699_132882_000014_000001	He did not wish to arrive too hot, so had to go slowly.	He did not wish to arrive too hot, so had to go slowly.
699_132882_000014_000002	Fortunately he was near the top, and Francesca came down the pergola to pilot him indoors, and having shown him where he could wash she put him in the empty drawing-room to cool himself by the crackling wood fire.	Fortunately he was near the top, and Francesca came down the pergola to pilot him indoors, and having shown him where he could wash she put him in the empty drawing room to cool himself by the crackling wood fire.
699_132882_000015_000000	He got as far away from the fire as he could, and stood in one of the deep window-recesses looking out at the distant lights of Mezzago. The drawing-room door was open, and the house was quiet with the hush that precedes dinner, when the inhabitants are all shut up in their rooms dressing.	He got as far away from the fire as he could, and stood in one of the deep window recesses looking out at the distant lights of Mezzago. The drawing room door was open, and the house was quiet with the hush that precedes dinner, when the inhabitants are all shut up in their rooms dressing.
699_132882_000016_000000	Rose was quite aware of what had happened to Mr. Briggs.	Rose was quite aware of what had happened to mr Briggs.
699_132882_000017_000000	"Your husband," said Lotty, swinging her feet, "might be here quite soon, perhaps to-morrow evening if he starts at once, and there'll be a glorious final few days before we all go home refreshed for life.	"Your husband," said Lotty, swinging her feet, "might be here quite soon, perhaps to morrow evening if he starts at once, and there'll be a glorious final few days before we all go home refreshed for life.
699_132882_000017_000002	It's in the air.	It's in the air.
699_132882_000017_000003	You have to get fond of people here."	You have to get fond of people here."
699_132882_000018_000002	If only it would come true as well about Frederick! For Rose, who between lunch and tea had left off thinking about Frederick, was now, between tea and dinner, thinking of him harder than ever.	If only it would come true as well about Frederick! For Rose, who between lunch and tea had left off thinking about Frederick, was now, between tea and dinner, thinking of him harder than ever.
699_132882_000019_000001	She could see as well as any one the unusually, the unique loveliness of Lady Caroline.	She could see as well as any one the unusually, the unique loveliness of Lady Caroline.
699_132882_000019_000003	They seemed to quicken unsuspected faculties into life.	They seemed to quicken unsuspected faculties into life.
699_132882_000019_000005	For a brief space, she thought, she had been like a torpid fly brought back to gay buzzing by the lighting of a fire in a wintry room.	For a brief space, she thought, she had been like a torpid fly brought back to gay buzzing by the lighting of a fire in a wintry room.
699_132882_000019_000006	She still buzzed, she still tingled, just at the remembrance.	She still buzzed, she still tingled, just at the remembrance.
699_132882_000019_000007	What fun it had been, having an admirer even for that little while.	What fun it had been, having an admirer even for that little while.
699_132882_000020_000001	She dressed with care, though she knew Mr. Briggs would no longer see her, but it gave her pleasure to see how pretty, while she was about it, she could make herself look; and very nearly she stuck a crimson camellia in her hair down by her ear.	She dressed with care, though she knew mr Briggs would no longer see her, but it gave her pleasure to see how pretty, while she was about it, she could make herself look; and very nearly she stuck a crimson camellia in her hair down by her ear.
699_132882_000020_000002	She did hold it there for a minute, and it looked almost sinfully attractive and was exactly the colour of her mouth, but she took it out again with a smile and a sigh and put it in the proper place for flowers, which is water.	She did hold it there for a minute, and it looked almost sinfully attractive and was exactly the colour of her mouth, but she took it out again with a smile and a sigh and put it in the proper place for flowers, which is water.
699_132882_000020_000003	She mustn't be silly, she thought.	She mustn't be silly, she thought.
699_132882_000020_000004	Think of the poor.	Think of the poor.
699_132882_000020_000005	Soon she would be back with them again, and what would a camellia behind her ear seem like then?	Soon she would be back with them again, and what would a camellia behind her ear seem like then?
699_132882_000020_000006	Simply fantastic.	Simply fantastic.
699_132882_000021_000000	But on one thing she was determined: the first thing she would do when she got home would be to have it out with Frederick.	But on one thing she was determined: the first thing she would do when she got home would be to have it out with Frederick.
699_132882_000021_000002	But now let him wound her as much as he chose, as much as he possibly could, she would still have it out with him.	But now let him wound her as much as he chose, as much as he possibly could, she would still have it out with him.
699_132882_000021_000004	For a person who wrote books, thought Rose, Frederick didn't seem to have much imagination.	For a person who wrote books, thought Rose, Frederick didn't seem to have much imagination.
699_132882_000021_000005	Anyhow, she said to herself, getting up from the dressing-table, things couldn't go on like this.	Anyhow, she said to herself, getting up from the dressing table, things couldn't go on like this.
699_132882_000021_000006	She would have it out with him.	She would have it out with him.
699_132882_000021_000007	This separate life, this freezing loneliness, she had had enough of it.	This separate life, this freezing loneliness, she had had enough of it.
699_132882_000021_000008	Why shouldn't she too be happy?	Why shouldn't she too be happy?
699_132882_000021_000009	Why on earth--the energetic expression matched her mood of rebelliousness--shouldn't she too be loved and allowed to love?	Why on earth-the energetic expression matched her mood of rebelliousness-shouldn't she too be loved and allowed to love?
699_132882_000022_000000	She looked at her little clock.	She looked at her little clock.
699_132882_000022_000001	Still ten minutes before dinner. Tired of staying in her bedroom she thought she would go on to Mrs. Fisher's battlements, which would be empty at this hour, and watch the moon rise out of the sea.	Still ten minutes before dinner. Tired of staying in her bedroom she thought she would go on to mrs Fisher's battlements, which would be empty at this hour, and watch the moon rise out of the sea.
699_132882_000023_000000	She went into the deserted upper hall with this intention, but was attracted on her way along it by the firelight shining through the open door of the drawing-room.	She went into the deserted upper hall with this intention, but was attracted on her way along it by the firelight shining through the open door of the drawing room.
699_132882_000024_000000	How gay it looked.	How gay it looked.
699_132882_000024_000001	The fire transformed the room.	The fire transformed the room.
699_132882_000024_000002	A dark, ugly room in the daytime, it was transformed just as she had been transformed by the warmth of--no, she wouldn't be silly; she would think of the poor; the thought of them always brought her down to sobriety at once.	A dark, ugly room in the daytime, it was transformed just as she had been transformed by the warmth of-no, she wouldn't be silly; she would think of the poor; the thought of them always brought her down to sobriety at once.
699_132882_000025_000000	She peeped in.	She peeped in.
699_132882_000025_000001	Firelight and flowers; and outside the deep slits of windows hung the blue curtain of the night.	Firelight and flowers; and outside the deep slits of windows hung the blue curtain of the night.
699_132882_000025_000002	How pretty.	How pretty.
699_132882_000025_000004	And that gorgeous lilac on the table-- she must go and put her face in it . . .	And that gorgeous lilac on the table- she must go and put her face in it . . .
699_132882_000026_000000	But she never got to the lilac.	But she never got to the lilac.
699_132882_000026_000001	She went one step towards it, and then stood still, for she had seen the figure looking out of the window in the farthest corner, and it was Frederick.	She went one step towards it, and then stood still, for she had seen the figure looking out of the window in the farthest corner, and it was Frederick.
699_132882_000028_000000	She stood quite still.	She stood quite still.
699_132882_000028_000002	He did not turn round.	He did not turn round.
699_132882_000028_000003	She stood looking at him.	She stood looking at him.
699_132882_000028_000004	The miracle had happened, and he had come.	The miracle had happened, and he had come.
699_132882_000029_000000	She stood holding her breath.	She stood holding her breath.
699_132882_000029_000001	So he needed her, for he had come instantly.	So he needed her, for he had come instantly.
699_132882_000030_000000	Her heart, which had seemed to stop beating, was suffocating her now, the way it raced along.	Her heart, which had seemed to stop beating, was suffocating her now, the way it raced along.
699_132882_000030_000001	Frederick did love her then--he must love her, or why had he come?	Frederick did love her then-he must love her, or why had he come?
699_132882_000031_000000	Her thoughts wouldn't go on.	Her thoughts wouldn't go on.
699_132882_000031_000001	Her mind stammered.	Her mind stammered.
699_132882_000031_000002	She couldn't think.	She couldn't think.
699_132882_000031_000003	She could only see and feel.	She could only see and feel.
699_132882_000031_000004	She didn't know how it had happened.	She didn't know how it had happened.
699_132882_000031_000005	It was a miracle.	It was a miracle.
699_132882_000031_000006	God could do miracles.	God could do miracles.
699_132882_000031_000007	God had done this one.	God had done this one.
699_132882_000031_000008	God could--God could--could--	God could-God could-could-
699_132882_000032_000000	Her mind stammered again, and broke off.	Her mind stammered again, and broke off.
699_132882_000033_000000	"Frederick--" she tried to say; but no sound came, or if it did the crackling of the fire covered it up.	"Frederick-" she tried to say; but no sound came, or if it did the crackling of the fire covered it up.
699_132882_000034_000000	She must go nearer.	She must go nearer.
699_132882_000034_000001	She began to creep towards him--softly, softly.	She began to creep towards him-softly, softly.
699_132882_000035_000000	He did not move.	He did not move.
699_132882_000035_000001	He had not heard.	He had not heard.
699_132882_000037_000000	She stopped a moment, unable to breathe.	She stopped a moment, unable to breathe.
699_132882_000037_000001	She was afraid. Suppose he--suppose he--oh, but he had come, he had come.	She was afraid. Suppose he-suppose he-oh, but he had come, he had come.
699_132882_000038_000000	She went on again, close up to him, and her heart beat so loud that she thought he must hear it.	She went on again, close up to him, and her heart beat so loud that she thought he must hear it.
699_132882_000038_000001	And couldn't he feel--didn't he know--	And couldn't he feel-didn't he know-
699_132882_000039_000000	"Frederick," she whispered, hardly able even to whisper, choked by the beating of her heart.	"Frederick," she whispered, hardly able even to whisper, choked by the beating of her heart.
699_132882_000040_000000	He spun round on his heels.	He spun round on his heels.
699_132882_000041_000000	"Rose!" he exclaimed, staring blankly.	"Rose!" he exclaimed, staring blankly.
