7495_102612_000000_000000	"All the paths of the Lord are mercy and truth unto such as keep his covenant and his testimonies."	"All the paths of the Lord are mercy and truth unto such as keep his covenant and his testimonies."	false	0	2.97	19.917053
7495_102612_000001_000000	She set faith's foot down on those sure stepping-stones; and she opened her aunt's door and looked in with a face that was neither troubled nor afraid.	She set faith's foot down on those sure stepping stones; and she opened her aunt's door and looked in with a face that was neither troubled nor afraid.	false	2.97	9.075	22.884506
7495_102612_000002_000000	Chapter XXX.	Chapter thirty.	true	9.075	9.84	25.666813
7495_102612_000003_000000	_Ant_.	underscore Ant underscore.	false	9.84	14.13	25.26398
7495_102612_000003_000001	He misses not much.	He misses not much.	false	14.13	15.33	25
7495_102612_000004_000000	_Seb_.	underscore Seb underscore.	false	15.33	17.145	16.858162
7495_102612_000004_000001	No; he doth but mistake the truth totally.	No; he doth but mistake the truth totally.	true	17.145	19.96	23.41394
7495_102612_000005_000000	Tempest.	Tempest.	true	20.54	21.61	29.43352
7495_102612_000006_000000	It was the very next morning that several ladies and gentlemen were gathered on the piazza of the hotel at Montepoole, to brace minds or appetites with the sweet mountain air while waiting for breakfast.	It was the very next morning that several ladies and gentlemen were gathered on the piazza of the hotel at Montepoole, to brace minds or appetites with the sweet mountain air while waiting for breakfast.	true	22.97	33.76	24.03815
7495_102612_000006_000001	As they stood there a young countryman came by bearing on his hip a large basket of fruit and vegetables.	As they stood there a young countryman came by bearing on his hip a large basket of fruit and vegetables.	true	34.67	39.84	17
7495_102612_000007_000000	"O look at those lovely strawberries!" exclaimed Constance Evelyn running down the steps.--"Stop if you please--where are you going with these?"	"O look at those lovely strawberries!" exclaimed Constance Evelyn running down the steps.--"Stop if you please-where are you going with these?"	false	39.84	48.34	26.79417
7495_102612_000008_000000	"Marm!" responded the somewhat startled carrier.	"Marm!" responded the somewhat startled carrier.	true	49.19	52.48	19.143644
7495_102612_000009_000000	"What are you going to do with them?"	"What are you going to do with them?"	true	52.79	54.46	19.004623
7495_102612_000010_000000	"I ain't going to do nothin' with 'em."	"I ain't going to do nothin' with 'em."	false	54.74	57.15	22.171284
7495_102612_000011_000000	"Whose are they?	"Whose are they?	true	57.15	57.93	27
7495_102612_000011_000001	Are they for sale?"	Are they for sale?"	true	57.93	59.14	25.481966
7495_102612_000012_000000	"Well, 'twon't deu no harm, as I know," said the young man making a virtue of necessity, for the fingers of Constance were already hovering over the dainty little leaf-strewn baskets and her eyes complacently searching for the most promising;--"I ha'n't got nothin' to deu with 'em."	"Well, 'twon't d e u no harm, as I know," said the young man making a virtue of necessity, for the fingers of Constance were already hovering over the dainty little leaf strewn baskets and her eyes complacently searching for the most promising;--"I ha'n't got nothin' to d e u with 'em."	false	59.6	78.27	21.201307
7495_102612_000013_000000	"Constance!" said Mrs. Evelyn from the piazza,--"don't take that!	"Constance!" said mrs Evelyn from the piazza,--"don't take that!	true	78.27	82.245	25
7495_102612_000013_000001	I dare say they are for Mr. Sweet."	I dare say they are for mr Sweet."	true	82.245	84.55	26.282003
7495_102612_000014_000000	"Well, mamma!--" said Constance with great equanimity,--"Mr.	"Well, mamma!--" said Constance with great equanimity,--"mr	true	85.19	89.01	24.736437
7495_102612_000014_000001	Sweet gets them for me, and I only save him the trouble of spoiling them.	Sweet gets them for me, and I only save him the trouble of spoiling them.	true	89.01	92.65	19
7495_102612_000014_000002	My taste leads me to prefer the simplicity of primitive arrangements this morning."	My taste leads me to prefer the simplicity of primitive arrangements this morning."	true	92.9	97.3	23.869755
