1789_142896_000000_000000	CHAPTER XXV	CHAPTER twenty five	false	0.63	23.11	22.189056
1789_142896_000001_000000	Kitty hung up her hat and coat.	Kitty hung up her hat and coat.	true	23.93	26.17	27.241644
1789_142896_000001_000001	She did not pat her hair or tuck in the loose ends before the mirror--a custom as invariable as sunrise.	She did not pat her hair or tuck in the loose ends before the mirror-a custom as invariable as sunrise.	false	26.24	33.4	21.024992
1789_142896_000001_000002	The coat tree stood at the right of the single window, and out of this window Kitty stared solemnly, at everything and at nothing.	The coat tree stood at the right of the single window, and out of this window Kitty stared solemnly, at everything and at nothing.	true	34.04	41.98	23.126068
1789_142896_000002_000000	Burlingame eyed her seriously.	Burlingame eyed her seriously.	true	43.07	45.28	18.809643
1789_142896_000002_000001	Cutty had given him a glimmer of the tale--enough to make known to him that this pretty, sensible girl, though no fault of her own, was in the shadow of some actual if unknown danger.	Cutty had given him a glimmer of the tale-enough to make known to him that this pretty, sensible girl, though no fault of her own, was in the shadow of some actual if unknown danger.	false	45.62	56.65	23.058966
1789_142896_000002_000002	And Cutty wanted her out of town for a few days.	And Cutty wanted her out of town for a few days.	true	57.02	59.98	22.345642
1789_142896_000002_000003	Burlingame had intended sending Kitty out of town on an assignment during Easter week. An exchange of telegrams that morning had closed the gap in time.	Burlingame had intended sending Kitty out of town on an assignment during Easter week. An exchange of telegrams that morning had closed the gap in time.	true	60.44	69.91	22.745754
1789_142896_000003_000000	"Well, you might say 'Good morning.'"	"Well, you might say 'Good morning.'"	true	70.7	72.85	23.726805
1789_142896_000004_000000	"I beg your pardon, Burly!"	"I beg your pardon, Burly!"	true	73.76	75.55	28.031574
1789_142896_000004_000001	In newspaper offices you belong at once or you never belong; and to belong is to have your name sheared to as few syllables as possible.	In newspaper offices you belong at once or you never belong; and to belong is to have your name sheared to as few syllables as possible.	true	76.37	84.91	21.384058
1789_142896_000004_000002	You are formal only to the city editor, the managing editor, and the auditor.	You are formal only to the city editor, the managing editor, and the auditor.	true	85.19	90.37	23.779282
1789_142896_000005_000000	"What's the matter?"	"What's the matter?"	true	90.86	92.17	23.741365
1789_142896_000006_000000	"I've been set in the middle of a fairy story," said Kitty, "and I'm wondering if it's worth the trouble to try to find a way out.	"I've been set in the middle of a fairy story," said Kitty, "and I'm wondering if it's worth the trouble to try to find a way out.	true	93.11	100.12	23.452606
1789_142896_000006_000001	A Knight of the Round Table, a prince of chivalry.	A Knight of the Round Table, a prince of chivalry.	true	100.55	104.19	22.983086
1789_142896_000006_000002	What would you say if you saw one in spats and a black derby?"	What would you say if you saw one in spats and a black derby?"	true	104.19	107.65	23.446886
1789_142896_000007_000000	"Why," answered Burlingame, "I suppose I'd consider July first as the best thing that could happen to me."	"Why," answered Burlingame, "I suppose I'd consider July first as the best thing that could happen to me."	true	108.53	114.94	21.673294
1789_142896_000008_000000	Kitty laughed; and that was what he wanted.	Kitty laughed; and that was what he wanted.	true	115.49	118.51	22.886843
1789_142896_000009_000000	What had that old rogue been doing now--offering Kitty his eighteen-story office building?	What had that old rogue been doing now-offering Kitty his eighteen story office building?	true	118.88	124.18	21.452261
1789_142896_000010_000000	"It's odd, isn't it, that I shouldn't possess a little histrionic ability.	"It's odd, isn't it, that I shouldn't possess a little histrionic ability.	true	124.73	128.82	21.69355
1789_142896_000010_000001	You'd think it would be in my blood to act."	You'd think it would be in my blood to act."	false	128.82	131.59	26.067446
1789_142896_000011_000000	"It is, Kitty; only not to mimic.	"It is, Kitty; only not to mimic.	true	131.96	134.59	24.576918
1789_142896_000011_000001	You're an actress, but the Big Dramatist writes your business for you.	You're an actress, but the Big Dramatist writes your business for you.	true	134.63	139	30.079527
1789_142896_000011_000002	Now, I've got some fairly good news for you.	Now, I've got some fairly good news for you.	true	139.43	142.425	21.782135
1789_142896_000011_000003	An assignment."	An assignment."	true	142.425	143.68	21.96994
1789_142896_000012_000000	"Work!	"Work!	true	144.05	145.005	33.26553
1789_142896_000012_000001	What is it?"	What is it?"	true	145.005	146.05	20.660084
1789_142896_000013_000000	"I am going to send you on a visit to the most charming movie queen in the business.	"I am going to send you on a visit to the most charming movie queen in the business.	true	146.87	151.57	19.307589
1789_142896_000013_000001	She is going to return to Broadway this autumn, and she has a trunkful of plays to read.	She is going to return to Broadway this autumn, and she has a trunkful of plays to read.	true	151.73	156.79	23.659416
1789_142896_000013_000002	I have found your judgment ace-high. Mornings you will read with her; afternoons you will visit.	I have found your judgment ace high. Mornings you will read with her; afternoons you will visit.	true	157.07	163.48	22.488586
1789_142896_000013_000003	She remembers your mother, who was the best comedienne of her day.	She remembers your mother, who was the best comedienne of her day.	true	164.21	168.34	19.657328
1789_142896_000013_000004	So she will be quite as interested in you as you are in her.	So she will be quite as interested in you as you are in her.	true	168.62	172.18	20.617056
1789_142896_000013_000005	I want you to note her ways, how she amuses herself, eats, exercises.	I want you to note her ways, how she amuses herself, eats, exercises.	true	172.43	178.15	20.878717
1789_142896_000013_000006	I want you to note the contents of her beautiful home; if she likes dogs or cats or horses. You will take a camera and get half a dozen good pictures, and a page yarn for Easter Sunday.	I want you to note the contents of her beautiful home; if she likes dogs or cats or horses. You will take a camera and get half a dozen good pictures, and a page yarn for Easter Sunday.	true	178.49	190.9	24.026814
1789_142896_000013_000007	Stay as long as she wants you to."	Stay as long as she wants you to."	true	191	193.42	22.156199
1789_142896_000014_000000	"But who?"	"But who?"	true	194	195.1	22.868551
1789_142896_000015_000000	Burlingame jerked his thumb toward a photograph on the wall.	Burlingame jerked his thumb toward a photograph on the wall.	true	195.74	199.39	21.92733
1789_142896_000016_000000	"Oh!	"Oh!	true	200.09	201.255	25.827217
1789_142896_000016_000001	This will be the most scrumptious event in my life.	This will be the most scrumptious event in my life.	true	201.255	204.435	20.46882
1789_142896_000016_000002	I'm wild about her!	I'm wild about her!	true	204.435	206.02	20.79451
1789_142896_000016_000003	But I haven't any clothes!"	But I haven't any clothes!"	true	206.09	207.85	23.254124
1789_142896_000017_000000	Burlingame waved his hands.	Burlingame waved his hands.	true	208.52	210.67	23.212479
1789_142896_000017_000001	"I knew I'd hear that yodel.	"I knew I'd hear that yodel.	true	210.86	212.71	25.083967
1789_142896_000017_000002	Eve didn't have anything to speak of, but she travelled a lot.	Eve didn't have anything to speak of, but she travelled a lot.	true	212.84	216.31	21.140373
1789_142896_000017_000003	Truth is, Kitty, you'd better dress in monotones.	Truth is, Kitty, you'd better dress in monotones.	true	216.56	219.37	23.217686
1789_142896_000017_000004	She might wake up to the fact that you're a mighty pretty young woman and suddenly become temperamental.	She might wake up to the fact that you're a mighty pretty young woman and suddenly become temperamental.	true	219.44	224.68	26
