920_668_000000_000002	The visitors left their carriage at the hotel, outside the precincts, and went to the gates of the monastery on foot.	The visitors left their carriage at the hotel, outside the precincts, and went to the gates of the monastery on foot.
920_668_000000_000003	Except Fyodor Pavlovitch, none of the party had ever seen the monastery, and Miuesov had probably not even been to church for thirty years.	Except Fyodor Pavlovitch, none of the party had ever seen the monastery, and Miuesov had probably not even been to church for thirty years.
920_668_000000_000004	He looked about him with curiosity, together with assumed ease.	He looked about him with curiosity, together with assumed ease.
920_668_000000_000006	The last of the worshippers were coming out of the church, bareheaded and crossing themselves.	The last of the worshippers were coming out of the church, bareheaded and crossing themselves.
920_668_000000_000007	Among the humbler people were a few of higher rank--two or three ladies and a very old general.	Among the humbler people were a few of higher rank-two or three ladies and a very old general.
920_668_000001_000001	Yet no official personage met them.	Yet no official personage met them.
920_668_000002_000001	His liberal irony was rapidly changing almost into anger.	His liberal irony was rapidly changing almost into anger.
920_668_000003_000000	"Who the devil is there to ask in this imbecile place?	"Who the devil is there to ask in this imbecile place?
920_668_000004_000000	All at once there came up a bald-headed, elderly man with ingratiating little eyes, wearing a full, summer overcoat.	All at once there came up a bald headed, elderly man with ingratiating little eyes, wearing a full, summer overcoat.
920_668_000006_000000	"I know it's the other side of the copse," observed Fyodor Pavlovitch, "but we don't remember the way.	"I know it's the other side of the copse," observed Fyodor Pavlovitch, "but we don't remember the way.
920_668_000007_000000	"This way, by this gate, and straight across the copse ... the copse.	"This way, by this gate, and straight across the copse ... the copse.
920_668_000009_000001	"That personage has granted us an audience, so to speak, and so, though we thank you for showing us the way, we cannot ask you to accompany us."	"That personage has granted us an audience, so to speak, and so, though we thank you for showing us the way, we cannot ask you to accompany us."
920_668_000010_000000	"I've been there.	"I've been there.
920_668_000013_000000	But his incoherent talk was cut short by a very pale, wan-looking monk of medium height, wearing a monk's cap, who overtook them.	But his incoherent talk was cut short by a very pale, wan looking monk of medium height, wearing a monk's cap, who overtook them.
920_668_000014_000000	The monk, with an extremely courteous, profound bow, announced:	The monk, with an extremely courteous, profound bow, announced:
920_668_000015_000000	"The Father Superior invites all of you gentlemen to dine with him after your visit to the hermitage.	"The Father Superior invites all of you gentlemen to dine with him after your visit to the hermitage.
920_668_000016_000000	"That I certainly will, without fail," cried Fyodor Pavlovitch, hugely delighted at the invitation.	"That I certainly will, without fail," cried Fyodor Pavlovitch, hugely delighted at the invitation.
920_668_000016_000002	And you, Pyotr Alexandrovitch, will you go, too?"	And you, Pyotr Alexandrovitch, will you go, too?"
920_668_000017_000000	"Yes, of course.	"Yes, of course.
920_668_000017_000001	What have I come for but to study all the customs here? The only obstacle to me is your company...."	What have I come for but to study all the customs here? The only obstacle to me is your company...."
920_668_000019_000002	So we will come to dinner. Thank the Father Superior," he said to the monk.	So we will come to dinner. Thank the Father Superior," he said to the monk.
920_668_000020_000000	"No, it is my duty now to conduct you to the elder," answered the monk.	"No, it is my duty now to conduct you to the elder," answered the monk.
920_668_000022_000001	But as you please--" the monk hesitated.	But as you please-" the monk hesitated.
920_668_000023_000000	"Impertinent old man!" Miuesov observed aloud, while Maximov ran back to the monastery.	"Impertinent old man!" Miuesov observed aloud, while Maximov ran back to the monastery.
920_668_000024_000000	"He's like von Sohn," Fyodor Pavlovitch said suddenly.	"He's like von Sohn," Fyodor Pavlovitch said suddenly.
920_668_000025_000000	"Is that all you can think of?...	"Is that all you can think of?...
920_668_000025_000001	In what way is he like von Sohn?	In what way is he like von Sohn?
920_668_000026_000000	"I've seen his portrait.	"I've seen his portrait.
920_668_000026_000001	It's not the features, but something indefinable. He's a second von Sohn.	It's not the features, but something indefinable. He's a second von Sohn.
920_668_000026_000002	I can always tell from the physiognomy."	I can always tell from the physiognomy."
920_668_000027_000001	But, look here, Fyodor Pavlovitch, you said just now that we had given our word to behave properly.	But, look here, Fyodor Pavlovitch, you said just now that we had given our word to behave properly.
920_668_000027_000002	Remember it.	Remember it.
920_668_000027_000005	You see what a man he is"--he turned to the monk--"I'm afraid to go among decent people with him." A fine smile, not without a certain slyness, came on to the pale, bloodless lips of the monk, but he made no reply, and was evidently silent from a sense of his own dignity.	You see what a man he is"--he turned to the monk-"I'm afraid to go among decent people with him." A fine smile, not without a certain slyness, came on to the pale, bloodless lips of the monk, but he made no reply, and was evidently silent from a sense of his own dignity.
920_668_000028_000001	An outer show elaborated through centuries, and nothing but charlatanism and nonsense underneath," flashed through Miuesov's mind.	An outer show elaborated through centuries, and nothing but charlatanism and nonsense underneath," flashed through Miuesov's mind.
920_668_000029_000002	"The gates are shut."	"The gates are shut."
920_668_000031_000003	And not one woman goes in at this gate.	And not one woman goes in at this gate.
920_668_000031_000004	That's what is remarkable.	That's what is remarkable.
920_668_000031_000005	And that really is so.	And that really is so.
920_668_000032_000000	"Women of the people are here too now, lying in the portico there waiting. But for ladies of higher rank two rooms have been built adjoining the portico, but outside the precincts--you can see the windows--and the elder goes out to them by an inner passage when he is well enough.	"Women of the people are here too now, lying in the portico there waiting. But for ladies of higher rank two rooms have been built adjoining the portico, but outside the precincts-you can see the windows-and the elder goes out to them by an inner passage when he is well enough.
920_668_000032_000002	There is a Harkov lady, Madame Hohlakov, waiting there now with her sick daughter.	There is a Harkov lady, Madame Hohlakov, waiting there now with her sick daughter.
920_668_000034_000001	They'll turn you out when I'm gone."	They'll turn you out when I'm gone."
920_668_000035_000001	Look," he cried suddenly, stepping within the precincts, "what a vale of roses they live in!"	Look," he cried suddenly, stepping within the precincts, "what a vale of roses they live in!"
920_668_000037_000000	"And was it like this in the time of the last elder, Varsonofy?	"And was it like this in the time of the last elder, Varsonofy?
920_668_000037_000002	They say he used to jump up and thrash even ladies with a stick," observed Fyodor Pavlovitch, as he went up the steps.	They say he used to jump up and thrash even ladies with a stick," observed Fyodor Pavlovitch, as he went up the steps.
920_668_000038_000001	He never thrashed any one," answered the monk. "Now, gentlemen, if you will wait a minute I will announce you."	He never thrashed any one," answered the monk. "Now, gentlemen, if you will wait a minute I will announce you."
920_668_000040_000002	They say he can tell by one's eyes what one has come about.	They say he can tell by one's eyes what one has come about.
