7909_106369_000000_000002	And there, when they had taken their fill of food and drink, they kept awake all night waiting for the sons of Boreas.	And there, when they had taken their fill of food and drink, they kept awake all night waiting for the sons of Boreas.
7909_106369_000001_000002	I was infatuated aforetime, when in my folly I declared the will of Zeus in order and to the end.	I was infatuated aforetime, when in my folly I declared the will of Zeus in order and to the end.
7909_106369_000002_000002	For they are not firmly fixed with roots beneath, but constantly clash against one another to one point, and above a huge mass of salt water rises in a crest, boiling up, and loudly dashes upon the hard beach.	For they are not firmly fixed with roots beneath, but constantly clash against one another to one point, and above a huge mass of salt water rises in a crest, boiling up, and loudly dashes upon the hard beach.
7909_106369_000002_000003	Wherefore now obey my counsel, if indeed with prudent mind and reverencing the blessed gods ye pursue your way; and perish not foolishly by a self-sought death, or rush on following the guidance of youth.	Wherefore now obey my counsel, if indeed with prudent mind and reverencing the blessed gods ye pursue your way; and perish not foolishly by a self sought death, or rush on following the guidance of youth.
7909_106369_000002_000004	First entrust the attempt to a dove when ye have sent her forth from the ship.	First entrust the attempt to a dove when ye have sent her forth from the ship.
7909_106369_000002_000006	But if she flies onward and perishes midway, then do ye turn back; for it is better to yield to the immortals.	But if she flies onward and perishes midway, then do ye turn back; for it is better to yield to the immortals.
7909_106369_000002_000007	For ye could not escape an evil doom from the rocks, not even if Argo were of iron."	For ye could not escape an evil doom from the rocks, not even if Argo were of iron."
7909_106369_000004_000001	So high in the air does it rise turned towards the sea.	So high in the air does it rise turned towards the sea.
7909_106369_000004_000009	But what need is there that I should sin yet again declaring everything to the end by my prophetic art?	But what need is there that I should sin yet again declaring everything to the end by my prophetic art?
7909_106369_000006_000001	What shall I do, how shall I go over again such a long path through the sea, unskilled as I am, with unskilled comrades?	What shall I do, how shall I go over again such a long path through the sea, unskilled as I am, with unskilled comrades?
7909_106369_000006_000002	And Colchian Aea lies at the edge of Pontus and of the world."	And Colchian Aea lies at the edge of Pontus and of the world."
7909_106369_000007_000001	But, my friends, take thought of the artful aid of the Cyprian goddess.	But, my friends, take thought of the artful aid of the Cyprian goddess.
7909_106369_000007_000003	And further than this ask me not."	And further than this ask me not."
