716_129581_000000_000000	"I'm thinking of turning in, then," said he, "if you've had enough of this."	"I'm thinking of turning in, then," said he, "if you've had enough of this."	false	0	1.2	45.514088
716_129581_000001_000000	I answered him incongruously.	I answered him incongruously.	false	1.2	1.68	9
716_129581_000001_000001	We went below, and he wished me good-night at the door of my cabin.	We went below, and he wished me good night at the door of my cabin.	false	1.68	3.54	23.456234
716_129581_000002_000000	That night I had some very unpleasant dreams.	That night I had some very unpleasant dreams.	false	3.54	4.83	17
716_129581_000002_000001	The waning moon rose late.	The waning moon rose late.	false	4.83	6.06	20.48473
716_129581_000002_000002	Its light struck a ghostly white beam across my cabin, and made an ominous shape on the planking by my bunk. Then the staghounds woke, and began howling and baying; so that I dreamt fitfully, and scarcely slept until the approach of dawn.	Its light struck a ghostly white beam across my cabin, and made an ominous shape on the planking by my bunk. Then the staghounds woke, and began howling and baying; so that I dreamt fitfully, and scarcely slept until the approach of dawn.	false	6.06	19.74	22.502975
716_129581_000003_000000	V. THE MAN WHO HAD NOWHERE TO GO.	V. THE MAN w h o HAD NOWHERE TO GO.	false	19.74	21.64	24.882856
716_129581_000004_000000	IN the early morning (it was the second morning after my recovery, and I believe the fourth after I was picked up), I awoke through an avenue of tumultuous dreams,--dreams of guns and howling mobs,--and became sensible of a hoarse shouting above me.	IN the early morning (it was the second morning after my recovery, and I believe the fourth after I was picked up), I awoke through an avenue of tumultuous dreams,--dreams of guns and howling mobs,--and became sensible of a hoarse shouting above me.	true	22.73	36.94	22.533003
716_129581_000004_000001	I rubbed my eyes and lay listening to the noise, doubtful for a little while of my whereabouts. Then came a sudden pattering of bare feet, the sound of heavy objects being thrown about, a violent creaking and the rattling of chains. I heard the swish of the water as the ship was suddenly brought round, and a foamy yellow-green wave flew across the little round window and left it streaming.	I rubbed my eyes and lay listening to the noise, doubtful for a little while of my whereabouts. Then came a sudden pattering of bare feet, the sound of heavy objects being thrown about, a violent creaking and the rattling of chains. I heard the swish of the water as the ship was suddenly brought round, and a foamy yellow green wave flew across the little round window and left it streaming.	false	37.25	59.02	22.682148
716_129581_000004_000002	I jumped into my clothes and went on deck.	I jumped into my clothes and went on deck.	true	59.36	61.75	21.755962
716_129581_000005_000000	As I came up the ladder I saw against the flushed sky--for the sun was just rising--the broad back and red hair of the captain, and over his shoulder the puma spinning from a tackle rigged on to the mizzen spanker-boom.	As I came up the ladder I saw against the flushed sky-for the sun was just rising-the broad back and red hair of the captain, and over his shoulder the puma spinning from a tackle rigged on to the mizzen spanker boom.	false	62.21	74.95	22.993498
716_129581_000006_000000	The poor brute seemed horribly scared, and crouched in the bottom of its little cage.	The poor brute seemed horribly scared, and crouched in the bottom of its little cage.	true	75.32	80.02	22.432726
716_129581_000007_000000	"Overboard with 'em!" bawled the captain.	"Overboard with 'em!" bawled the captain.	false	80.12	82.725	22.138916
716_129581_000007_000001	"Overboard with 'em! We'll have a clean ship soon of the whole bilin' of 'em."	"Overboard with 'em! We'll have a clean ship soon of the whole bilin' of 'em."	false	82.725	88.44	20.517563
716_129581_000008_000000	He stood in my way, so that I had perforce to tap his shoulder to come on deck.	He stood in my way, so that I had perforce to tap his shoulder to come on deck.	true	88.44	93.34	24.524412
716_129581_000008_000001	He came round with a start, and staggered back a few paces to stare at me.	He came round with a start, and staggered back a few paces to stare at me.	true	93.41	97.66	25.225967
716_129581_000008_000002	It needed no expert eye to tell that the man was still drunk.	It needed no expert eye to tell that the man was still drunk.	true	98	101.46	27.082327
716_129581_000009_000000	"Hullo!" said he, stupidly; and then with a light coming into his eyes, "Why, it's Mister--Mister?"	"Hullo!" said he, stupidly; and then with a light coming into his eyes, "Why, it's Mister-Mister?"	false	101.46	109.48	23.549932
716_129581_000010_000000	"Prendick," said I.	"Prendick," said i	true	109.73	111.16	25.985554
716_129581_000011_000000	"Prendick be damned!" said he.	"Prendick be damned!" said he.	true	111.47	113.655	23.57827
716_129581_000011_000001	"Shut-up,--that's your name. Mister Shut-up."	"Shut up,--that's your name. Mister Shut up."	true	113.655	117.01	22.665998
716_129581_000012_000000	It was no good answering the brute; but I certainly did not expect his next move.	It was no good answering the brute; but I certainly did not expect his next move.	true	117.89	122.38	25.126326
716_129581_000012_000001	He held out his hand to the gangway by which Montgomery stood talking to a massive grey-haired man in dirty-blue flannels, who had apparently just come aboard.	He held out his hand to the gangway by which Montgomery stood talking to a massive grey haired man in dirty blue flannels, who had apparently just come aboard.	true	122.78	131.71	22.654074
716_129581_000013_000000	"That way, Mister Blasted Shut-up! that way!" roared the captain.	"That way, Mister Blasted Shut up! that way!" roared the captain.	true	131.99	136.48	24.387997
716_129581_000014_000000	Montgomery and his companion turned as he spoke.	Montgomery and his companion turned as he spoke.	true	136.85	139.93	23.378014
716_129581_000015_000000	"What do you mean?" I said.	"What do you mean?" I said.	true	140.12	141.43	24.272505
716_129581_000016_000000	"That way, Mister Blasted Shut-up,--that's what I mean! Overboard, Mister Shut-up,--and sharp!	"That way, Mister Blasted Shut up,--that's what I mean! Overboard, Mister Shut up,--and sharp!	true	141.71	148.57	22.155333
716_129581_000016_000001	We're cleaning the ship out,--cleaning the whole blessed ship out; and overboard you go!"	We're cleaning the ship out,--cleaning the whole blessed ship out; and overboard you go!"	true	148.7	153.94	19.398281
716_129581_000017_000000	I stared at him dumfounded.	I stared at him dumfounded.	true	154.73	156.67	24.636677
716_129581_000017_000001	Then it occurred to me that it was exactly the thing I wanted.	Then it occurred to me that it was exactly the thing I wanted.	true	156.83	160.18	24.237312
716_129581_000017_000002	The lost prospect of a journey as sole passenger with this quarrelsome sot was not one to mourn over. I turned towards Montgomery.	The lost prospect of a journey as sole passenger with this quarrelsome sot was not one to mourn over. I turned towards Montgomery.	true	160.25	168.04	24.314928
716_129581_000018_000000	"Can't have you," said Montgomery's companion, concisely.	"Can't have you," said Montgomery's companion, concisely.	true	168.5	172.06	24.217405
716_129581_000019_000000	"You can't have me!" said I, aghast.	"You can't have me!" said I, aghast.	true	172.19	175.3	19.095322
716_129581_000019_000001	He had the squarest and most resolute face I ever set eyes upon.	He had the squarest and most resolute face I ever set eyes upon.	true	175.61	179.8	23.750776
716_129581_000020_000000	"Look here," I began, turning to the captain.	"Look here," I began, turning to the captain.	true	180.26	182.95	24.804573
716_129581_000021_000000	"Overboard!" said the captain.	"Overboard!" said the captain.	true	183.02	185.32	18.282276
716_129581_000021_000001	"This ship aint for beasts and cannibals and worse than beasts, any more.	"This ship aint for beasts and cannibals and worse than beasts, any more.	true	185.42	190.335	22
716_129581_000021_000002	Overboard you go, Mister Shut-up.	Overboard you go, Mister Shut up.	true	190.335	192.94	18.985613
716_129581_000021_000003	If they can't have you, you goes overboard. But, anyhow, you go--with your friends.	If they can't have you, you goes overboard. But, anyhow, you go-with your friends.	true	193.22	200.35	22.472149
716_129581_000021_000004	I've done with this blessed island for evermore, amen!	I've done with this blessed island for evermore, amen!	true	200.81	204.765	19.696026
716_129581_000021_000005	I've had enough of it."	I've had enough of it."	true	204.765	205.99	27.832722
716_129581_000022_000000	"But, Montgomery," I appealed.	"But, Montgomery," I appealed.	true	206.81	208.66	24.038084
716_129581_000023_000000	He distorted his lower lip, and nodded his head hopelessly at the grey-haired man beside him, to indicate his powerlessness to help me.	He distorted his lower lip, and nodded his head hopelessly at the grey haired man beside him, to indicate his powerlessness to help me.	true	209.15	216.42	21
716_129581_000024_000000	"I'll see to _you_, presently," said the captain.	"I'll see to underscore you underscore, presently," said the captain.	false	216.42	220.57	22.092142
716_129581_000025_000000	Then began a curious three-cornered altercation. Alternately I appealed to one and another of the three men,--first to the grey-haired man to let me land, and then to the drunken captain to keep me aboard.	Then began a curious three cornered altercation. Alternately I appealed to one and another of the three men,--first to the grey haired man to let me land, and then to the drunken captain to keep me aboard.	true	221	233.16	24.047838
716_129581_000025_000001	I even bawled entreaties to the sailors. Montgomery said never a word, only shook his head. "You're going overboard, I tell you," was the captain's refrain. "Law be damned!	I even bawled entreaties to the sailors. Montgomery said never a word, only shook his head. "You're going overboard, I tell you," was the captain's refrain. "Law be damned!	true	233.16	245.025	19.84892
716_129581_000025_000002	I'm king here." At last I must confess my voice suddenly broke in the middle of a vigorous threat. I felt a gust of hysterical petulance, and went aft and stared dismally at nothing.	I'm king here." At last I must confess my voice suddenly broke in the middle of a vigorous threat. I felt a gust of hysterical petulance, and went aft and stared dismally at nothing.	true	245.025	257.83	26.357622
